,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,10:43:36.420369,10:43:36.624379,0 days 00:00:00.204010
1,2,200,0,10:43:39.655504,10:43:39.865646,0 days 00:00:00.210142
2,3,200,0,10:43:42.887747,10:43:43.093701,0 days 00:00:00.205954
3,4,200,0,10:43:46.124982,10:43:46.328184,0 days 00:00:00.203202
4,5,200,0,10:43:49.360970,10:43:49.563314,0 days 00:00:00.202344
5,6,200,0,10:43:52.591497,10:43:52.807401,0 days 00:00:00.215904
6,7,200,0,10:43:55.826976,10:43:56.027705,0 days 00:00:00.200729
7,8,200,0,10:43:59.056491,10:43:59.260251,0 days 00:00:00.203760
8,9,200,0,10:44:02.291195,10:44:02.496495,0 days 00:00:00.205300
9,10,200,0,10:44:05.529630,10:44:05.742320,0 days 00:00:00.212690
10,1,200,20,10:44:08.786011,10:44:08.995340,0 days 00:00:00.209329
11,2,200,20,10:44:12.019751,10:44:12.229887,0 days 00:00:00.210136
12,3,200,20,10:44:15.252833,10:44:15.464906,0 days 00:00:00.212073
13,4,200,20,10:44:18.486479,10:44:18.695780,0 days 00:00:00.209301
14,5,200,20,10:44:21.717246,10:44:21.925281,0 days 00:00:00.208035
15,6,200,20,10:44:24.964972,10:44:25.176250,0 days 00:00:00.211278
16,7,200,20,10:44:28.205119,10:44:28.408104,0 days 00:00:00.202985
17,8,200,20,10:44:31.436455,10:44:31.637601,0 days 00:00:00.201146
18,9,200,20,10:44:34.674447,10:44:34.886131,0 days 00:00:00.211684
19,10,200,20,10:44:37.914379,10:44:38.115046,0 days 00:00:00.200667
20,1,200,40,10:44:41.156904,10:44:41.367486,0 days 00:00:00.210582
21,2,200,40,10:44:44.406816,10:44:44.620755,0 days 00:00:00.213939
22,3,200,40,10:44:47.654579,10:44:47.868491,0 days 00:00:00.213912
23,4,200,40,10:44:50.904144,10:44:51.114646,0 days 00:00:00.210502
24,5,200,40,10:44:54.156213,10:44:54.357304,0 days 00:00:00.201091
25,6,200,40,10:44:57.393690,10:44:57.603431,0 days 00:00:00.209741
26,7,200,40,10:45:00.636609,10:45:00.850494,0 days 00:00:00.213885
27,8,200,40,10:45:03.889174,10:45:04.098111,0 days 00:00:00.208937
28,9,200,40,10:45:07.122695,10:45:07.329658,0 days 00:00:00.206963
29,10,200,40,10:45:10.369599,10:45:10.572753,0 days 00:00:00.203154
30,1,200,60,10:45:13.602868,10:45:13.812221,0 days 00:00:00.209353
31,2,200,60,10:45:16.835851,10:45:17.045538,0 days 00:00:00.209687
32,3,200,60,10:45:20.078626,10:45:20.279049,0 days 00:00:00.200423
33,4,200,60,10:45:23.320294,10:45:23.528363,0 days 00:00:00.208069
34,5,200,60,10:45:26.561553,10:45:26.768882,0 days 00:00:00.207329
35,6,200,60,10:45:29.801768,10:45:30.011866,0 days 00:00:00.210098
36,7,200,60,10:45:33.051826,10:45:33.261666,0 days 00:00:00.209840
37,8,200,60,10:45:36.301552,10:45:36.510912,0 days 00:00:00.209360
38,9,200,60,10:45:39.534715,10:45:39.744462,0 days 00:00:00.209747
39,10,200,60,10:45:42.771220,10:45:42.977729,0 days 00:00:00.206509
40,1,200,80,10:45:46.017791,10:45:46.228251,0 days 00:00:00.210460
41,2,200,80,10:45:49.276958,10:45:49.477357,0 days 00:00:00.200399
42,3,200,80,10:45:52.503794,10:45:52.708024,0 days 00:00:00.204230
43,4,200,80,10:45:55.733845,10:45:55.943495,0 days 00:00:00.209650
44,5,200,80,10:45:58.983779,10:45:59.196876,0 days 00:00:00.213097
45,6,200,80,10:46:02.233626,10:46:02.447862,0 days 00:00:00.214236
46,7,200,80,10:46:05.492772,10:46:05.700009,0 days 00:00:00.207237
47,8,200,80,10:46:08.733239,10:46:08.947669,0 days 00:00:00.214430
48,9,200,80,10:46:11.985420,10:46:12.196529,0 days 00:00:00.211109
49,10,200,80,10:46:15.232833,10:46:15.437699,0 days 00:00:00.204866
50,1,200,100,10:46:18.465818,10:46:18.682648,0 days 00:00:00.216830
51,2,200,100,10:46:21.715632,10:46:21.928782,0 days 00:00:00.213150
52,3,200,100,10:46:24.965635,10:46:25.179750,0 days 00:00:00.214115
53,4,200,100,10:46:28.215514,10:46:28.424806,0 days 00:00:00.209292
54,5,200,100,10:46:31.448809,10:46:31.662505,0 days 00:00:00.213696
55,6,200,100,10:46:34.698409,10:46:34.912332,0 days 00:00:00.213923
56,7,200,100,10:46:37.948418,10:46:38.164460,0 days 00:00:00.216042
57,8,200,100,10:46:41.191422,10:46:41.398022,0 days 00:00:00.206600
58,9,200,100,10:46:44.431516,10:46:44.640909,0 days 00:00:00.209393
59,10,200,100,10:46:47.685080,10:46:47.895115,0 days 00:00:00.210035
