,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:22:27.278302,12:22:27.489103,0 days 00:00:00.210801
1,2,200,0,12:22:30.509543,12:22:30.712334,0 days 00:00:00.202791
2,3,200,0,12:22:33.745679,12:22:33.958936,0 days 00:00:00.213257
3,4,200,0,12:22:36.989058,12:22:37.195000,0 days 00:00:00.205942
4,5,200,0,12:22:40.215578,12:22:40.425067,0 days 00:00:00.209489
5,6,200,0,12:22:43.455209,12:22:43.665535,0 days 00:00:00.210326
6,7,200,0,12:22:46.689374,12:22:46.898747,0 days 00:00:00.209373
7,8,200,0,12:22:49.935585,12:22:50.145148,0 days 00:00:00.209563
8,9,200,0,12:22:53.168624,12:22:53.370639,0 days 00:00:00.202015
9,10,200,0,12:22:56.391476,12:22:56.601645,0 days 00:00:00.210169
10,1,200,20,12:22:59.633636,12:22:59.841072,0 days 00:00:00.207436
11,2,200,20,12:23:02.871504,12:23:03.073848,0 days 00:00:00.202344
12,3,200,20,12:23:06.094800,12:23:06.303981,0 days 00:00:00.209181
13,4,200,20,12:23:09.336935,12:23:09.539120,0 days 00:00:00.202185
14,5,200,20,12:23:12.570930,12:23:12.781508,0 days 00:00:00.210578
15,6,200,20,12:23:15.802845,12:23:16.003430,0 days 00:00:00.200585
16,7,200,20,12:23:19.027240,12:23:19.228469,0 days 00:00:00.201229
17,8,200,20,12:23:22.253323,12:23:22.459670,0 days 00:00:00.206347
18,9,200,20,12:23:25.485006,12:23:25.685899,0 days 00:00:00.200893
19,10,200,20,12:23:28.719672,12:23:28.933501,0 days 00:00:00.213829
20,1,200,40,12:23:31.969859,12:23:32.184362,0 days 00:00:00.214503
21,2,200,40,12:23:35.211970,12:23:35.419274,0 days 00:00:00.207304
22,3,200,40,12:23:38.452315,12:23:38.668976,0 days 00:00:00.216661
23,4,200,40,12:23:41.702121,12:23:41.915301,0 days 00:00:00.213180
24,5,200,40,12:23:44.951977,12:23:45.161167,0 days 00:00:00.209190
25,6,200,40,12:23:48.185100,12:23:48.394624,0 days 00:00:00.209524
26,7,200,40,12:23:51.434381,12:23:51.647312,0 days 00:00:00.212931
27,8,200,40,12:23:54.677717,12:23:54.877721,0 days 00:00:00.200004
28,9,200,40,12:23:57.901287,12:23:58.115076,0 days 00:00:00.213789
29,10,200,40,12:24:01.151327,12:24:01.360881,0 days 00:00:00.209554
30,1,200,60,12:24:04.393927,12:24:04.600659,0 days 00:00:00.206732
31,2,200,60,12:24:07.634935,12:24:07.850181,0 days 00:00:00.215246
32,3,200,60,12:24:10.884293,12:24:11.093875,0 days 00:00:00.209582
33,4,200,60,12:24:14.142205,12:24:14.346498,0 days 00:00:00.204293
34,5,200,60,12:24:17.376275,12:24:17.576407,0 days 00:00:00.200132
35,6,200,60,12:24:20.600045,12:24:20.804109,0 days 00:00:00.204064
36,7,200,60,12:24:23.839562,12:24:24.048454,0 days 00:00:00.208892
37,8,200,60,12:24:27.082943,12:24:27.292661,0 days 00:00:00.209718
38,9,200,60,12:24:30.316243,12:24:30.535692,0 days 00:00:00.219449
39,10,200,60,12:24:33.565883,12:24:33.769306,0 days 00:00:00.203423
40,1,200,80,12:24:36.799198,12:24:37.008580,0 days 00:00:00.209382
41,2,200,80,12:24:40.048998,12:24:40.258372,0 days 00:00:00.209374
42,3,200,80,12:24:43.302294,12:24:43.508490,0 days 00:00:00.206196
43,4,200,80,12:24:46.548586,12:24:46.762267,0 days 00:00:00.213681
44,5,200,80,12:24:49.798496,12:24:50.008178,0 days 00:00:00.209682
45,6,200,80,12:24:53.041737,12:24:53.252791,0 days 00:00:00.211054
46,7,200,80,12:24:56.281441,12:24:56.492122,0 days 00:00:00.210681
47,8,200,80,12:24:59.531309,12:24:59.745533,0 days 00:00:00.214224
48,9,200,80,12:25:02.781110,12:25:02.995515,0 days 00:00:00.214405
49,10,200,80,12:25:06.030901,12:25:06.235462,0 days 00:00:00.204561
50,1,200,100,12:25:09.264107,12:25:09.473466,0 days 00:00:00.209359
51,2,200,100,12:25:12.497306,12:25:12.706755,0 days 00:00:00.209449
52,3,200,100,12:25:15.739939,12:25:15.940541,0 days 00:00:00.200602
53,4,200,100,12:25:18.980226,12:25:19.194394,0 days 00:00:00.214168
54,5,200,100,12:25:22.232477,12:25:22.439397,0 days 00:00:00.206920
55,6,200,100,12:25:25.479880,12:25:25.694348,0 days 00:00:00.214468
56,7,200,100,12:25:28.722569,12:25:28.929514,0 days 00:00:00.206945
57,8,200,100,12:25:31.962758,12:25:32.166754,0 days 00:00:00.203996
58,9,200,100,12:25:35.195897,12:25:35.405515,0 days 00:00:00.209618
59,10,200,100,12:25:38.429011,12:25:38.638690,0 days 00:00:00.209679
