,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,10:48:01.310055,10:48:01.513616,0 days 00:00:00.203561
1,2,200,0,10:48:04.543582,10:48:04.757276,0 days 00:00:00.213694
2,3,200,0,10:48:07.793113,10:48:08.010060,0 days 00:00:00.216947
3,4,200,0,10:48:11.043034,10:48:11.261937,0 days 00:00:00.218903
4,5,200,0,10:48:14.293550,10:48:14.506812,0 days 00:00:00.213262
5,6,200,0,10:48:17.542924,10:48:17.762031,0 days 00:00:00.219107
6,7,200,0,10:48:20.792652,10:48:21.010040,0 days 00:00:00.217388
7,8,200,0,10:48:24.042386,10:48:24.261843,0 days 00:00:00.219457
8,9,200,0,10:48:27.292413,10:48:27.506430,0 days 00:00:00.214017
9,10,200,0,10:48:30.542597,10:48:30.756736,0 days 00:00:00.214139
10,1,200,20,10:48:33.794580,10:48:34.011396,0 days 00:00:00.216816
11,2,200,20,10:48:37.041982,10:48:37.258629,0 days 00:00:00.216647
12,3,200,20,10:48:40.291809,10:48:40.505361,0 days 00:00:00.213552
13,4,200,20,10:48:43.541992,10:48:43.755638,0 days 00:00:00.213646
14,5,200,20,10:48:46.793705,10:48:47.009510,0 days 00:00:00.215805
15,6,200,20,10:48:50.043544,10:48:50.249326,0 days 00:00:00.205782
16,7,200,20,10:48:53.284154,10:48:53.490821,0 days 00:00:00.206667
17,8,200,20,10:48:56.523923,10:48:56.734332,0 days 00:00:00.210409
18,9,200,20,10:48:59.783449,10:48:59.991621,0 days 00:00:00.208172
19,10,200,20,10:49:03.024061,10:49:03.234308,0 days 00:00:00.210247
20,1,200,40,10:49:06.273603,10:49:06.486976,0 days 00:00:00.213373
21,2,200,40,10:49:09.523877,10:49:09.733295,0 days 00:00:00.209418
22,3,200,40,10:49:12.773118,10:49:12.982871,0 days 00:00:00.209753
23,4,200,40,10:49:16.024820,10:49:16.232597,0 days 00:00:00.207777
24,5,200,40,10:49:19.272879,10:49:19.486460,0 days 00:00:00.213581
25,6,200,40,10:49:22.523387,10:49:22.732573,0 days 00:00:00.209186
26,7,200,40,10:49:25.772379,10:49:25.976995,0 days 00:00:00.204616
27,8,200,40,10:49:29.005598,10:49:29.215981,0 days 00:00:00.210383
28,9,200,40,10:49:32.239377,10:49:32.448665,0 days 00:00:00.209288
29,10,200,40,10:49:35.481619,10:49:35.701776,0 days 00:00:00.220157
30,1,200,60,10:49:38.728406,10:49:38.934567,0 days 00:00:00.206161
31,2,200,60,10:49:41.954767,10:49:42.156022,0 days 00:00:00.201255
32,3,200,60,10:49:45.187839,10:49:45.391233,0 days 00:00:00.203394
33,4,200,60,10:49:48.414547,10:49:48.624272,0 days 00:00:00.209725
34,5,200,60,10:49:51.645478,10:49:51.850735,0 days 00:00:00.205257
35,6,200,60,10:49:54.877879,10:49:55.083751,0 days 00:00:00.205872
36,7,200,60,10:49:58.110314,10:49:58.316781,0 days 00:00:00.206467
37,8,200,60,10:50:01.343636,10:50:01.551291,0 days 00:00:00.207655
38,9,200,60,10:50:04.579846,10:50:04.787795,0 days 00:00:00.207949
39,10,200,60,10:50:07.820406,10:50:08.029987,0 days 00:00:00.209581
40,1,200,80,10:50:11.072750,10:50:11.272922,0 days 00:00:00.200172
41,2,200,80,10:50:14.296833,10:50:14.507166,0 days 00:00:00.210333
42,3,200,80,10:50:17.542531,10:50:17.758149,0 days 00:00:00.215618
43,4,200,80,10:50:20.786535,10:50:20.995643,0 days 00:00:00.209108
44,5,200,80,10:50:24.038176,10:50:24.238881,0 days 00:00:00.200705
45,6,200,80,10:50:27.269360,10:50:27.478936,0 days 00:00:00.209576
46,7,200,80,10:50:30.502713,10:50:30.711796,0 days 00:00:00.209083
47,8,200,80,10:50:33.752309,10:50:33.968953,0 days 00:00:00.216644
48,9,200,80,10:50:37.002154,10:50:37.211470,0 days 00:00:00.209316
49,10,200,80,10:50:40.237470,10:50:40.447456,0 days 00:00:00.209986
50,1,200,100,10:50:43.472621,10:50:43.685021,0 days 00:00:00.212400
51,2,200,100,10:50:46.718168,10:50:46.920866,0 days 00:00:00.202698
52,3,200,100,10:50:49.952060,10:50:50.160486,0 days 00:00:00.208426
53,4,200,100,10:50:53.185320,10:50:53.398667,0 days 00:00:00.213347
54,5,200,100,10:50:56.437432,10:50:56.651469,0 days 00:00:00.214037
55,6,200,100,10:50:59.684536,10:50:59.897271,0 days 00:00:00.212735
56,7,200,100,10:51:02.936112,10:51:03.146004,0 days 00:00:00.209892
57,8,200,100,10:51:06.167799,10:51:06.377027,0 days 00:00:00.209228
58,9,200,100,10:51:09.410080,10:51:09.616605,0 days 00:00:00.206525
59,10,200,100,10:51:12.667047,10:51:12.879222,0 days 00:00:00.212175
