,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:03:38.600876,12:03:38.801135,0 days 00:00:00.200259
1,2,200,0,12:03:41.829409,12:03:42.029410,0 days 00:00:00.200001
2,3,200,0,12:03:45.056629,12:03:45.270519,0 days 00:00:00.213890
3,4,200,0,12:03:48.295233,12:03:48.504088,0 days 00:00:00.208855
4,5,200,0,12:03:51.525937,12:03:51.732431,0 days 00:00:00.206494
5,6,200,0,12:03:54.763531,12:03:54.971945,0 days 00:00:00.208414
6,7,200,0,12:03:57.998693,12:03:58.213344,0 days 00:00:00.214651
7,8,200,0,12:04:01.249477,12:04:01.455008,0 days 00:00:00.205531
8,9,200,0,12:04:04.478480,12:04:04.698345,0 days 00:00:00.219865
9,10,200,0,12:04:07.721827,12:04:07.922330,0 days 00:00:00.200503
10,1,200,20,12:04:10.955472,12:04:11.168624,0 days 00:00:00.213152
11,2,200,20,12:04:14.191860,12:04:14.401364,0 days 00:00:00.209504
12,3,200,20,12:04:17.424015,12:04:17.631636,0 days 00:00:00.207621
13,4,200,20,12:04:20.664439,12:04:20.864479,0 days 00:00:00.200040
14,5,200,20,12:04:23.893613,12:04:24.097114,0 days 00:00:00.203501
15,6,200,20,12:04:27.131048,12:04:27.337224,0 days 00:00:00.206176
16,7,200,20,12:04:30.379055,12:04:30.592464,0 days 00:00:00.213409
17,8,200,20,12:04:33.613956,12:04:33.821381,0 days 00:00:00.207425
18,9,200,20,12:04:36.853658,12:04:37.053679,0 days 00:00:00.200021
19,10,200,20,12:04:40.082883,12:04:40.289798,0 days 00:00:00.206915
20,1,200,40,12:04:43.313395,12:04:43.516463,0 days 00:00:00.203068
21,2,200,40,12:04:46.539337,12:04:46.746488,0 days 00:00:00.207151
22,3,200,40,12:04:49.786005,12:04:49.996246,0 days 00:00:00.210241
23,4,200,40,12:04:53.029264,12:04:53.238999,0 days 00:00:00.209735
24,5,200,40,12:04:56.282674,12:04:56.482793,0 days 00:00:00.200119
25,6,200,40,12:04:59.505847,12:04:59.712302,0 days 00:00:00.206455
26,7,200,40,12:05:02.745452,12:05:02.963649,0 days 00:00:00.218197
27,8,200,40,12:05:05.995631,12:05:06.208766,0 days 00:00:00.213135
28,9,200,40,12:05:09.245868,12:05:09.458871,0 days 00:00:00.213003
29,10,200,40,12:05:12.494922,12:05:12.701396,0 days 00:00:00.206474
30,1,200,60,12:05:15.731567,12:05:15.944391,0 days 00:00:00.212824
31,2,200,60,12:05:18.978788,12:05:19.194091,0 days 00:00:00.215303
32,3,200,60,12:05:22.227734,12:05:22.437305,0 days 00:00:00.209571
33,4,200,60,12:05:25.470408,12:05:25.671859,0 days 00:00:00.201451
34,5,200,60,12:05:28.713217,12:05:28.921610,0 days 00:00:00.208393
35,6,200,60,12:05:31.960708,12:05:32.165409,0 days 00:00:00.204701
36,7,200,60,12:05:35.193778,12:05:35.403738,0 days 00:00:00.209960
37,8,200,60,12:05:38.443593,12:05:38.654086,0 days 00:00:00.210493
38,9,200,60,12:05:41.693959,12:05:41.909867,0 days 00:00:00.215908
39,10,200,60,12:05:44.943288,12:05:45.152798,0 days 00:00:00.209510
40,1,200,80,12:05:48.176405,12:05:48.385905,0 days 00:00:00.209500
41,2,200,80,12:05:51.420080,12:05:51.626100,0 days 00:00:00.206020
42,3,200,80,12:05:54.659609,12:05:54.870131,0 days 00:00:00.210522
43,4,200,80,12:05:57.910956,12:05:58.113129,0 days 00:00:00.202173
44,5,200,80,12:06:01.142231,12:06:01.351834,0 days 00:00:00.209603
45,6,200,80,12:06:04.375472,12:06:04.575646,0 days 00:00:00.200174
46,7,200,80,12:06:07.611352,12:06:07.822732,0 days 00:00:00.211380
47,8,200,80,12:06:10.854816,12:06:11.061452,0 days 00:00:00.206636
48,9,200,80,12:06:14.088464,12:06:14.288991,0 days 00:00:00.200527
49,10,200,80,12:06:17.311688,12:06:17.519166,0 days 00:00:00.207478
50,1,200,100,12:06:20.544852,12:06:20.748294,0 days 00:00:00.203442
51,2,200,100,12:06:23.777318,12:06:23.991916,0 days 00:00:00.214598
52,3,200,100,12:06:27.012472,12:06:27.224318,0 days 00:00:00.211846
53,4,200,100,12:06:30.254586,12:06:30.462029,0 days 00:00:00.207443
54,5,200,100,12:06:33.487738,12:06:33.693755,0 days 00:00:00.206017
55,6,200,100,12:06:36.723458,12:06:36.927477,0 days 00:00:00.204019
56,7,200,100,12:06:39.962850,12:06:40.174177,0 days 00:00:00.211327
57,8,200,100,12:06:43.209720,12:06:43.409969,0 days 00:00:00.200249
58,9,200,100,12:06:46.442666,12:06:46.654085,0 days 00:00:00.211419
59,10,200,100,12:06:49.676644,12:06:49.888845,0 days 00:00:00.212201
