,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:17:05.466872,12:17:05.673162,0 days 00:00:00.206290
1,2,200,0,12:17:08.699729,12:17:08.906642,0 days 00:00:00.206913
2,3,200,0,12:17:11.929455,12:17:12.135946,0 days 00:00:00.206491
3,4,200,0,12:17:15.162599,12:17:15.371792,0 days 00:00:00.209193
4,5,200,0,12:17:18.399260,12:17:18.602238,0 days 00:00:00.202978
5,6,200,0,12:17:21.622266,12:17:21.822589,0 days 00:00:00.200323
6,7,200,0,12:17:24.859952,12:17:25.068360,0 days 00:00:00.208408
7,8,200,0,12:17:28.085922,12:17:28.295098,0 days 00:00:00.209176
8,9,200,0,12:17:31.319578,12:17:31.529381,0 days 00:00:00.209803
9,10,200,0,12:17:34.561591,12:17:34.775121,0 days 00:00:00.213530
10,1,200,20,12:17:37.798041,12:17:38.004769,0 days 00:00:00.206728
11,2,200,20,12:17:41.041739,12:17:41.252410,0 days 00:00:00.210671
12,3,200,20,12:17:44.275102,12:17:44.482159,0 days 00:00:00.207057
13,4,200,20,12:17:47.509175,12:17:47.710572,0 days 00:00:00.201397
14,5,200,20,12:17:50.740723,12:17:50.948256,0 days 00:00:00.207533
15,6,200,20,12:17:53.974196,12:17:54.181609,0 days 00:00:00.207413
16,7,200,20,12:17:57.210165,12:17:57.417045,0 days 00:00:00.206880
17,8,200,20,12:18:00.443736,12:18:00.655582,0 days 00:00:00.211846
18,9,200,20,12:18:03.677812,12:18:03.886891,0 days 00:00:00.209079
19,10,200,20,12:18:06.916784,12:18:07.129679,0 days 00:00:00.212895
20,1,200,40,12:18:10.163667,12:18:10.379579,0 days 00:00:00.215912
21,2,200,40,12:18:13.403043,12:18:13.616340,0 days 00:00:00.213297
22,3,200,40,12:18:16.652756,12:18:16.866533,0 days 00:00:00.213777
23,4,200,40,12:18:19.889295,12:18:20.103619,0 days 00:00:00.214324
24,5,200,40,12:18:23.145485,12:18:23.346596,0 days 00:00:00.201111
25,6,200,40,12:18:26.385715,12:18:26.599503,0 days 00:00:00.213788
26,7,200,40,12:18:29.645372,12:18:29.853817,0 days 00:00:00.208445
27,8,200,40,12:18:32.885570,12:18:33.098991,0 days 00:00:00.213421
28,9,200,40,12:18:36.135182,12:18:36.348539,0 days 00:00:00.213357
29,10,200,40,12:18:39.385220,12:18:39.598186,0 days 00:00:00.212966
30,1,200,60,12:18:42.635547,12:18:42.848986,0 days 00:00:00.213439
31,2,200,60,12:18:45.878023,12:18:46.078047,0 days 00:00:00.200024
32,3,200,60,12:18:49.120734,12:18:49.321341,0 days 00:00:00.200607
33,4,200,60,12:18:52.351325,12:18:52.568124,0 days 00:00:00.216799
34,5,200,60,12:18:55.600913,12:18:55.810364,0 days 00:00:00.209451
35,6,200,60,12:18:58.833872,12:18:59.043736,0 days 00:00:00.209864
36,7,200,60,12:19:02.086235,12:19:02.287386,0 days 00:00:00.201151
37,8,200,60,12:19:05.310001,12:19:05.517799,0 days 00:00:00.207798
38,9,200,60,12:19:08.550119,12:19:08.763385,0 days 00:00:00.213266
39,10,200,60,12:19:11.799956,12:19:12.009419,0 days 00:00:00.209463
40,1,200,80,12:19:15.035947,12:19:15.242733,0 days 00:00:00.206786
41,2,200,80,12:19:18.282989,12:19:18.492401,0 days 00:00:00.209412
42,3,200,80,12:19:21.516062,12:19:21.728724,0 days 00:00:00.212662
43,4,200,80,12:19:24.765827,12:19:24.983279,0 days 00:00:00.217452
44,5,200,80,12:19:28.015743,12:19:28.229636,0 days 00:00:00.213893
45,6,200,80,12:19:31.258628,12:19:31.467051,0 days 00:00:00.208423
46,7,200,80,12:19:34.498553,12:19:34.708521,0 days 00:00:00.209968
47,8,200,80,12:19:37.741157,12:19:37.942996,0 days 00:00:00.201839
48,9,200,80,12:19:40.965085,12:19:41.172570,0 days 00:00:00.207485
49,10,200,80,12:19:44.201385,12:19:44.401583,0 days 00:00:00.200198
50,1,200,100,12:19:47.426032,12:19:47.631154,0 days 00:00:00.205122
51,2,200,100,12:19:50.658089,12:19:50.863983,0 days 00:00:00.205894
52,3,200,100,12:19:53.897530,12:19:54.098059,0 days 00:00:00.200529
53,4,200,100,12:19:57.140849,12:19:57.352295,0 days 00:00:00.211446
54,5,200,100,12:20:00.378701,12:20:00.582907,0 days 00:00:00.204206
55,6,200,100,12:20:03.607289,12:20:03.813654,0 days 00:00:00.206365
56,7,200,100,12:20:06.856893,12:20:07.056950,0 days 00:00:00.200057
57,8,200,100,12:20:10.085868,12:20:10.294324,0 days 00:00:00.208456
58,9,200,100,12:20:13.319470,12:20:13.527700,0 days 00:00:00.208230
59,10,200,100,12:20:16.549439,12:20:16.756454,0 days 00:00:00.207015
