,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,10:30:55.015108,10:30:55.227003,0 days 00:00:00.211895
1,2,200,0,10:30:58.251756,10:30:58.459211,0 days 00:00:00.207455
2,3,200,0,10:31:01.491447,10:31:01.698160,0 days 00:00:00.206713
3,4,200,0,10:31:04.719970,10:31:04.924636,0 days 00:00:00.204666
4,5,200,0,10:31:07.949031,10:31:08.157739,0 days 00:00:00.208708
5,6,200,0,10:31:11.191265,10:31:11.404785,0 days 00:00:00.213520
6,7,200,0,10:31:14.430819,10:31:14.638319,0 days 00:00:00.207500
7,8,200,0,10:31:17.665944,10:31:17.877645,0 days 00:00:00.211701
8,9,200,0,10:31:20.913672,10:31:21.118809,0 days 00:00:00.205137
9,10,200,0,10:31:24.146924,10:31:24.350195,0 days 00:00:00.203271
10,1,200,20,10:31:27.372955,10:31:27.580056,0 days 00:00:00.207101
11,2,200,20,10:31:30.603013,10:31:30.810874,0 days 00:00:00.207861
12,3,200,20,10:31:33.832541,10:31:34.033340,0 days 00:00:00.200799
13,4,200,20,10:31:37.069485,10:31:37.269586,0 days 00:00:00.200101
14,5,200,20,10:31:40.307706,10:31:40.509102,0 days 00:00:00.201396
15,6,200,20,10:31:43.536522,10:31:43.742822,0 days 00:00:00.206300
16,7,200,20,10:31:46.776190,10:31:46.985727,0 days 00:00:00.209537
17,8,200,20,10:31:50.012864,10:31:50.222150,0 days 00:00:00.209286
18,9,200,20,10:31:53.252026,10:31:53.455467,0 days 00:00:00.203441
19,10,200,20,10:31:56.501141,10:31:56.713350,0 days 00:00:00.212209
20,1,200,40,10:31:59.738441,10:31:59.945865,0 days 00:00:00.207424
21,2,200,40,10:32:02.978575,10:32:03.192574,0 days 00:00:00.213999
22,3,200,40,10:32:06.230836,10:32:06.441948,0 days 00:00:00.211112
23,4,200,40,10:32:09.482967,10:32:09.695259,0 days 00:00:00.212292
24,5,200,40,10:32:12.730446,10:32:12.944512,0 days 00:00:00.214066
25,6,200,40,10:32:15.977993,10:32:16.187621,0 days 00:00:00.209628
26,7,200,40,10:32:19.231313,10:32:19.436656,0 days 00:00:00.205343
27,8,200,40,10:32:22.463217,10:32:22.665768,0 days 00:00:00.202551
28,9,200,40,10:32:25.703877,10:32:25.913568,0 days 00:00:00.209691
29,10,200,40,10:32:28.943770,10:32:29.154272,0 days 00:00:00.210502
30,1,200,60,10:32:32.186701,10:32:32.391782,0 days 00:00:00.205081
31,2,200,60,10:32:35.427018,10:32:35.636493,0 days 00:00:00.209475
32,3,200,60,10:32:38.686130,10:32:38.886146,0 days 00:00:00.200016
33,4,200,60,10:32:41.919679,10:32:42.129818,0 days 00:00:00.210139
34,5,200,60,10:32:45.164992,10:32:45.375305,0 days 00:00:00.210313
35,6,200,60,10:32:48.409315,10:32:48.619045,0 days 00:00:00.209730
36,7,200,60,10:32:51.643100,10:32:51.852710,0 days 00:00:00.209610
37,8,200,60,10:32:54.892637,10:32:55.096758,0 days 00:00:00.204121
38,9,200,60,10:32:58.128687,10:32:58.339399,0 days 00:00:00.210712
39,10,200,60,10:33:01.375243,10:33:01.578641,0 days 00:00:00.203398
40,1,200,80,10:33:04.608643,10:33:04.811511,0 days 00:00:00.202868
41,2,200,80,10:33:07.834942,10:33:08.051642,0 days 00:00:00.216700
42,3,200,80,10:33:11.084855,10:33:11.305271,0 days 00:00:00.220416
43,4,200,80,10:33:14.334280,10:33:14.534407,0 days 00:00:00.200127
44,5,200,80,10:33:17.574741,10:33:17.784105,0 days 00:00:00.209364
45,6,200,80,10:33:20.808182,10:33:21.017501,0 days 00:00:00.209319
46,7,200,80,10:33:24.057486,10:33:24.271288,0 days 00:00:00.213802
47,8,200,80,10:33:27.307766,10:33:27.511080,0 days 00:00:00.203314
48,9,200,80,10:33:30.533581,10:33:30.740021,0 days 00:00:00.206440
49,10,200,80,10:33:33.773572,10:33:33.983180,0 days 00:00:00.209608
50,1,200,100,10:33:37.023517,10:33:37.233988,0 days 00:00:00.210471
51,2,200,100,10:33:40.273631,10:33:40.475968,0 days 00:00:00.202337
52,3,200,100,10:33:43.500375,10:33:43.706582,0 days 00:00:00.206207
53,4,200,100,10:33:46.739186,10:33:46.940448,0 days 00:00:00.201262
54,5,200,100,10:33:49.972675,10:33:50.182662,0 days 00:00:00.209987
55,6,200,100,10:33:53.208439,10:33:53.415151,0 days 00:00:00.206712
56,7,200,100,10:33:56.438298,10:33:56.645714,0 days 00:00:00.207416
57,8,200,100,10:33:59.686607,10:33:59.895576,0 days 00:00:00.208969
58,9,200,100,10:34:02.922816,10:34:03.132326,0 days 00:00:00.209510
59,10,200,100,10:34:06.158451,10:34:06.365119,0 days 00:00:00.206668
