,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:55:32.376606,11:55:32.585965,0 days 00:00:00.209359
1,2,200,0,11:55:35.607984,11:55:35.817657,0 days 00:00:00.209673
2,3,200,0,11:55:38.842196,11:55:39.049652,0 days 00:00:00.207456
3,4,200,0,11:55:42.073504,11:55:42.290570,0 days 00:00:00.217066
4,5,200,0,11:55:45.325437,11:55:45.538516,0 days 00:00:00.213079
5,6,200,0,11:55:48.588952,11:55:48.796535,0 days 00:00:00.207583
6,7,200,0,11:55:51.824990,11:55:52.034739,0 days 00:00:00.209749
7,8,200,0,11:55:55.076339,11:55:55.288296,0 days 00:00:00.211957
8,9,200,0,11:55:58.324658,11:55:58.528774,0 days 00:00:00.204116
9,10,200,0,11:56:01.557940,11:56:01.774588,0 days 00:00:00.216648
10,1,200,20,11:56:04.808040,11:56:05.021158,0 days 00:00:00.213118
11,2,200,20,11:56:08.057808,11:56:08.272239,0 days 00:00:00.214431
12,3,200,20,11:56:11.310427,11:56:11.521048,0 days 00:00:00.210621
13,4,200,20,11:56:14.557373,11:56:14.777577,0 days 00:00:00.220204
14,5,200,20,11:56:17.807191,11:56:18.021523,0 days 00:00:00.214332
15,6,200,20,11:56:21.056973,11:56:21.267930,0 days 00:00:00.210957
16,7,200,20,11:56:24.309890,11:56:24.522903,0 days 00:00:00.213013
17,8,200,20,11:56:27.556821,11:56:27.770289,0 days 00:00:00.213468
18,9,200,20,11:56:30.807511,11:56:31.020219,0 days 00:00:00.212708
19,10,200,20,11:56:34.057132,11:56:34.273288,0 days 00:00:00.216156
20,1,200,40,11:56:37.306025,11:56:37.515769,0 days 00:00:00.209744
21,2,200,40,11:56:40.539669,11:56:40.748832,0 days 00:00:00.209163
22,3,200,40,11:56:43.792692,11:56:43.998647,0 days 00:00:00.205955
23,4,200,40,11:56:47.022184,11:56:47.231602,0 days 00:00:00.209418
24,5,200,40,11:56:50.272033,11:56:50.481538,0 days 00:00:00.209505
25,6,200,40,11:56:53.505155,11:56:53.708806,0 days 00:00:00.203651
26,7,200,40,11:56:56.738317,11:56:56.948284,0 days 00:00:00.209967
27,8,200,40,11:56:59.997641,11:57:00.197794,0 days 00:00:00.200153
28,9,200,40,11:57:03.231272,11:57:03.436141,0 days 00:00:00.204869
29,10,200,40,11:57:06.471158,11:57:06.680959,0 days 00:00:00.209801
30,1,200,60,11:57:09.724334,11:57:09.937384,0 days 00:00:00.213050
31,2,200,60,11:57:12.970798,11:57:13.180280,0 days 00:00:00.209482
32,3,200,60,11:57:16.203962,11:57:16.413612,0 days 00:00:00.209650
33,4,200,60,11:57:19.453749,11:57:19.657763,0 days 00:00:00.204014
34,5,200,60,11:57:22.686943,11:57:22.900875,0 days 00:00:00.213932
35,6,200,60,11:57:25.936631,11:57:26.150947,0 days 00:00:00.214316
36,7,200,60,11:57:29.186427,11:57:29.396385,0 days 00:00:00.209958
37,8,200,60,11:57:32.436261,11:57:32.650096,0 days 00:00:00.213835
38,9,200,60,11:57:35.686324,11:57:35.900297,0 days 00:00:00.213973
39,10,200,60,11:57:38.936097,11:57:39.149345,0 days 00:00:00.213248
40,1,200,80,11:57:42.186033,11:57:42.400339,0 days 00:00:00.214306
41,2,200,80,11:57:45.435755,11:57:45.638793,0 days 00:00:00.203038
42,3,200,80,11:57:48.669446,11:57:48.878636,0 days 00:00:00.209190
43,4,200,80,11:57:51.902059,11:57:52.115973,0 days 00:00:00.213914
44,5,200,80,11:57:55.152131,11:57:55.366255,0 days 00:00:00.214124
45,6,200,80,11:57:58.404160,11:57:58.619188,0 days 00:00:00.215028
46,7,200,80,11:58:01.651627,11:58:01.866102,0 days 00:00:00.214475
47,8,200,80,11:58:04.903955,11:58:05.111594,0 days 00:00:00.207639
48,9,200,80,11:58:08.134689,11:58:08.344340,0 days 00:00:00.209651
49,10,200,80,11:58:11.384501,11:58:11.584925,0 days 00:00:00.200424
50,1,200,100,11:58:14.610293,11:58:14.817515,0 days 00:00:00.207222
51,2,200,100,11:58:17.850583,11:58:18.053710,0 days 00:00:00.203127
52,3,200,100,11:58:21.083762,11:58:21.293691,0 days 00:00:00.209929
53,4,200,100,11:58:24.333485,11:58:24.543361,0 days 00:00:00.209876
54,5,200,100,11:58:27.600077,11:58:27.803416,0 days 00:00:00.203339
55,6,200,100,11:58:30.833221,11:58:31.042799,0 days 00:00:00.209578
56,7,200,100,11:58:34.066892,11:58:34.268553,0 days 00:00:00.201661
57,8,200,100,11:58:37.299644,11:58:37.509251,0 days 00:00:00.209607
58,9,200,100,11:58:40.549622,11:58:40.765923,0 days 00:00:00.216301
59,10,200,100,11:58:43.799210,11:58:44.015277,0 days 00:00:00.216067
