,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,12:19:30.526808,12:19:31.031596,0 days 00:00:00.504788
1,2,500,0,12:19:34.058621,12:19:34.568350,0 days 00:00:00.509729
2,3,500,0,12:19:37.590838,12:19:38.102368,0 days 00:00:00.511530
3,4,500,0,12:19:41.144081,12:19:41.647596,0 days 00:00:00.503515
4,5,500,0,12:19:44.670027,12:19:45.171046,0 days 00:00:00.501019
5,6,500,0,12:19:48.192318,12:19:48.702044,0 days 00:00:00.509726
6,7,500,0,12:19:51.733112,12:19:52.234322,0 days 00:00:00.501210
7,8,500,0,12:19:55.259998,12:19:55.769740,0 days 00:00:00.509742
8,9,500,0,12:19:58.798135,12:19:59.307836,0 days 00:00:00.509701
9,10,500,0,12:20:02.347059,12:20:02.856785,0 days 00:00:00.509726
10,1,500,20,12:20:05.878605,12:20:06.392819,0 days 00:00:00.514214
11,2,500,20,12:20:09.416227,12:20:09.925912,0 days 00:00:00.509685
12,3,500,20,12:20:12.955666,12:20:13.465391,0 days 00:00:00.509725
13,4,500,20,12:20:16.486589,12:20:16.989385,0 days 00:00:00.502796
14,5,500,20,12:20:20.010542,12:20:20.512754,0 days 00:00:00.502212
15,6,500,20,12:20:23.548716,12:20:24.049662,0 days 00:00:00.500946
16,7,500,20,12:20:27.073855,12:20:27.583582,0 days 00:00:00.509727
17,8,500,20,12:20:30.603746,12:20:31.108046,0 days 00:00:00.504300
18,9,500,20,12:20:34.142677,12:20:34.645869,0 days 00:00:00.503192
19,10,500,20,12:20:37.673242,12:20:38.179787,0 days 00:00:00.506545
20,1,500,40,12:20:41.202756,12:20:41.708801,0 days 00:00:00.506045
21,2,500,40,12:20:44.747786,12:20:45.255591,0 days 00:00:00.507805
22,3,500,40,12:20:48.287617,12:20:48.797343,0 days 00:00:00.509726
23,4,500,40,12:20:51.818983,12:20:52.328714,0 days 00:00:00.509731
24,5,500,40,12:20:55.350045,12:20:55.850802,0 days 00:00:00.500757
25,6,500,40,12:20:58.878804,12:20:59.388521,0 days 00:00:00.509717
26,7,500,40,12:21:02.411823,12:21:02.917736,0 days 00:00:00.505913
27,8,500,40,12:21:05.944315,12:21:06.445755,0 days 00:00:00.501440
28,9,500,40,12:21:09.465927,12:21:09.969585,0 days 00:00:00.503658
29,10,500,40,12:21:12.998306,12:21:13.508236,0 days 00:00:00.509930
30,1,500,60,12:21:16.546001,12:21:17.049518,0 days 00:00:00.503517
31,2,500,60,12:21:20.078369,12:21:20.580707,0 days 00:00:00.502338
32,3,500,60,12:21:23.608101,12:21:24.108506,0 days 00:00:00.500405
33,4,500,60,12:21:27.148378,12:21:27.658109,0 days 00:00:00.509731
34,5,500,60,12:21:30.680554,12:21:31.184053,0 days 00:00:00.503499
35,6,500,60,12:21:34.214392,12:21:34.714520,0 days 00:00:00.500128
36,7,500,60,12:21:37.749427,12:21:38.259328,0 days 00:00:00.509901
37,8,500,60,12:21:41.290272,12:21:41.796759,0 days 00:00:00.506487
38,9,500,60,12:21:44.829228,12:21:45.331243,0 days 00:00:00.502015
39,10,500,60,12:21:48.353544,12:21:48.855780,0 days 00:00:00.502236
40,1,500,80,12:21:51.885547,12:21:52.394741,0 days 00:00:00.509194
41,2,500,80,12:21:55.418451,12:21:55.926340,0 days 00:00:00.507889
42,3,500,80,12:21:58.957222,12:21:59.466948,0 days 00:00:00.509726
43,4,500,80,12:22:02.488675,12:22:02.994591,0 days 00:00:00.505916
44,5,500,80,12:22:06.017710,12:22:06.520989,0 days 00:00:00.503279
45,6,500,80,12:22:09.549368,12:22:10.059093,0 days 00:00:00.509725
46,7,500,80,12:22:13.079803,12:22:13.589529,0 days 00:00:00.509726
47,8,500,80,12:22:16.624535,12:22:17.134260,0 days 00:00:00.509725
48,9,500,80,12:22:20.155370,12:22:20.656626,0 days 00:00:00.501256
49,10,500,80,12:22:23.684991,12:22:24.186267,0 days 00:00:00.501276
50,1,500,100,12:22:27.214396,12:22:27.724156,0 days 00:00:00.509760
51,2,500,100,12:22:30.747401,12:22:31.257126,0 days 00:00:00.509725
52,3,500,100,12:22:34.281417,12:22:34.791142,0 days 00:00:00.509725
53,4,500,100,12:22:37.816821,12:22:38.336538,0 days 00:00:00.519717
54,5,500,100,12:22:41.359498,12:22:41.864948,0 days 00:00:00.505450
55,6,500,100,12:22:44.888172,12:22:45.389500,0 days 00:00:00.501328
56,7,500,100,12:22:48.409510,12:22:48.915560,0 days 00:00:00.506050
57,8,500,100,12:22:51.948097,12:22:52.452103,0 days 00:00:00.504006
58,9,500,100,12:22:55.479169,12:22:55.988896,0 days 00:00:00.509727
59,10,500,100,12:22:59.011826,12:22:59.532117,0 days 00:00:00.520291
