,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,12:38:14.933463,12:38:15.439890,0 days 00:00:00.506427
1,2,500,0,12:38:18.470661,12:38:18.973912,0 days 00:00:00.503251
2,3,500,0,12:38:22.005698,12:38:22.509676,0 days 00:00:00.503978
3,4,500,0,12:38:25.538904,12:38:26.047244,0 days 00:00:00.508340
4,5,500,0,12:38:29.068453,12:38:29.577994,0 days 00:00:00.509541
5,6,500,0,12:38:32.618244,12:38:33.127839,0 days 00:00:00.509595
6,7,500,0,12:38:36.151234,12:38:36.656341,0 days 00:00:00.505107
7,8,500,0,12:38:39.684887,12:38:40.194145,0 days 00:00:00.509258
8,9,500,0,12:38:43.236826,12:38:43.746980,0 days 00:00:00.510154
9,10,500,0,12:38:46.777647,12:38:47.285016,0 days 00:00:00.507369
10,1,500,20,12:38:50.317642,12:38:50.826818,0 days 00:00:00.509176
11,2,500,20,12:38:53.869405,12:38:54.372176,0 days 00:00:00.502771
12,3,500,20,12:38:57.410215,12:38:57.915608,0 days 00:00:00.505393
13,4,500,20,12:39:00.945945,12:39:01.454615,0 days 00:00:00.508670
14,5,500,20,12:39:04.477422,12:39:04.985845,0 days 00:00:00.508423
15,6,500,20,12:39:08.014266,12:39:08.514748,0 days 00:00:00.500482
16,7,500,20,12:39:11.541126,12:39:12.049248,0 days 00:00:00.508122
17,8,500,20,12:39:15.074619,12:39:15.595854,0 days 00:00:00.521235
18,9,500,20,12:39:18.625645,12:39:19.145152,0 days 00:00:00.519507
19,10,500,20,12:39:22.168607,12:39:22.676957,0 days 00:00:00.508350
20,1,500,40,12:39:25.712151,12:39:26.220983,0 days 00:00:00.508832
21,2,500,40,12:39:29.251097,12:39:29.760539,0 days 00:00:00.509442
22,3,500,40,12:39:32.786583,12:39:33.294972,0 days 00:00:00.508389
23,4,500,40,12:39:36.321153,12:39:36.830637,0 days 00:00:00.509484
24,5,500,40,12:39:39.856328,12:39:40.366172,0 days 00:00:00.509844
25,6,500,40,12:39:43.389759,12:39:43.889928,0 days 00:00:00.500169
26,7,500,40,12:39:46.926031,12:39:47.433205,0 days 00:00:00.507174
27,8,500,40,12:39:50.454672,12:39:50.964606,0 days 00:00:00.509934
28,9,500,40,12:39:53.990507,12:39:54.499495,0 days 00:00:00.508988
29,10,500,40,12:39:57.519947,12:39:58.022080,0 days 00:00:00.502133
30,1,500,60,12:40:01.046537,12:40:01.556334,0 days 00:00:00.509797
31,2,500,60,12:40:04.582044,12:40:05.082299,0 days 00:00:00.500255
32,3,500,60,12:40:08.118216,12:40:08.626686,0 days 00:00:00.508470
33,4,500,60,12:40:11.647187,12:40:12.154855,0 days 00:00:00.507668
34,5,500,60,12:40:15.184389,12:40:15.684861,0 days 00:00:00.500472
35,6,500,60,12:40:18.724806,12:40:19.225609,0 days 00:00:00.500803
36,7,500,60,12:40:22.247474,12:40:22.757329,0 days 00:00:00.509855
37,8,500,60,12:40:25.782172,12:40:26.291232,0 days 00:00:00.509060
38,9,500,60,12:40:29.312649,12:40:29.823462,0 days 00:00:00.510813
39,10,500,60,12:40:32.846394,12:40:33.356591,0 days 00:00:00.510197
40,1,500,80,12:40:36.385125,12:40:36.893906,0 days 00:00:00.508781
41,2,500,80,12:40:39.917490,12:40:40.426975,0 days 00:00:00.509485
42,3,500,80,12:40:43.454266,12:40:43.954977,0 days 00:00:00.500711
43,4,500,80,12:40:46.981556,12:40:47.501275,0 days 00:00:00.519719
44,5,500,80,12:40:50.530887,12:40:51.032816,0 days 00:00:00.501929
45,6,500,80,12:40:54.061179,12:40:54.571310,0 days 00:00:00.510131
46,7,500,80,12:40:57.597541,12:40:58.104299,0 days 00:00:00.506758
47,8,500,80,12:41:01.125444,12:41:01.635520,0 days 00:00:00.510076
48,9,500,80,12:41:04.656144,12:41:05.160319,0 days 00:00:00.504175
49,10,500,80,12:41:08.184352,12:41:08.687748,0 days 00:00:00.503396
50,1,500,100,12:41:11.717308,12:41:12.227125,0 days 00:00:00.509817
51,2,500,100,12:41:15.254699,12:41:15.758400,0 days 00:00:00.503701
52,3,500,100,12:41:18.784025,12:41:19.284189,0 days 00:00:00.500164
53,4,500,100,12:41:22.316320,12:41:22.827819,0 days 00:00:00.511499
54,5,500,100,12:41:25.851051,12:41:26.361190,0 days 00:00:00.510139
55,6,500,100,12:41:29.390513,12:41:29.897402,0 days 00:00:00.506889
56,7,500,100,12:41:32.925234,12:41:33.434964,0 days 00:00:00.509730
57,8,500,100,12:41:36.463890,12:41:36.964359,0 days 00:00:00.500469
58,9,500,100,12:41:40.001252,12:41:40.504514,0 days 00:00:00.503262
59,10,500,100,12:41:43.530103,12:41:44.039829,0 days 00:00:00.509726
