,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:04:19.434039,11:04:19.936437,0 days 00:00:00.502398
1,2,500,0,11:04:22.966674,11:04:23.476764,0 days 00:00:00.510090
2,3,500,0,11:04:26.515959,11:04:27.025553,0 days 00:00:00.509594
3,4,500,0,11:04:30.055162,11:04:30.561456,0 days 00:00:00.506294
4,5,500,0,11:04:33.592658,11:04:34.099676,0 days 00:00:00.507018
5,6,500,0,11:04:37.121757,11:04:37.625258,0 days 00:00:00.503501
6,7,500,0,11:04:40.658278,11:04:41.176517,0 days 00:00:00.518239
7,8,500,0,11:04:44.214569,11:04:44.725005,0 days 00:00:00.510436
8,9,500,0,11:04:47.748090,11:04:48.250723,0 days 00:00:00.502633
9,10,500,0,11:04:51.281538,11:04:51.791783,0 days 00:00:00.510245
10,1,500,20,11:04:54.833692,11:04:55.341131,0 days 00:00:00.507439
11,2,500,20,11:04:58.364582,11:04:58.867546,0 days 00:00:00.502964
12,3,500,20,11:05:01.897269,11:05:02.407304,0 days 00:00:00.510035
13,4,500,20,11:05:05.430456,11:05:05.940494,0 days 00:00:00.510038
14,5,500,20,11:05:08.982829,11:05:09.490165,0 days 00:00:00.507336
15,6,500,20,11:05:12.532540,11:05:13.039997,0 days 00:00:00.507457
16,7,500,20,11:05:16.069097,11:05:16.573349,0 days 00:00:00.504252
17,8,500,20,11:05:19.613249,11:05:20.123917,0 days 00:00:00.510668
18,9,500,20,11:05:23.163169,11:05:23.668484,0 days 00:00:00.505315
19,10,500,20,11:05:26.698475,11:05:27.206823,0 days 00:00:00.508348
20,1,500,40,11:05:30.238955,11:05:30.755620,0 days 00:00:00.516665
21,2,500,40,11:05:33.779555,11:05:34.290051,0 days 00:00:00.510496
22,3,500,40,11:05:37.312067,11:05:37.812468,0 days 00:00:00.500401
23,4,500,40,11:05:40.845600,11:05:41.354802,0 days 00:00:00.509202
24,5,500,40,11:05:44.381832,11:05:44.887960,0 days 00:00:00.506128
25,6,500,40,11:05:47.930689,11:05:48.437651,0 days 00:00:00.506962
26,7,500,40,11:05:51.464333,11:05:51.980840,0 days 00:00:00.516507
27,8,500,40,11:05:55.010945,11:05:55.527645,0 days 00:00:00.516700
28,9,500,40,11:05:58.554227,11:05:59.077573,0 days 00:00:00.523346
29,10,500,40,11:06:02.111054,11:06:02.620457,0 days 00:00:00.509403
30,1,500,60,11:06:05.663445,11:06:06.172489,0 days 00:00:00.509044
31,2,500,60,11:06:09.203301,11:06:09.703500,0 days 00:00:00.500199
32,3,500,60,11:06:12.744101,11:06:13.253070,0 days 00:00:00.508969
33,4,500,60,11:06:16.294768,11:06:16.802812,0 days 00:00:00.508044
34,5,500,60,11:06:19.829184,11:06:20.336091,0 days 00:00:00.506907
35,6,500,60,11:06:23.362073,11:06:23.869090,0 days 00:00:00.507017
36,7,500,60,11:06:26.909362,11:06:27.412546,0 days 00:00:00.503184
37,8,500,60,11:06:30.446330,11:06:30.959319,0 days 00:00:00.512989
38,9,500,60,11:06:33.992501,11:06:34.492515,0 days 00:00:00.500014
39,10,500,60,11:06:37.525932,11:06:38.028849,0 days 00:00:00.502917
40,1,500,80,11:06:41.058607,11:06:41.568195,0 days 00:00:00.509588
41,2,500,80,11:06:44.601237,11:06:45.101238,0 days 00:00:00.500001
42,3,500,80,11:06:48.124948,11:06:48.634803,0 days 00:00:00.509855
43,4,500,80,11:06:51.667532,11:06:52.167664,0 days 00:00:00.500132
44,5,500,80,11:06:55.217477,11:06:55.734738,0 days 00:00:00.517261
45,6,500,80,11:06:58.757593,11:06:59.257633,0 days 00:00:00.500040
46,7,500,80,11:07:02.290673,11:07:02.800708,0 days 00:00:00.510035
47,8,500,80,11:07:05.843268,11:07:06.353480,0 days 00:00:00.510212
48,9,500,80,11:07:09.373681,11:07:09.877263,0 days 00:00:00.503582
49,10,500,80,11:07:12.906831,11:07:13.416280,0 days 00:00:00.509449
50,1,500,100,11:07:16.453490,11:07:16.956431,0 days 00:00:00.502941
51,2,500,100,11:07:19.992416,11:07:20.499786,0 days 00:00:00.507370
52,3,500,100,11:07:23.523375,11:07:24.033796,0 days 00:00:00.510421
53,4,500,100,11:07:27.066055,11:07:27.589577,0 days 00:00:00.523522
54,5,500,100,11:07:30.623416,11:07:31.132051,0 days 00:00:00.508635
55,6,500,100,11:07:34.156608,11:07:34.658762,0 days 00:00:00.502154
56,7,500,100,11:07:37.688866,11:07:38.199043,0 days 00:00:00.510177
57,8,500,100,11:07:41.241401,11:07:41.748470,0 days 00:00:00.507069
58,9,500,100,11:07:44.772152,11:07:45.288525,0 days 00:00:00.516373
59,10,500,100,11:07:48.322321,11:07:48.831389,0 days 00:00:00.509068
