,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:54:24.017051,13:54:24.527131,0 days 00:00:00.510080
1,2,500,0,13:54:27.548959,13:54:28.056253,0 days 00:00:00.507294
2,3,500,0,13:54:31.090419,13:54:31.596879,0 days 00:00:00.506460
3,4,500,0,13:54:34.624257,13:54:35.132566,0 days 00:00:00.508309
4,5,500,0,13:54:38.161159,13:54:38.667204,0 days 00:00:00.506045
5,6,500,0,13:54:41.688174,13:54:42.194555,0 days 00:00:00.506381
6,7,500,0,13:54:45.223845,13:54:45.732475,0 days 00:00:00.508630
7,8,500,0,13:54:48.755480,13:54:49.260248,0 days 00:00:00.504768
8,9,500,0,13:54:52.280883,13:54:52.784751,0 days 00:00:00.503868
9,10,500,0,13:54:55.810320,13:54:56.322130,0 days 00:00:00.511810
10,1,500,20,13:54:59.346487,13:54:59.854880,0 days 00:00:00.508393
11,2,500,20,13:55:02.887611,13:55:03.390396,0 days 00:00:00.502785
12,3,500,20,13:55:06.420966,13:55:06.930432,0 days 00:00:00.509466
13,4,500,20,13:55:09.953810,13:55:10.463789,0 days 00:00:00.509979
14,5,500,20,13:55:13.504210,13:55:14.013291,0 days 00:00:00.509081
15,6,500,20,13:55:17.036780,13:55:17.546673,0 days 00:00:00.509893
16,7,500,20,13:55:20.570121,13:55:21.081544,0 days 00:00:00.511423
17,8,500,20,13:55:24.113241,13:55:24.613783,0 days 00:00:00.500542
18,9,500,20,13:55:27.636188,13:55:28.146209,0 days 00:00:00.510021
19,10,500,20,13:55:31.173046,13:55:31.682156,0 days 00:00:00.509110
20,1,500,40,13:55:34.702543,13:55:35.213269,0 days 00:00:00.510726
21,2,500,40,13:55:38.254890,13:55:38.768464,0 days 00:00:00.513574
22,3,500,40,13:55:41.802414,13:55:42.311913,0 days 00:00:00.509499
23,4,500,40,13:55:45.352308,13:55:45.862358,0 days 00:00:00.510050
24,5,500,40,13:55:48.888586,13:55:49.394618,0 days 00:00:00.506032
25,6,500,40,13:55:52.437321,13:55:52.944568,0 days 00:00:00.507247
26,7,500,40,13:55:55.973361,13:55:56.480492,0 days 00:00:00.507131
27,8,500,40,13:55:59.517940,13:56:00.027617,0 days 00:00:00.509677
28,9,500,40,13:56:03.070151,13:56:03.580294,0 days 00:00:00.510143
29,10,500,40,13:56:06.617401,13:56:07.126883,0 days 00:00:00.509482
30,1,500,60,13:56:10.153357,13:56:10.661170,0 days 00:00:00.507813
31,2,500,60,13:56:13.701866,13:56:14.210285,0 days 00:00:00.508419
32,3,500,60,13:56:17.250239,13:56:17.759726,0 days 00:00:00.509487
33,4,500,60,13:56:20.783342,13:56:21.292793,0 days 00:00:00.509451
34,5,500,60,13:56:24.335584,13:56:24.842994,0 days 00:00:00.507410
35,6,500,60,13:56:27.872419,13:56:28.386108,0 days 00:00:00.513689
36,7,500,60,13:56:31.416099,13:56:31.925525,0 days 00:00:00.509426
37,8,500,60,13:56:34.959135,13:56:35.465907,0 days 00:00:00.506772
38,9,500,60,13:56:38.498956,13:56:39.009868,0 days 00:00:00.510912
39,10,500,60,13:56:42.032295,13:56:42.532316,0 days 00:00:00.500021
40,1,500,80,13:56:45.565407,13:56:46.074918,0 days 00:00:00.509511
41,2,500,80,13:56:49.108147,13:56:49.625362,0 days 00:00:00.517215
42,3,500,80,13:56:52.653414,13:56:53.160954,0 days 00:00:00.507540
43,4,500,80,13:56:56.200948,13:56:56.707744,0 days 00:00:00.506796
44,5,500,80,13:56:59.734065,13:57:00.241680,0 days 00:00:00.507615
45,6,500,80,13:57:03.275988,13:57:03.797708,0 days 00:00:00.521720
46,7,500,80,13:57:06.831617,13:57:07.340449,0 days 00:00:00.508832
47,8,500,80,13:57:10.363894,13:57:10.873548,0 days 00:00:00.509654
48,9,500,80,13:57:13.913958,13:57:14.423936,0 days 00:00:00.509978
49,10,500,80,13:57:17.464192,13:57:17.973148,0 days 00:00:00.508956
50,1,500,100,13:57:20.996771,13:57:21.524632,0 days 00:00:00.527861
51,2,500,100,13:57:24.550647,13:57:25.063141,0 days 00:00:00.512494
52,3,500,100,13:57:28.096414,13:57:28.605849,0 days 00:00:00.509435
53,4,500,100,13:57:31.629558,13:57:32.139142,0 days 00:00:00.509584
54,5,500,100,13:57:35.163543,13:57:35.672552,0 days 00:00:00.509009
55,6,500,100,13:57:38.715252,13:57:39.223395,0 days 00:00:00.508143
56,7,500,100,13:57:42.263632,13:57:42.782043,0 days 00:00:00.518411
57,8,500,100,13:57:45.812131,13:57:46.321785,0 days 00:00:00.509654
58,9,500,100,13:57:49.364374,13:57:49.871393,0 days 00:00:00.507019
59,10,500,100,13:57:52.898660,13:57:53.404843,0 days 00:00:00.506183
