,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:39:55.635927,13:39:56.147026,0 days 00:00:00.511099
1,2,500,0,13:39:59.175605,13:39:59.681898,0 days 00:00:00.506293
2,3,500,0,13:40:02.706875,13:40:03.213453,0 days 00:00:00.506578
3,4,500,0,13:40:06.237879,13:40:06.746608,0 days 00:00:00.508729
4,5,500,0,13:40:09.779535,13:40:10.286010,0 days 00:00:00.506475
5,6,500,0,13:40:13.319571,13:40:13.829643,0 days 00:00:00.510072
6,7,500,0,13:40:16.872132,13:40:17.379492,0 days 00:00:00.507360
7,8,500,0,13:40:20.405682,13:40:20.916133,0 days 00:00:00.510451
8,9,500,0,13:40:23.952588,13:40:24.462084,0 days 00:00:00.509496
9,10,500,0,13:40:27.486220,13:40:27.987974,0 days 00:00:00.501754
10,1,500,20,13:40:31.020232,13:40:31.521290,0 days 00:00:00.501058
11,2,500,20,13:40:34.551920,13:40:35.061409,0 days 00:00:00.509489
12,3,500,20,13:40:38.085265,13:40:38.604403,0 days 00:00:00.519138
13,4,500,20,13:40:41.637600,13:40:42.145592,0 days 00:00:00.507992
14,5,500,20,13:40:45.171123,13:40:45.677848,0 days 00:00:00.506725
15,6,500,20,13:40:48.717900,13:40:49.219282,0 days 00:00:00.501382
16,7,500,20,13:40:52.254440,13:40:52.761523,0 days 00:00:00.507083
17,8,500,20,13:40:55.787268,13:40:56.300792,0 days 00:00:00.513524
18,9,500,20,13:40:59.327944,13:40:59.828285,0 days 00:00:00.500341
19,10,500,20,13:41:02.850750,13:41:03.361320,0 days 00:00:00.510570
20,1,500,40,13:41:06.400732,13:41:06.909697,0 days 00:00:00.508965
21,2,500,40,13:41:09.933576,13:41:10.442861,0 days 00:00:00.509285
22,3,500,40,13:41:13.486351,13:41:14.003172,0 days 00:00:00.516821
23,4,500,40,13:41:17.033363,13:41:17.549334,0 days 00:00:00.515971
24,5,500,40,13:41:20.585086,13:41:21.101574,0 days 00:00:00.516488
25,6,500,40,13:41:24.133147,13:41:24.644619,0 days 00:00:00.511472
26,7,500,40,13:41:27.666782,13:41:28.175707,0 days 00:00:00.508925
27,8,500,40,13:41:31.208677,13:41:31.715224,0 days 00:00:00.506547
28,9,500,40,13:41:34.748647,13:41:35.258202,0 days 00:00:00.509555
29,10,500,40,13:41:38.284553,13:41:38.798333,0 days 00:00:00.513780
30,1,500,60,13:41:41.832304,13:41:42.341418,0 days 00:00:00.509114
31,2,500,60,13:41:45.364507,13:41:45.875516,0 days 00:00:00.511009
32,3,500,60,13:41:49.089133,13:41:49.599275,0 days 00:00:00.510142
33,4,500,60,13:41:52.630973,13:41:53.147683,0 days 00:00:00.516710
34,5,500,60,13:41:56.171624,13:41:56.674156,0 days 00:00:00.502532
35,6,500,60,13:41:59.699080,13:42:00.200798,0 days 00:00:00.501718
36,7,500,60,13:42:03.230919,13:42:03.739981,0 days 00:00:00.509062
37,8,500,60,13:42:06.763522,13:42:07.266724,0 days 00:00:00.503202
38,9,500,60,13:42:10.289626,13:42:10.796791,0 days 00:00:00.507165
39,10,500,60,13:42:13.822685,13:42:14.323833,0 days 00:00:00.501148
40,1,500,80,13:42:17.356047,13:42:17.863859,0 days 00:00:00.507812
41,2,500,80,13:42:20.907254,13:42:21.413008,0 days 00:00:00.505754
42,3,500,80,13:42:24.445753,13:42:24.956658,0 days 00:00:00.510905
43,4,500,80,13:42:28.005248,13:42:28.505460,0 days 00:00:00.500212
44,5,500,80,13:42:31.528872,13:42:32.031186,0 days 00:00:00.502314
45,6,500,80,13:42:35.062327,13:42:35.571648,0 days 00:00:00.509321
46,7,500,80,13:42:38.628381,13:42:39.139087,0 days 00:00:00.510706
47,8,500,80,13:42:42.181953,13:42:42.688359,0 days 00:00:00.506406
48,9,500,80,13:42:45.711429,13:42:46.211531,0 days 00:00:00.500102
49,10,500,80,13:42:49.230371,13:42:49.754846,0 days 00:00:00.524475
50,1,500,100,13:42:52.777840,13:42:53.280386,0 days 00:00:00.502546
51,2,500,100,13:42:56.311143,13:42:56.820531,0 days 00:00:00.509388
52,3,500,100,13:42:59.844694,13:43:00.355687,0 days 00:00:00.510993
53,4,500,100,13:43:03.379879,13:43:03.886920,0 days 00:00:00.507041
54,5,500,100,13:43:06.913099,13:43:07.419800,0 days 00:00:00.506701
55,6,500,100,13:43:10.445804,13:43:10.960291,0 days 00:00:00.514487
56,7,500,100,13:43:14.005731,13:43:14.520282,0 days 00:00:00.514551
57,8,500,100,13:43:17.560616,13:43:18.069661,0 days 00:00:00.509045
58,9,500,100,13:43:21.102297,13:43:21.613548,0 days 00:00:00.511251
59,10,500,100,13:43:24.648999,13:43:25.160053,0 days 00:00:00.511054
