,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:12:06.585477,14:12:07.103235,0 days 00:00:00.517758
1,2,500,0,14:12:10.128258,14:12:10.637938,0 days 00:00:00.509680
2,3,500,0,14:12:13.675539,14:12:14.178496,0 days 00:00:00.502957
3,4,500,0,14:12:17.214254,14:12:17.724018,0 days 00:00:00.509764
4,5,500,0,14:12:20.773481,14:12:21.275826,0 days 00:00:00.502345
5,6,500,0,14:12:24.298577,14:12:24.808508,0 days 00:00:00.509931
6,7,500,0,14:12:27.851197,14:12:28.363180,0 days 00:00:00.511983
7,8,500,0,14:12:31.397713,14:12:31.906288,0 days 00:00:00.508575
8,9,500,0,14:12:34.930474,14:12:35.439748,0 days 00:00:00.509274
9,10,500,0,14:12:38.463077,14:12:38.975309,0 days 00:00:00.512232
10,1,500,20,14:12:42.013266,14:12:42.522356,0 days 00:00:00.509090
11,2,500,20,14:12:45.549241,14:12:46.057185,0 days 00:00:00.507944
12,3,500,20,14:12:49.088772,14:12:49.588908,0 days 00:00:00.500136
13,4,500,20,14:12:52.629519,14:12:53.145120,0 days 00:00:00.515601
14,5,500,20,14:12:56.179368,14:12:56.679452,0 days 00:00:00.500084
15,6,500,20,14:12:59.711968,14:13:00.212378,0 days 00:00:00.500410
16,7,500,20,14:13:03.246749,14:13:03.761319,0 days 00:00:00.514570
17,8,500,20,14:13:06.794910,14:13:07.304682,0 days 00:00:00.509772
18,9,500,20,14:13:10.344671,14:13:10.845541,0 days 00:00:00.500870
19,10,500,20,14:13:13.878062,14:13:14.387421,0 days 00:00:00.509359
20,1,500,40,14:13:17.430217,14:13:17.939975,0 days 00:00:00.509758
21,2,500,40,14:13:20.977385,14:13:21.487640,0 days 00:00:00.510255
22,3,500,40,14:13:24.520060,14:13:25.038615,0 days 00:00:00.518555
23,4,500,40,14:13:28.069923,14:13:28.586660,0 days 00:00:00.516737
24,5,500,40,14:13:31.629893,14:13:32.139930,0 days 00:00:00.510037
25,6,500,40,14:13:35.169432,14:13:35.669518,0 days 00:00:00.500086
26,7,500,40,14:13:38.693231,14:13:39.203577,0 days 00:00:00.510346
27,8,500,40,14:13:42.242736,14:13:42.743031,0 days 00:00:00.500295
28,9,500,40,14:13:45.776300,14:13:46.285543,0 days 00:00:00.509243
29,10,500,40,14:13:49.309773,14:13:49.818856,0 days 00:00:00.509083
30,1,500,60,14:13:52.859159,14:13:53.368387,0 days 00:00:00.509228
31,2,500,60,14:13:56.392607,14:13:56.893070,0 days 00:00:00.500463
32,3,500,60,14:13:59.927829,14:14:00.439208,0 days 00:00:00.511379
33,4,500,60,14:14:03.475387,14:14:03.984727,0 days 00:00:00.509340
34,5,500,60,14:14:07.008217,14:14:07.517698,0 days 00:00:00.509481
35,6,500,60,14:14:10.541420,14:14:11.041584,0 days 00:00:00.500164
36,7,500,60,14:14:14.074929,14:14:14.584154,0 days 00:00:00.509225
37,8,500,60,14:14:17.607701,14:14:18.117125,0 days 00:00:00.509424
38,9,500,60,14:14:21.166868,14:14:21.667835,0 days 00:00:00.500967
39,10,500,60,14:14:24.707426,14:14:25.217405,0 days 00:00:00.509979
40,1,500,80,14:14:28.240632,14:14:28.750648,0 days 00:00:00.510016
41,2,500,80,14:14:31.791322,14:14:32.299696,0 days 00:00:00.508374
42,3,500,80,14:14:35.323434,14:14:35.834421,0 days 00:00:00.510987
43,4,500,80,14:14:38.867498,14:14:39.384341,0 days 00:00:00.516843
44,5,500,80,14:14:42.423233,14:14:42.933701,0 days 00:00:00.510468
45,6,500,80,14:14:45.973017,14:14:46.482500,0 days 00:00:00.509483
46,7,500,80,14:14:49.522489,14:14:50.031913,0 days 00:00:00.509424
47,8,500,80,14:14:53.055509,14:14:53.565472,0 days 00:00:00.509963
48,9,500,80,14:14:56.598531,14:14:57.115333,0 days 00:00:00.516802
49,10,500,80,14:15:00.156230,14:15:00.665907,0 days 00:00:00.509677
50,1,500,100,14:15:03.698377,14:15:04.214723,0 days 00:00:00.516346
51,2,500,100,14:15:07.238268,14:15:07.747737,0 days 00:00:00.509469
52,3,500,100,14:15:10.791426,14:15:11.300309,0 days 00:00:00.508883
53,4,500,100,14:15:14.337754,14:15:14.847331,0 days 00:00:00.509577
54,5,500,100,14:15:17.871163,14:15:18.381119,0 days 00:00:00.509956
55,6,500,100,14:15:21.420771,14:15:21.930321,0 days 00:00:00.509550
56,7,500,100,14:15:24.970870,14:15:25.480103,0 days 00:00:00.509233
57,8,500,100,14:15:28.520374,14:15:29.023466,0 days 00:00:00.503092
58,9,500,100,14:15:32.053507,14:15:32.562974,0 days 00:00:00.509467
59,10,500,100,14:15:35.603215,14:15:36.112739,0 days 00:00:00.509524
