,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:41:12.947875,13:41:13.461844,0 days 00:00:00.513969
1,2,500,0,13:41:16.485228,13:41:16.989795,0 days 00:00:00.504567
2,3,500,0,13:41:20.029593,13:41:20.536489,0 days 00:00:00.506896
3,4,500,0,13:41:23.559797,13:41:24.062007,0 days 00:00:00.502210
4,5,500,0,13:41:27.090384,13:41:27.593035,0 days 00:00:00.502651
5,6,500,0,13:41:30.632155,13:41:31.141882,0 days 00:00:00.509727
6,7,500,0,13:41:34.170041,13:41:34.677122,0 days 00:00:00.507081
7,8,500,0,13:41:37.708872,13:41:38.213435,0 days 00:00:00.504563
8,9,500,0,13:41:41.245024,13:41:41.754585,0 days 00:00:00.509561
9,10,500,0,13:41:44.792043,13:41:45.308567,0 days 00:00:00.516524
10,1,500,20,13:41:48.345386,13:41:48.858203,0 days 00:00:00.512817
11,2,500,20,13:41:51.893877,13:41:52.408022,0 days 00:00:00.514145
12,3,500,20,13:41:55.443552,13:41:55.952272,0 days 00:00:00.508720
13,4,500,20,13:41:58.974237,13:41:59.475215,0 days 00:00:00.500978
14,5,500,20,13:42:02.507619,13:42:03.017501,0 days 00:00:00.509882
15,6,500,20,13:42:06.057367,13:42:06.560153,0 days 00:00:00.502786
16,7,500,20,13:42:09.590569,13:42:10.099935,0 days 00:00:00.509366
17,8,500,20,13:42:13.143134,13:42:13.652742,0 days 00:00:00.509608
18,9,500,20,13:42:16.690234,13:42:17.206631,0 days 00:00:00.516397
19,10,500,20,13:42:20.242682,13:42:20.749288,0 days 00:00:00.506606
20,1,500,40,13:42:23.772975,13:42:24.282661,0 days 00:00:00.509686
21,2,500,40,13:42:27.312557,13:42:27.812957,0 days 00:00:00.500400
22,3,500,40,13:42:30.839617,13:42:31.343572,0 days 00:00:00.503955
23,4,500,40,13:42:34.372870,13:42:34.882760,0 days 00:00:00.509890
24,5,500,40,13:42:37.922124,13:42:38.432135,0 days 00:00:00.510011
25,6,500,40,13:42:41.457886,13:42:41.958986,0 days 00:00:00.501100
26,7,500,40,13:42:44.981972,13:42:45.491701,0 days 00:00:00.509729
27,8,500,40,13:42:48.520155,13:42:49.029900,0 days 00:00:00.509745
28,9,500,40,13:42:52.058261,13:42:52.567988,0 days 00:00:00.509727
29,10,500,40,13:42:55.596369,13:42:56.106112,0 days 00:00:00.509743
30,1,500,60,13:42:59.134479,13:42:59.644229,0 days 00:00:00.509750
31,2,500,60,13:43:02.672585,13:43:03.182313,0 days 00:00:00.509728
32,3,500,60,13:43:06.220687,13:43:06.730414,0 days 00:00:00.509727
33,4,500,60,13:43:09.759762,13:43:10.269490,0 days 00:00:00.509728
34,5,500,60,13:43:13.299147,13:43:13.808881,0 days 00:00:00.509734
35,6,500,60,13:43:16.837254,13:43:17.346979,0 days 00:00:00.509725
36,7,500,60,13:43:20.376661,13:43:20.886384,0 days 00:00:00.509723
37,8,500,60,13:43:23.914788,13:43:24.424491,0 days 00:00:00.509703
38,9,500,60,13:43:27.447718,13:43:27.957456,0 days 00:00:00.509738
39,10,500,60,13:43:30.979591,13:43:31.489319,0 days 00:00:00.509728
40,1,500,80,13:43:34.528561,13:43:35.038291,0 days 00:00:00.509730
41,2,500,80,13:43:38.066669,13:43:38.576398,0 days 00:00:00.509729
42,3,500,80,13:43:41.616541,13:43:42.117220,0 days 00:00:00.500679
43,4,500,80,13:43:45.146786,13:43:45.656601,0 days 00:00:00.509815
44,5,500,80,13:43:48.677377,13:43:49.187102,0 days 00:00:00.509725
45,6,500,80,13:43:52.218030,13:43:52.727760,0 days 00:00:00.509730
46,7,500,80,13:43:55.757480,13:43:56.267206,0 days 00:00:00.509726
47,8,500,80,13:43:59.295603,13:43:59.805318,0 days 00:00:00.509715
48,9,500,80,13:44:02.834729,13:44:03.335125,0 days 00:00:00.500396
49,10,500,80,13:44:06.364383,13:44:06.874105,0 days 00:00:00.509722
50,1,500,100,13:44:09.912517,13:44:10.422244,0 days 00:00:00.509727
51,2,500,100,13:44:13.450628,13:44:13.960362,0 days 00:00:00.509734
52,3,500,100,13:44:16.989934,13:44:17.499663,0 days 00:00:00.509729
53,4,500,100,13:44:20.528949,13:44:21.038676,0 days 00:00:00.509727
54,5,500,100,13:44:24.067837,13:44:24.571882,0 days 00:00:00.504045
55,6,500,100,13:44:27.592867,13:44:28.102595,0 days 00:00:00.509728
56,7,500,100,13:44:31.124479,13:44:31.634208,0 days 00:00:00.509729
57,8,500,100,13:44:34.663500,13:44:35.173225,0 days 00:00:00.509725
58,9,500,100,13:44:38.212223,13:44:38.721949,0 days 00:00:00.509726
59,10,500,100,13:44:41.751684,13:44:42.261317,0 days 00:00:00.509633
