,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:53:22.352432,14:53:22.864580,0 days 00:00:00.512148
1,2,500,0,14:53:25.888756,14:53:26.391412,0 days 00:00:00.502656
2,3,500,0,14:53:29.413965,14:53:29.921621,0 days 00:00:00.507656
3,4,500,0,14:53:32.953582,14:53:33.463198,0 days 00:00:00.509616
4,5,500,0,14:53:36.486951,14:53:36.997824,0 days 00:00:00.510873
5,6,500,0,14:53:40.029973,14:53:40.538352,0 days 00:00:00.508379
6,7,500,0,14:53:43.569634,14:53:44.079597,0 days 00:00:00.509963
7,8,500,0,14:53:47.122231,14:53:47.631529,0 days 00:00:00.509298
8,9,500,0,14:53:50.652988,14:53:51.173098,0 days 00:00:00.520110
9,10,500,0,14:53:54.206304,14:53:54.713444,0 days 00:00:00.507140
10,1,500,20,14:53:57.735710,14:53:58.244900,0 days 00:00:00.509190
11,2,500,20,14:54:01.285333,14:54:01.792218,0 days 00:00:00.506885
12,3,500,20,14:54:04.820908,14:54:05.335443,0 days 00:00:00.514535
13,4,500,20,14:54:08.361963,14:54:08.867865,0 days 00:00:00.505902
14,5,500,20,14:54:11.894438,14:54:12.395072,0 days 00:00:00.500634
15,6,500,20,14:54:15.434669,14:54:15.935084,0 days 00:00:00.500415
16,7,500,20,14:54:18.967892,14:54:19.468894,0 days 00:00:00.501002
17,8,500,20,14:54:22.500955,14:54:23.018276,0 days 00:00:00.517321
18,9,500,20,14:54:26.051873,14:54:26.560464,0 days 00:00:00.508591
19,10,500,20,14:54:29.611552,14:54:30.117233,0 days 00:00:00.505681
20,1,500,40,14:54:33.150334,14:54:33.659952,0 days 00:00:00.509618
21,2,500,40,14:54:36.683605,14:54:37.193348,0 days 00:00:00.509743
22,3,500,40,14:54:40.233833,14:54:40.743110,0 days 00:00:00.509277
23,4,500,40,14:54:43.782989,14:54:44.293012,0 days 00:00:00.510023
24,5,500,40,14:54:47.325710,14:54:47.825735,0 days 00:00:00.500025
25,6,500,40,14:54:50.849817,14:54:51.359099,0 days 00:00:00.509282
26,7,500,40,14:54:54.401708,14:54:54.911979,0 days 00:00:00.510271
27,8,500,40,14:54:57.942043,14:54:58.458519,0 days 00:00:00.516476
28,9,500,40,14:55:01.491674,14:55:01.991769,0 days 00:00:00.500095
29,10,500,40,14:55:05.031737,14:55:05.535656,0 days 00:00:00.503919
30,1,500,60,14:55:08.565256,14:55:09.074949,0 days 00:00:00.509693
31,2,500,60,14:55:12.114766,14:55:12.618807,0 days 00:00:00.504041
32,3,500,60,14:55:15.647935,14:55:16.157960,0 days 00:00:00.510025
33,4,500,60,14:55:19.200114,14:55:19.712014,0 days 00:00:00.511900
34,5,500,60,14:55:22.747617,14:55:23.257207,0 days 00:00:00.509590
35,6,500,60,14:55:26.280969,14:55:26.783749,0 days 00:00:00.502780
36,7,500,60,14:55:29.816143,14:55:30.323834,0 days 00:00:00.507691
37,8,500,60,14:55:33.363784,14:55:33.863816,0 days 00:00:00.500032
38,9,500,60,14:55:36.896796,14:55:37.406304,0 days 00:00:00.509508
39,10,500,60,14:55:40.430669,14:55:40.939915,0 days 00:00:00.509246
40,1,500,80,14:55:43.981735,14:55:44.489699,0 days 00:00:00.507964
41,2,500,80,14:55:47.529750,14:55:48.041754,0 days 00:00:00.512004
42,3,500,80,14:55:51.062733,14:55:51.568379,0 days 00:00:00.505646
43,4,500,80,14:55:54.595970,14:55:55.105431,0 days 00:00:00.509461
44,5,500,80,14:55:58.145761,14:55:58.655370,0 days 00:00:00.509609
45,6,500,80,14:56:01.678982,14:56:02.188425,0 days 00:00:00.509443
46,7,500,80,14:56:05.228929,14:56:05.738173,0 days 00:00:00.509244
47,8,500,80,14:56:08.761670,14:56:09.266192,0 days 00:00:00.504522
48,9,500,80,14:56:12.294752,14:56:12.804782,0 days 00:00:00.510030
49,10,500,80,14:56:15.844719,14:56:16.354212,0 days 00:00:00.509493
50,1,500,100,14:56:19.394483,14:56:19.903889,0 days 00:00:00.509406
51,2,500,100,14:56:22.945970,14:56:23.453985,0 days 00:00:00.508015
52,3,500,100,14:56:26.477290,14:56:26.987565,0 days 00:00:00.510275
53,4,500,100,14:56:30.010773,14:56:30.520225,0 days 00:00:00.509452
54,5,500,100,14:56:33.553459,14:56:34.053691,0 days 00:00:00.500232
55,6,500,100,14:56:37.093561,14:56:37.610186,0 days 00:00:00.516625
56,7,500,100,14:56:40.643247,14:56:41.152965,0 days 00:00:00.509718
57,8,500,100,14:56:44.176712,14:56:44.686394,0 days 00:00:00.509682
58,9,500,100,14:56:47.726441,14:56:48.235911,0 days 00:00:00.509470
59,10,500,100,14:56:51.276060,14:56:51.785659,0 days 00:00:00.509599
