,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:13:58.386772,14:13:58.896382,0 days 00:00:00.509610
1,2,500,0,14:14:01.921370,14:14:02.422008,0 days 00:00:00.500638
2,3,500,0,14:14:05.442029,14:14:05.943373,0 days 00:00:00.501344
3,4,500,0,14:14:08.980663,14:14:09.482056,0 days 00:00:00.501393
4,5,500,0,14:14:12.508579,14:14:13.009471,0 days 00:00:00.500892
5,6,500,0,14:14:16.038730,14:14:16.539463,0 days 00:00:00.500733
6,7,500,0,14:14:19.572395,14:14:20.074595,0 days 00:00:00.502200
7,8,500,0,14:14:23.098720,14:14:23.608447,0 days 00:00:00.509727
8,9,500,0,14:14:26.636828,14:14:27.146567,0 days 00:00:00.509739
9,10,500,0,14:14:30.184249,14:14:30.687019,0 days 00:00:00.502770
10,1,500,20,14:14:33.708977,14:14:34.209395,0 days 00:00:00.500418
11,2,500,20,14:14:37.229469,14:14:37.739197,0 days 00:00:00.509728
12,3,500,20,14:14:40.771910,14:14:41.281640,0 days 00:00:00.509730
13,4,500,20,14:14:44.308621,14:14:44.808874,0 days 00:00:00.500253
14,5,500,20,14:14:47.843071,14:14:48.353005,0 days 00:00:00.509934
15,6,500,20,14:14:51.378566,14:14:51.879985,0 days 00:00:00.501419
16,7,500,20,14:14:54.905384,14:14:55.405436,0 days 00:00:00.500052
17,8,500,20,14:14:58.427933,14:14:58.937741,0 days 00:00:00.509808
18,9,500,20,14:15:01.971501,14:15:02.481150,0 days 00:00:00.509649
19,10,500,20,14:15:05.501373,14:15:06.003190,0 days 00:00:00.501817
20,1,500,40,14:15:09.023295,14:15:09.533021,0 days 00:00:00.509726
21,2,500,40,14:15:12.567056,14:15:13.074340,0 days 00:00:00.507284
22,3,500,40,14:15:16.097273,14:15:16.607011,0 days 00:00:00.509738
23,4,500,40,14:15:19.627521,14:15:20.137249,0 days 00:00:00.509728
24,5,500,40,14:15:23.172545,14:15:23.673368,0 days 00:00:00.500823
25,6,500,40,14:15:26.703102,14:15:27.212830,0 days 00:00:00.509728
26,7,500,40,14:15:30.240169,14:15:30.749891,0 days 00:00:00.509722
27,8,500,40,14:15:33.779320,14:15:34.281434,0 days 00:00:00.502114
28,9,500,40,14:15:37.302246,14:15:37.806919,0 days 00:00:00.504673
29,10,500,40,14:15:40.832880,14:15:41.342605,0 days 00:00:00.509725
30,1,500,60,14:15:44.387182,14:15:44.896911,0 days 00:00:00.509729
31,2,500,60,14:15:47.925289,14:15:48.426755,0 days 00:00:00.501466
32,3,500,60,14:15:51.455708,14:15:51.958565,0 days 00:00:00.502857
33,4,500,60,14:15:54.981595,14:15:55.491323,0 days 00:00:00.509728
34,5,500,60,14:15:58.514153,14:15:59.015994,0 days 00:00:00.501841
35,6,500,60,14:16:02.038477,14:16:02.548201,0 days 00:00:00.509724
36,7,500,60,14:16:05.576216,14:16:06.078757,0 days 00:00:00.502541
37,8,500,60,14:16:09.099127,14:16:09.602458,0 days 00:00:00.503331
38,9,500,60,14:16:12.628563,14:16:13.138543,0 days 00:00:00.509980
39,10,500,60,14:16:16.174832,14:16:16.684960,0 days 00:00:00.510128
40,1,500,80,14:16:19.708007,14:16:20.216339,0 days 00:00:00.508332
41,2,500,80,14:16:23.241951,14:16:23.743880,0 days 00:00:00.501929
42,3,500,80,14:16:26.782739,14:16:27.292467,0 days 00:00:00.509728
43,4,500,80,14:16:30.315927,14:16:30.825646,0 days 00:00:00.509719
44,5,500,80,14:16:33.861051,14:16:34.369793,0 days 00:00:00.508742
45,6,500,80,14:16:37.392798,14:16:37.893366,0 days 00:00:00.500568
46,7,500,80,14:16:40.922519,14:16:41.432251,0 days 00:00:00.509732
47,8,500,80,14:16:44.455060,14:16:44.959575,0 days 00:00:00.504515
48,9,500,80,14:16:47.988986,14:16:48.498760,0 days 00:00:00.509774
49,10,500,80,14:16:51.522202,14:16:52.025139,0 days 00:00:00.502937
50,1,500,100,14:16:55.048169,14:16:55.557888,0 days 00:00:00.509719
51,2,500,100,14:16:58.583431,14:16:59.088353,0 days 00:00:00.504922
52,3,500,100,14:17:02.109573,14:17:02.611824,0 days 00:00:00.502251
53,4,500,100,14:17:05.637129,14:17:06.139441,0 days 00:00:00.502312
54,5,500,100,14:17:09.176053,14:17:09.676884,0 days 00:00:00.500831
55,6,500,100,14:17:12.703399,14:17:13.206262,0 days 00:00:00.502863
56,7,500,100,14:17:16.230561,14:17:16.740295,0 days 00:00:00.509734
57,8,500,100,14:17:19.770408,14:17:20.271125,0 days 00:00:00.500717
58,9,500,100,14:17:23.295905,14:17:23.796954,0 days 00:00:00.501049
59,10,500,100,14:17:26.826317,14:17:27.336037,0 days 00:00:00.509720
