,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:07:21.717749,14:07:22.223463,0 days 00:00:00.505714
1,2,500,0,14:07:25.243564,14:07:25.750293,0 days 00:00:00.506729
2,3,500,0,14:07:28.786304,14:07:29.288752,0 days 00:00:00.502448
3,4,500,0,14:07:32.313203,14:07:32.822604,0 days 00:00:00.509401
4,5,500,0,14:07:35.846286,14:07:36.363403,0 days 00:00:00.517117
5,6,500,0,14:07:39.399414,14:07:39.905600,0 days 00:00:00.506186
6,7,500,0,14:07:42.931504,14:07:43.439199,0 days 00:00:00.507695
7,8,500,0,14:07:46.481155,14:07:46.988827,0 days 00:00:00.507672
8,9,500,0,14:07:50.028963,14:07:50.538653,0 days 00:00:00.509690
9,10,500,0,14:07:53.578496,14:07:54.088187,0 days 00:00:00.509691
10,1,500,20,14:07:57.111784,14:07:57.621981,0 days 00:00:00.510197
11,2,500,20,14:08:00.644912,14:08:01.147890,0 days 00:00:00.502978
12,3,500,20,14:08:04.178102,14:08:04.680699,0 days 00:00:00.502597
13,4,500,20,14:08:07.712120,14:08:08.221156,0 days 00:00:00.509036
14,5,500,20,14:08:11.244531,14:08:11.762932,0 days 00:00:00.518401
15,6,500,20,14:08:14.794141,14:08:15.303748,0 days 00:00:00.509607
16,7,500,20,14:08:18.343960,14:08:18.853799,0 days 00:00:00.509839
17,8,500,20,14:08:21.877081,14:08:22.393668,0 days 00:00:00.516587
18,9,500,20,14:08:25.420232,14:08:25.936711,0 days 00:00:00.516479
19,10,500,20,14:08:28.969739,14:08:29.486541,0 days 00:00:00.516802
20,1,500,40,14:08:32.510108,14:08:33.020610,0 days 00:00:00.510502
21,2,500,40,14:08:36.050674,14:08:36.559846,0 days 00:00:00.509172
22,3,500,40,14:08:39.595012,14:08:40.102634,0 days 00:00:00.507622
23,4,500,40,14:08:43.135535,14:08:43.635646,0 days 00:00:00.500111
24,5,500,40,14:08:46.668888,14:08:47.175274,0 days 00:00:00.506386
25,6,500,40,14:08:50.202147,14:08:50.718590,0 days 00:00:00.516443
26,7,500,40,14:08:53.745254,14:08:54.261195,0 days 00:00:00.515941
27,8,500,40,14:08:57.291817,14:08:57.791861,0 days 00:00:00.500044
28,9,500,40,14:09:00.825006,14:09:01.334556,0 days 00:00:00.509550
29,10,500,40,14:09:04.367476,14:09:04.884337,0 days 00:00:00.516861
30,1,500,60,14:09:07.907897,14:09:08.417648,0 days 00:00:00.509751
31,2,500,60,14:09:11.457649,14:09:11.967206,0 days 00:00:00.509557
32,3,500,60,14:09:14.991610,14:09:15.491610,0 days 00:00:00.500000
33,4,500,60,14:09:18.517121,14:09:19.033459,0 days 00:00:00.516338
34,5,500,60,14:09:22.057027,14:09:22.576470,0 days 00:00:00.519443
35,6,500,60,14:09:25.607030,14:09:26.116548,0 days 00:00:00.509518
36,7,500,60,14:09:29.144992,14:09:29.649899,0 days 00:00:00.504907
37,8,500,60,14:09:32.690316,14:09:33.199499,0 days 00:00:00.509183
38,9,500,60,14:09:36.223381,14:09:36.732976,0 days 00:00:00.509595
39,10,500,60,14:09:39.777811,14:09:40.284291,0 days 00:00:00.506480
40,1,500,80,14:09:43.315914,14:09:43.839872,0 days 00:00:00.523958
41,2,500,80,14:09:46.872539,14:09:47.382212,0 days 00:00:00.509673
42,3,500,80,14:09:50.422096,14:09:50.922545,0 days 00:00:00.500449
43,4,500,80,14:09:53.957782,14:09:54.465172,0 days 00:00:00.507390
44,5,500,80,14:09:57.490474,14:09:57.998394,0 days 00:00:00.507920
45,6,500,80,14:10:01.031535,14:10:01.532055,0 days 00:00:00.500520
46,7,500,80,14:10:04.556543,14:10:05.057801,0 days 00:00:00.501258
47,8,500,80,14:10:08.088610,14:10:08.598525,0 days 00:00:00.509915
48,9,500,80,14:10:11.620871,14:10:12.123379,0 days 00:00:00.502508
49,10,500,80,14:10:15.170444,14:10:15.680480,0 days 00:00:00.510036
50,1,500,100,14:10:18.704018,14:10:19.206260,0 days 00:00:00.502242
51,2,500,100,14:10:22.237075,14:10:22.747011,0 days 00:00:00.509936
52,3,500,100,14:10:25.780305,14:10:26.296433,0 days 00:00:00.516128
53,4,500,100,14:10:29.320272,14:10:29.830001,0 days 00:00:00.509729
54,5,500,100,14:10:32.872684,14:10:33.379799,0 days 00:00:00.507115
55,6,500,100,14:10:36.419506,14:10:36.929213,0 days 00:00:00.509707
56,7,500,100,14:10:39.969584,14:10:40.472283,0 days 00:00:00.502699
57,8,500,100,14:10:43.505791,14:10:44.022787,0 days 00:00:00.516996
58,9,500,100,14:10:47.052430,14:10:47.568628,0 days 00:00:00.516198
59,10,500,100,14:10:50.605166,14:10:51.115615,0 days 00:00:00.510449
