,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:48:59.295411,13:48:59.800856,0 days 00:00:00.505445
1,2,500,0,13:49:02.826142,13:49:03.329844,0 days 00:00:00.503702
2,3,500,0,13:49:06.352566,13:49:06.869131,0 days 00:00:00.516565
3,4,500,0,13:49:09.906847,13:49:10.423055,0 days 00:00:00.516208
4,5,500,0,13:49:13.453021,13:49:13.962747,0 days 00:00:00.509726
5,6,500,0,13:49:17.001186,13:49:17.510914,0 days 00:00:00.509728
6,7,500,0,13:49:20.540265,13:49:21.041099,0 days 00:00:00.500834
7,8,500,0,13:49:24.065148,13:49:24.574929,0 days 00:00:00.509781
8,9,500,0,13:49:27.610441,13:49:28.116271,0 days 00:00:00.505830
9,10,500,0,13:49:31.139451,13:49:31.649178,0 days 00:00:00.509727
10,1,500,20,13:49:34.673589,13:49:35.174197,0 days 00:00:00.500608
11,2,500,20,13:49:38.202562,13:49:38.712289,0 days 00:00:00.509727
12,3,500,20,13:49:41.738121,13:49:42.247875,0 days 00:00:00.509754
13,4,500,20,13:49:45.277543,13:49:45.787270,0 days 00:00:00.509727
14,5,500,20,13:49:48.815660,13:49:49.325378,0 days 00:00:00.509718
15,6,500,20,13:49:52.347990,13:49:52.857719,0 days 00:00:00.509729
16,7,500,20,13:49:55.882624,13:49:56.392350,0 days 00:00:00.509726
17,8,500,20,13:49:59.414480,13:49:59.924205,0 days 00:00:00.509725
18,9,500,20,13:50:02.953481,13:50:03.453687,0 days 00:00:00.500206
19,10,500,20,13:50:06.474783,13:50:06.984511,0 days 00:00:00.509728
20,1,500,40,13:50:10.014419,13:50:10.524146,0 days 00:00:00.509727
21,2,500,40,13:50:13.548403,13:50:14.058128,0 days 00:00:00.509725
22,3,500,40,13:50:17.086585,13:50:17.587965,0 days 00:00:00.501380
23,4,500,40,13:50:20.617648,13:50:21.118568,0 days 00:00:00.500920
24,5,500,40,13:50:24.145154,13:50:24.654925,0 days 00:00:00.509771
25,6,500,40,13:50:27.676868,13:50:28.186583,0 days 00:00:00.509715
26,7,500,40,13:50:31.214966,13:50:31.724759,0 days 00:00:00.509793
27,8,500,40,13:50:34.754736,13:50:35.264464,0 days 00:00:00.509728
28,9,500,40,13:50:38.302840,13:50:38.812567,0 days 00:00:00.509727
29,10,500,40,13:50:41.841081,13:50:42.350676,0 days 00:00:00.509595
30,1,500,60,13:50:45.386997,13:50:45.887353,0 days 00:00:00.500356
31,2,500,60,13:50:48.910473,13:50:49.412444,0 days 00:00:00.501971
32,3,500,60,13:50:52.436797,13:50:52.949249,0 days 00:00:00.512452
33,4,500,60,13:50:55.971639,13:50:56.477761,0 days 00:00:00.506122
34,5,500,60,13:50:59.520059,13:51:00.027696,0 days 00:00:00.507637
35,6,500,60,13:51:03.050822,13:51:03.560447,0 days 00:00:00.509625
36,7,500,60,13:51:06.600708,13:51:07.101479,0 days 00:00:00.500771
37,8,500,60,13:51:10.133667,13:51:10.650518,0 days 00:00:00.516851
38,9,500,60,13:51:13.683446,13:51:14.194208,0 days 00:00:00.510762
39,10,500,60,13:51:17.234122,13:51:17.743225,0 days 00:00:00.509103
40,1,500,80,13:51:20.770600,13:51:21.293114,0 days 00:00:00.522514
41,2,500,80,13:51:24.316343,13:51:24.825865,0 days 00:00:00.509522
42,3,500,80,13:51:27.860051,13:51:28.365525,0 days 00:00:00.505474
43,4,500,80,13:51:31.408793,13:51:31.909592,0 days 00:00:00.500799
44,5,500,80,13:51:34.949106,13:51:35.458608,0 days 00:00:00.509502
45,6,500,80,13:51:38.501338,13:51:39.008563,0 days 00:00:00.507225
46,7,500,80,13:51:42.032152,13:51:42.541546,0 days 00:00:00.509394
47,8,500,80,13:51:45.591684,13:51:46.091760,0 days 00:00:00.500076
48,9,500,80,13:51:49.124515,13:51:49.624707,0 days 00:00:00.500192
49,10,500,80,13:51:52.657793,13:51:53.157999,0 days 00:00:00.500206
50,1,500,100,13:51:56.191077,13:51:56.692329,0 days 00:00:00.501252
51,2,500,100,13:51:59.714328,13:52:00.224056,0 days 00:00:00.509728
52,3,500,100,13:52:03.264403,13:52:03.773748,0 days 00:00:00.509345
53,4,500,100,13:52:06.815576,13:52:07.323710,0 days 00:00:00.508134
54,5,500,100,13:52:10.363685,13:52:10.863724,0 days 00:00:00.500039
55,6,500,100,13:52:13.900571,13:52:14.408134,0 days 00:00:00.507563
56,7,500,100,13:52:17.435641,13:52:17.941105,0 days 00:00:00.505464
57,8,500,100,13:52:20.970037,13:52:21.476661,0 days 00:00:00.506624
58,9,500,100,13:52:24.502479,13:52:25.012659,0 days 00:00:00.510180
59,10,500,100,13:52:28.042745,13:52:28.548743,0 days 00:00:00.505998
