,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:45:34.366266,13:45:34.877623,0 days 00:00:00.511357
1,2,500,0,13:45:37.905919,13:45:38.412774,0 days 00:00:00.506855
2,3,500,0,13:45:41.435281,13:45:41.942437,0 days 00:00:00.507156
3,4,500,0,13:45:44.965018,13:45:45.471369,0 days 00:00:00.506351
4,5,500,0,13:45:48.494605,13:45:49.004461,0 days 00:00:00.509856
5,6,500,0,13:45:52.028642,13:45:52.537579,0 days 00:00:00.508937
6,7,500,0,13:45:55.566019,13:45:56.072898,0 days 00:00:00.506879
7,8,500,0,13:45:59.110380,13:45:59.620061,0 days 00:00:00.509681
8,9,500,0,13:46:02.646776,13:46:03.156564,0 days 00:00:00.509788
9,10,500,0,13:46:06.176891,13:46:06.683411,0 days 00:00:00.506520
10,1,500,20,13:46:09.709160,13:46:10.211288,0 days 00:00:00.502128
11,2,500,20,13:46:13.237107,13:46:13.746496,0 days 00:00:00.509389
12,3,500,20,13:46:16.774882,13:46:17.275515,0 days 00:00:00.500633
13,4,500,20,13:46:20.300110,13:46:20.809835,0 days 00:00:00.509725
14,5,500,20,13:46:23.834272,13:46:24.334702,0 days 00:00:00.500430
15,6,500,20,13:46:27.355461,13:46:27.865080,0 days 00:00:00.509619
16,7,500,20,13:46:30.889837,13:46:31.399531,0 days 00:00:00.509694
17,8,500,20,13:46:34.420666,13:46:34.930394,0 days 00:00:00.509728
18,9,500,20,13:46:37.951231,13:46:38.460951,0 days 00:00:00.509720
19,10,500,20,13:46:41.483362,13:46:41.984271,0 days 00:00:00.500909
20,1,500,40,13:46:45.018720,13:46:45.519497,0 days 00:00:00.500777
21,2,500,40,13:46:48.547908,13:46:49.057634,0 days 00:00:00.509726
22,3,500,40,13:46:52.077978,13:46:52.578960,0 days 00:00:00.500982
23,4,500,40,13:46:55.612601,13:46:56.122298,0 days 00:00:00.509697
24,5,500,40,13:46:59.142424,13:46:59.652163,0 days 00:00:00.509739
25,6,500,40,13:47:02.678387,13:47:03.187992,0 days 00:00:00.509605
26,7,500,40,13:47:06.221121,13:47:06.730849,0 days 00:00:00.509728
27,8,500,40,13:47:09.754825,13:47:10.264553,0 days 00:00:00.509728
28,9,500,40,13:47:13.288608,13:47:13.808329,0 days 00:00:00.519721
29,10,500,40,13:47:16.836628,13:47:17.346355,0 days 00:00:00.509727
30,1,500,60,13:47:20.375517,13:47:20.876946,0 days 00:00:00.501429
31,2,500,60,13:47:23.904728,13:47:24.414444,0 days 00:00:00.509716
32,3,500,60,13:47:27.439282,13:47:27.949009,0 days 00:00:00.509727
33,4,500,60,13:47:30.977388,13:47:31.487128,0 days 00:00:00.509740
34,5,500,60,13:47:34.521343,13:47:35.031098,0 days 00:00:00.509755
35,6,500,60,13:47:38.054246,13:47:38.556521,0 days 00:00:00.502275
36,7,500,60,13:47:41.586432,13:47:42.096158,0 days 00:00:00.509726
37,8,500,60,13:47:45.123013,13:47:45.632739,0 days 00:00:00.509726
38,9,500,60,13:47:48.653537,13:47:49.154454,0 days 00:00:00.500917
39,10,500,60,13:47:52.183315,13:47:52.683333,0 days 00:00:00.500018
40,1,500,80,13:47:55.710141,13:47:56.219617,0 days 00:00:00.509476
41,2,500,80,13:47:59.239787,13:47:59.750937,0 days 00:00:00.511150
42,3,500,80,13:48:02.771515,13:48:03.271715,0 days 00:00:00.500200
43,4,500,80,13:48:06.307600,13:48:06.817338,0 days 00:00:00.509738
44,5,500,80,13:48:09.846371,13:48:10.356102,0 days 00:00:00.509731
45,6,500,80,13:48:13.380477,13:48:13.889806,0 days 00:00:00.509329
46,7,500,80,13:48:16.910850,13:48:17.412792,0 days 00:00:00.501942
47,8,500,80,13:48:20.437067,13:48:20.943768,0 days 00:00:00.506701
48,9,500,80,13:48:23.966020,13:48:24.475741,0 days 00:00:00.509721
49,10,500,80,13:48:27.503665,13:48:28.013394,0 days 00:00:00.509729
50,1,500,100,13:48:31.041773,13:48:31.551504,0 days 00:00:00.509731
51,2,500,100,13:48:34.580775,13:48:35.090503,0 days 00:00:00.509728
52,3,500,100,13:48:38.119079,13:48:38.628628,0 days 00:00:00.509549
53,4,500,100,13:48:41.656990,13:48:42.158381,0 days 00:00:00.501391
54,5,500,100,13:48:45.183251,13:48:45.684955,0 days 00:00:00.501704
55,6,500,100,13:48:48.708075,13:48:49.217744,0 days 00:00:00.509669
56,7,500,100,13:48:52.246125,13:48:52.748514,0 days 00:00:00.502389
57,8,500,100,13:48:55.771107,13:48:56.280855,0 days 00:00:00.509748
58,9,500,100,13:48:59.303203,13:48:59.812917,0 days 00:00:00.509714
59,10,500,100,13:49:02.832907,13:49:03.333245,0 days 00:00:00.500338
