,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:27:17.596229,11:27:18.099173,0 days 00:00:00.502944
1,2,500,0,11:27:21.124781,11:27:21.631629,0 days 00:00:00.506848
2,3,500,0,11:27:24.656568,11:27:25.159908,0 days 00:00:00.503340
3,4,500,0,11:27:28.185659,11:27:28.692901,0 days 00:00:00.507242
4,5,500,0,11:27:31.723451,11:27:32.232874,0 days 00:00:00.509423
5,6,500,0,11:27:35.259231,11:27:35.772156,0 days 00:00:00.512925
6,7,500,0,11:27:38.806493,11:27:39.316130,0 days 00:00:00.509637
7,8,500,0,11:27:42.339320,11:27:42.842646,0 days 00:00:00.503326
8,9,500,0,11:27:45.882144,11:27:46.384048,0 days 00:00:00.501904
9,10,500,0,11:27:49.422546,11:27:49.931855,0 days 00:00:00.509309
10,1,500,20,11:27:52.977230,11:27:53.481592,0 days 00:00:00.504362
11,2,500,20,11:27:56.522401,11:27:57.031703,0 days 00:00:00.509302
12,3,500,20,11:28:00.074337,11:28:00.581658,0 days 00:00:00.507321
13,4,500,20,11:28:03.615751,11:28:04.126547,0 days 00:00:00.510796
14,5,500,20,11:28:07.171878,11:28:07.681935,0 days 00:00:00.510057
15,6,500,20,11:28:10.704705,11:28:11.214032,0 days 00:00:00.509327
16,7,500,20,11:28:14.256940,11:28:14.769369,0 days 00:00:00.512429
17,8,500,20,11:28:17.797144,11:28:18.297213,0 days 00:00:00.500069
18,9,500,20,11:28:21.320773,11:28:21.830405,0 days 00:00:00.509632
19,10,500,20,11:28:24.863175,11:28:25.371244,0 days 00:00:00.508069
20,1,500,40,11:28:28.403670,11:28:28.913072,0 days 00:00:00.509402
21,2,500,40,11:28:31.962843,11:28:32.463180,0 days 00:00:00.500337
22,3,500,40,11:28:35.505673,11:28:36.014092,0 days 00:00:00.508419
23,4,500,40,11:28:39.053737,11:28:39.562766,0 days 00:00:00.509029
24,5,500,40,11:28:42.586090,11:28:43.095714,0 days 00:00:00.509624
25,6,500,40,11:28:46.119195,11:28:46.628704,0 days 00:00:00.509509
26,7,500,40,11:28:49.669749,11:28:50.178994,0 days 00:00:00.509245
27,8,500,40,11:28:53.201945,11:28:53.706349,0 days 00:00:00.504404
28,9,500,40,11:28:56.737819,11:28:57.246793,0 days 00:00:00.508974
29,10,500,40,11:29:00.271804,11:29:00.795682,0 days 00:00:00.523878
30,1,500,60,11:29:03.824508,11:29:04.327974,0 days 00:00:00.503466
31,2,500,60,11:29:07.351321,11:29:07.877667,0 days 00:00:00.526346
32,3,500,60,11:29:10.917878,11:29:11.427554,0 days 00:00:00.509676
33,4,500,60,11:29:14.451849,11:29:14.960849,0 days 00:00:00.509000
34,5,500,60,11:29:18.000762,11:29:18.511231,0 days 00:00:00.510469
35,6,500,60,11:29:21.567885,11:29:22.076842,0 days 00:00:00.508957
36,7,500,60,11:29:25.110990,11:29:25.611147,0 days 00:00:00.500157
37,8,500,60,11:29:28.633528,11:29:29.136734,0 days 00:00:00.503206
38,9,500,60,11:29:32.167811,11:29:32.677027,0 days 00:00:00.509216
39,10,500,60,11:29:35.709632,11:29:36.227351,0 days 00:00:00.517719
40,1,500,80,11:29:39.259746,11:29:39.776609,0 days 00:00:00.516863
41,2,500,80,11:29:42.810043,11:29:43.325523,0 days 00:00:00.515480
42,3,500,80,11:29:46.361947,11:29:46.876018,0 days 00:00:00.514071
43,4,500,80,11:29:49.898959,11:29:50.408910,0 days 00:00:00.509951
44,5,500,80,11:29:53.448792,11:29:53.959605,0 days 00:00:00.510813
45,6,500,80,11:29:57.002114,11:29:57.508315,0 days 00:00:00.506201
46,7,500,80,11:30:00.565152,11:30:01.068932,0 days 00:00:00.503780
47,8,500,80,11:30:04.091109,11:30:04.601262,0 days 00:00:00.510153
48,9,500,80,11:30:07.626172,11:30:08.142210,0 days 00:00:00.516038
49,10,500,80,11:30:11.177260,11:30:11.681175,0 days 00:00:00.503915
50,1,500,100,11:30:14.714327,11:30:15.218320,0 days 00:00:00.503993
51,2,500,100,11:30:18.240327,11:30:18.740712,0 days 00:00:00.500385
52,3,500,100,11:30:21.773477,11:30:22.274830,0 days 00:00:00.501353
53,4,500,100,11:30:25.313946,11:30:25.830293,0 days 00:00:00.516347
54,5,500,100,11:30:28.867271,11:30:29.373327,0 days 00:00:00.506056
55,6,500,100,11:30:32.402740,11:30:32.913382,0 days 00:00:00.510642
56,7,500,100,11:30:35.947470,11:30:36.456069,0 days 00:00:00.508599
57,8,500,100,11:30:39.479984,11:30:39.990681,0 days 00:00:00.510697
58,9,500,100,11:30:43.029429,11:30:43.539303,0 days 00:00:00.509874
59,10,500,100,11:30:46.572495,11:30:47.072547,0 days 00:00:00.500052
