,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:08:38.137989,11:08:38.644944,0 days 00:00:00.506955
1,2,500,0,11:08:41.667556,11:08:42.171054,0 days 00:00:00.503498
2,3,500,0,11:08:45.198462,11:08:45.704950,0 days 00:00:00.506488
3,4,500,0,11:08:48.734881,11:08:49.244917,0 days 00:00:00.510036
4,5,500,0,11:08:52.267957,11:08:52.787203,0 days 00:00:00.519246
5,6,500,0,11:08:55.818099,11:08:56.329688,0 days 00:00:00.511589
6,7,500,0,11:08:59.367651,11:08:59.877347,0 days 00:00:00.509696
7,8,500,0,11:09:02.920073,11:09:03.426886,0 days 00:00:00.506813
8,9,500,0,11:09:06.460408,11:09:06.961578,0 days 00:00:00.501170
9,10,500,0,11:09:10.008908,11:09:10.517538,0 days 00:00:00.508630
10,1,500,20,11:09:13.550912,11:09:14.060133,0 days 00:00:00.509221
11,2,500,20,11:09:17.100981,11:09:17.614731,0 days 00:00:00.513750
12,3,500,20,11:09:20.650028,11:09:21.159413,0 days 00:00:00.509385
13,4,500,20,11:09:24.202654,11:09:24.712233,0 days 00:00:00.509579
14,5,500,20,11:09:27.742418,11:09:28.242668,0 days 00:00:00.500250
15,6,500,20,11:09:31.271789,11:09:31.775693,0 days 00:00:00.503904
16,7,500,20,11:09:34.814818,11:09:35.331953,0 days 00:00:00.517135
17,8,500,20,11:09:38.365520,11:09:38.875048,0 days 00:00:00.509528
18,9,500,20,11:09:41.898661,11:09:42.414913,0 days 00:00:00.516252
19,10,500,20,11:09:45.450787,11:09:45.958305,0 days 00:00:00.507518
20,1,500,40,11:09:48.990337,11:09:49.498181,0 days 00:00:00.507844
21,2,500,40,11:09:52.533999,11:09:53.041025,0 days 00:00:00.507026
22,3,500,40,11:09:56.067046,11:09:56.574441,0 days 00:00:00.507395
23,4,500,40,11:09:59.614949,11:10:00.124672,0 days 00:00:00.509723
24,5,500,40,11:10:03.159965,11:10:03.668102,0 days 00:00:00.508137
25,6,500,40,11:10:06.697206,11:10:07.213443,0 days 00:00:00.516237
26,7,500,40,11:10:10.240309,11:10:10.757070,0 days 00:00:00.516761
27,8,500,40,11:10:13.799282,11:10:14.306531,0 days 00:00:00.507249
28,9,500,40,11:10:17.339565,11:10:17.839690,0 days 00:00:00.500125
29,10,500,40,11:10:20.882548,11:10:21.391717,0 days 00:00:00.509169
30,1,500,60,11:10:24.416374,11:10:24.923018,0 days 00:00:00.506644
31,2,500,60,11:10:27.962816,11:10:28.473574,0 days 00:00:00.510758
32,3,500,60,11:10:31.505912,11:10:32.007929,0 days 00:00:00.502017
33,4,500,60,11:10:35.045713,11:10:35.555753,0 days 00:00:00.510040
34,5,500,60,11:10:38.593684,11:10:39.105043,0 days 00:00:00.511359
35,6,500,60,11:10:42.138175,11:10:42.639820,0 days 00:00:00.501645
36,7,500,60,11:10:45.661886,11:10:46.165354,0 days 00:00:00.503468
37,8,500,60,11:10:49.205735,11:10:49.706182,0 days 00:00:00.500447
38,9,500,60,11:10:52.738793,11:10:53.260965,0 days 00:00:00.522172
39,10,500,60,11:10:56.294489,11:10:56.804152,0 days 00:00:00.509663
40,1,500,80,11:10:59.844270,11:11:00.352340,0 days 00:00:00.508070
41,2,500,80,11:11:03.386997,11:11:03.887466,0 days 00:00:00.500469
42,3,500,80,11:11:06.927337,11:11:07.436837,0 days 00:00:00.509500
43,4,500,80,11:11:10.460342,11:11:10.971777,0 days 00:00:00.511435
44,5,500,80,11:11:14.010276,11:11:14.520040,0 days 00:00:00.509764
45,6,500,80,11:11:17.560300,11:11:18.070047,0 days 00:00:00.509747
46,7,500,80,11:11:21.103283,11:11:21.610116,0 days 00:00:00.506833
47,8,500,80,11:11:24.643050,11:11:25.152550,0 days 00:00:00.509500
48,9,500,80,11:11:28.192887,11:11:28.704429,0 days 00:00:00.511542
49,10,500,80,11:11:31.745111,11:11:32.252432,0 days 00:00:00.507321
50,1,500,100,11:11:35.292413,11:11:35.801901,0 days 00:00:00.509488
51,2,500,100,11:11:38.844771,11:11:39.351810,0 days 00:00:00.507039
52,3,500,100,11:11:42.384956,11:11:42.892068,0 days 00:00:00.507112
53,4,500,100,11:11:45.925264,11:11:46.434690,0 days 00:00:00.509426
54,5,500,100,11:11:49.458693,11:11:49.967557,0 days 00:00:00.508864
55,6,500,100,11:11:52.992110,11:11:53.501291,0 days 00:00:00.509181
56,7,500,100,11:11:56.543060,11:11:57.053330,0 days 00:00:00.510270
57,8,500,100,11:12:00.074315,11:12:00.584366,0 days 00:00:00.510051
58,9,500,100,11:12:03.625303,11:12:04.126976,0 days 00:00:00.501673
59,10,500,100,11:12:07.153573,11:12:07.661844,0 days 00:00:00.508271
