,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:12:58.408979,11:12:58.914489,0 days 00:00:00.505510
1,2,500,0,11:13:01.937581,11:13:02.439615,0 days 00:00:00.502034
2,3,500,0,11:13:05.468114,11:13:05.983256,0 days 00:00:00.515142
3,4,500,0,11:13:09.003925,11:13:09.506991,0 days 00:00:00.503066
4,5,500,0,11:13:12.537329,11:13:13.046945,0 days 00:00:00.509616
5,6,500,0,11:13:16.086822,11:13:16.596482,0 days 00:00:00.509660
6,7,500,0,11:13:19.636776,11:13:20.146222,0 days 00:00:00.509446
7,8,500,0,11:13:23.174346,11:13:23.686064,0 days 00:00:00.511718
8,9,500,0,11:13:26.719807,11:13:27.229185,0 days 00:00:00.509378
9,10,500,0,11:13:30.252741,11:13:30.762283,0 days 00:00:00.509542
10,1,500,20,11:13:33.795501,11:13:34.302082,0 days 00:00:00.506581
11,2,500,20,11:13:37.335676,11:13:37.839069,0 days 00:00:00.503393
12,3,500,20,11:13:40.874769,11:13:41.385579,0 days 00:00:00.510810
13,4,500,20,11:13:44.412017,11:13:44.936418,0 days 00:00:00.524401
14,5,500,20,11:13:47.961755,11:13:48.472214,0 days 00:00:00.510459
15,6,500,20,11:13:51.502272,11:13:52.011148,0 days 00:00:00.508876
16,7,500,20,11:13:55.037815,11:13:55.545543,0 days 00:00:00.507728
17,8,500,20,11:13:58.594135,11:13:59.100727,0 days 00:00:00.506592
18,9,500,20,11:14:02.134355,11:14:02.643889,0 days 00:00:00.509534
19,10,500,20,11:14:05.684253,11:14:06.194421,0 days 00:00:00.510168
20,1,500,40,11:14:09.234287,11:14:09.743531,0 days 00:00:00.509244
21,2,500,40,11:14:12.769901,11:14:13.277773,0 days 00:00:00.507872
22,3,500,40,11:14:16.300948,11:14:16.803241,0 days 00:00:00.502293
23,4,500,40,11:14:19.833544,11:14:20.344056,0 days 00:00:00.510512
24,5,500,40,11:14:23.392963,11:14:23.893199,0 days 00:00:00.500236
25,6,500,40,11:14:26.926318,11:14:27.427348,0 days 00:00:00.501030
26,7,500,40,11:14:30.455513,11:14:30.959222,0 days 00:00:00.503709
27,8,500,40,11:14:33.992562,11:14:34.510647,0 days 00:00:00.518085
28,9,500,40,11:14:37.549087,11:14:38.058771,0 days 00:00:00.509684
29,10,500,40,11:14:41.098887,11:14:41.609855,0 days 00:00:00.510968
30,1,500,60,11:14:44.644743,11:14:45.168255,0 days 00:00:00.523512
31,2,500,60,11:14:48.199043,11:14:48.702635,0 days 00:00:00.503592
32,3,500,60,11:14:51.731693,11:14:52.232150,0 days 00:00:00.500457
33,4,500,60,11:14:55.264728,11:14:55.781348,0 days 00:00:00.516620
34,5,500,60,11:14:58.815371,11:14:59.325355,0 days 00:00:00.509984
35,6,500,60,11:15:02.350508,11:15:02.857582,0 days 00:00:00.507074
36,7,500,60,11:15:05.881455,11:15:06.390666,0 days 00:00:00.509211
37,8,500,60,11:15:09.414131,11:15:09.924734,0 days 00:00:00.510603
38,9,500,60,11:15:12.956719,11:15:13.469759,0 days 00:00:00.513040
39,10,500,60,11:15:16.497024,11:15:17.006764,0 days 00:00:00.509740
40,1,500,80,11:15:20.033264,11:15:20.543039,0 days 00:00:00.509775
41,2,500,80,11:15:23.578628,11:15:24.089649,0 days 00:00:00.511021
42,3,500,80,11:15:27.113325,11:15:27.622685,0 days 00:00:00.509360
43,4,500,80,11:15:30.662966,11:15:31.180070,0 days 00:00:00.517104
44,5,500,80,11:15:34.212919,11:15:34.722116,0 days 00:00:00.509197
45,6,500,80,11:15:37.745987,11:15:38.254864,0 days 00:00:00.508877
46,7,500,80,11:15:41.280203,11:15:41.788690,0 days 00:00:00.508487
47,8,500,80,11:15:44.830554,11:15:45.342157,0 days 00:00:00.511603
48,9,500,80,11:15:48.378848,11:15:48.883285,0 days 00:00:00.504437
49,10,500,80,11:15:51.911863,11:15:52.411972,0 days 00:00:00.500109
50,1,500,100,11:15:55.444981,11:15:55.954342,0 days 00:00:00.509361
51,2,500,100,11:15:58.987858,11:15:59.488138,0 days 00:00:00.500280
52,3,500,100,11:16:02.530289,11:16:03.038916,0 days 00:00:00.508627
53,4,500,100,11:16:06.080164,11:16:06.588337,0 days 00:00:00.508173
54,5,500,100,11:16:09.623816,11:16:10.127476,0 days 00:00:00.503660
55,6,500,100,11:16:13.161215,11:16:13.670374,0 days 00:00:00.509159
56,7,500,100,11:16:16.693711,11:16:17.193720,0 days 00:00:00.500009
57,8,500,100,11:16:20.226667,11:16:20.736514,0 days 00:00:00.509847
58,9,500,100,11:16:23.763402,11:16:24.269883,0 days 00:00:00.506481
59,10,500,100,11:16:27.314727,11:16:27.821984,0 days 00:00:00.507257
