,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,12:47:02.895808,12:47:03.403473,0 days 00:00:00.507665
1,2,500,0,12:47:06.430657,12:47:06.931314,0 days 00:00:00.500657
2,3,500,0,12:47:09.954398,12:47:10.459185,0 days 00:00:00.504787
3,4,500,0,12:47:13.492615,12:47:13.997115,0 days 00:00:00.504500
4,5,500,0,12:47:17.023116,12:47:17.529869,0 days 00:00:00.506753
5,6,500,0,12:47:20.558553,12:47:21.062416,0 days 00:00:00.503863
6,7,500,0,12:47:24.103876,12:47:24.612985,0 days 00:00:00.509109
7,8,500,0,12:47:27.639145,12:47:28.144178,0 days 00:00:00.505033
8,9,500,0,12:47:31.174367,12:47:31.688478,0 days 00:00:00.514111
9,10,500,0,12:47:34.721580,12:47:35.224486,0 days 00:00:00.502906
10,1,500,20,12:47:38.254859,12:47:38.761559,0 days 00:00:00.506700
11,2,500,20,12:47:41.797964,12:47:42.303124,0 days 00:00:00.505160
12,3,500,20,12:47:45.324744,12:47:45.853751,0 days 00:00:00.529007
13,4,500,20,12:47:48.890952,12:47:49.391053,0 days 00:00:00.500101
14,5,500,20,12:47:52.414763,12:47:52.923974,0 days 00:00:00.509211
15,6,500,20,12:47:55.949053,12:47:56.467218,0 days 00:00:00.518165
16,7,500,20,12:47:59.500975,12:48:00.008644,0 days 00:00:00.507669
17,8,500,20,12:48:03.030803,12:48:03.537559,0 days 00:00:00.506756
18,9,500,20,12:48:06.563628,12:48:07.101814,0 days 00:00:00.538186
19,10,500,20,12:48:10.132185,12:48:10.640777,0 days 00:00:00.508592
20,1,500,40,12:48:13.665532,12:48:14.174102,0 days 00:00:00.508570
21,2,500,40,12:48:17.211337,12:48:17.719574,0 days 00:00:00.508237
22,3,500,40,12:48:20.748183,12:48:21.267345,0 days 00:00:00.519162
23,4,500,40,12:48:24.300870,12:48:24.805042,0 days 00:00:00.504172
24,5,500,40,12:48:27.844067,12:48:28.351910,0 days 00:00:00.507843
25,6,500,40,12:48:31.377262,12:48:31.886442,0 days 00:00:00.509180
26,7,500,40,12:48:34.913530,12:48:35.421608,0 days 00:00:00.508078
27,8,500,40,12:48:38.448886,12:48:38.955433,0 days 00:00:00.506547
28,9,500,40,12:48:41.982282,12:48:42.489606,0 days 00:00:00.507324
29,10,500,40,12:48:45.520082,12:48:46.027200,0 days 00:00:00.507118
30,1,500,60,12:48:49.047974,12:48:49.564384,0 days 00:00:00.516410
31,2,500,60,12:48:52.597154,12:48:53.106837,0 days 00:00:00.509683
32,3,500,60,12:48:56.135776,12:48:56.637009,0 days 00:00:00.501233
33,4,500,60,12:48:59.659625,12:49:00.165267,0 days 00:00:00.505642
34,5,500,60,12:49:03.191246,12:49:03.691418,0 days 00:00:00.500172
35,6,500,60,12:49:06.717562,12:49:07.225741,0 days 00:00:00.508179
36,7,500,60,12:49:10.248888,12:49:10.753636,0 days 00:00:00.504748
37,8,500,60,12:49:13.781287,12:49:14.289307,0 days 00:00:00.508020
38,9,500,60,12:49:17.311368,12:49:17.828511,0 days 00:00:00.517143
39,10,500,60,12:49:20.856062,12:49:21.364572,0 days 00:00:00.508510
40,1,500,80,12:49:24.403569,12:49:24.905174,0 days 00:00:00.501605
41,2,500,80,12:49:27.930503,12:49:28.439282,0 days 00:00:00.508779
42,3,500,80,12:49:31.462023,12:49:31.970998,0 days 00:00:00.508975
43,4,500,80,12:49:34.995427,12:49:35.505451,0 days 00:00:00.510024
44,5,500,80,12:49:38.529804,12:49:39.033653,0 days 00:00:00.503849
45,6,500,80,12:49:42.056500,12:49:42.585991,0 days 00:00:00.529491
46,7,500,80,12:49:45.620016,12:49:46.127879,0 days 00:00:00.507863
47,8,500,80,12:49:49.154284,12:49:49.663822,0 days 00:00:00.509538
48,9,500,80,12:49:52.699992,12:49:53.205550,0 days 00:00:00.505558
49,10,500,80,12:49:56.226771,12:49:56.736713,0 days 00:00:00.509942
50,1,500,100,12:49:59.764856,12:50:00.271940,0 days 00:00:00.507084
51,2,500,100,12:50:03.303685,12:50:03.804103,0 days 00:00:00.500418
52,3,500,100,12:50:06.828968,12:50:07.337693,0 days 00:00:00.508725
53,4,500,100,12:50:10.381193,12:50:10.890888,0 days 00:00:00.509695
54,5,500,100,12:50:13.919115,12:50:14.426216,0 days 00:00:00.507101
55,6,500,100,12:50:17.448939,12:50:17.956820,0 days 00:00:00.507881
56,7,500,100,12:50:20.981842,12:50:21.484000,0 days 00:00:00.502158
57,8,500,100,12:50:24.509686,12:50:25.013405,0 days 00:00:00.503719
58,9,500,100,12:50:28.036312,12:50:28.545118,0 days 00:00:00.508806
59,10,500,100,12:50:31.565776,12:50:32.084718,0 days 00:00:00.518942
