,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:19:57.293182,11:19:57.800767,0 days 00:00:00.507585
1,2,500,0,11:20:00.838342,11:20:01.354734,0 days 00:00:00.516392
2,3,500,0,11:20:04.378120,11:20:04.888045,0 days 00:00:00.509925
3,4,500,0,11:20:07.930573,11:20:08.438275,0 days 00:00:00.507702
4,5,500,0,11:20:11.465010,11:20:11.974318,0 days 00:00:00.509308
5,6,500,0,11:20:15.001444,11:20:15.507020,0 days 00:00:00.505576
6,7,500,0,11:20:18.534057,11:20:19.037526,0 days 00:00:00.503469
7,8,500,0,11:20:22.066294,11:20:22.567271,0 days 00:00:00.500977
8,9,500,0,11:20:25.596950,11:20:26.101966,0 days 00:00:00.505016
9,10,500,0,11:20:29.124775,11:20:29.626180,0 days 00:00:00.501405
10,1,500,20,11:20:32.654561,11:20:33.159065,0 days 00:00:00.504504
11,2,500,20,11:20:36.187444,11:20:36.697261,0 days 00:00:00.509817
12,3,500,20,11:20:39.726946,11:20:40.236737,0 days 00:00:00.509791
13,4,500,20,11:20:43.265054,11:20:43.768270,0 days 00:00:00.503216
14,5,500,20,11:20:46.796674,11:20:47.306472,0 days 00:00:00.509798
15,6,500,20,11:20:50.340579,11:20:50.850312,0 days 00:00:00.509733
16,7,500,20,11:20:53.879579,11:20:54.386563,0 days 00:00:00.506984
17,8,500,20,11:20:57.416934,11:20:57.917129,0 days 00:00:00.500195
18,9,500,20,11:21:00.945516,11:21:01.455243,0 days 00:00:00.509727
19,10,500,20,11:21:04.475354,11:21:04.978224,0 days 00:00:00.502870
20,1,500,40,11:21:08.016828,11:21:08.526555,0 days 00:00:00.509727
21,2,500,40,11:21:11.546657,11:21:12.056359,0 days 00:00:00.509702
22,3,500,40,11:21:15.085399,11:21:15.590743,0 days 00:00:00.505344
23,4,500,40,11:21:18.629632,11:21:19.130527,0 days 00:00:00.500895
24,5,500,40,11:21:22.154535,11:21:22.664340,0 days 00:00:00.509805
25,6,500,40,11:21:25.692641,11:21:26.202423,0 days 00:00:00.509782
26,7,500,40,11:21:29.235425,11:21:29.745473,0 days 00:00:00.510048
27,8,500,40,11:21:32.771197,11:21:33.280921,0 days 00:00:00.509724
28,9,500,40,11:21:36.310460,11:21:36.820195,0 days 00:00:00.509735
29,10,500,40,11:21:39.848978,11:21:40.349722,0 days 00:00:00.500744
30,1,500,60,11:21:43.377042,11:21:43.886755,0 days 00:00:00.509713
31,2,500,60,11:21:46.915141,11:21:47.424872,0 days 00:00:00.509731
32,3,500,60,11:21:50.447539,11:21:50.947884,0 days 00:00:00.500345
33,4,500,60,11:21:53.971022,11:21:54.472599,0 days 00:00:00.501577
34,5,500,60,11:21:57.496227,11:21:58.015951,0 days 00:00:00.519724
35,6,500,60,11:22:01.035951,11:22:01.537074,0 days 00:00:00.501123
36,7,500,60,11:22:04.564458,11:22:05.070403,0 days 00:00:00.505945
37,8,500,60,11:22:08.099917,11:22:08.601739,0 days 00:00:00.501822
38,9,500,60,11:22:11.640551,11:22:12.150006,0 days 00:00:00.509455
39,10,500,60,11:22:15.179430,11:22:15.684747,0 days 00:00:00.505317
40,1,500,80,11:22:18.709382,11:22:19.219109,0 days 00:00:00.509727
41,2,500,80,11:22:22.242487,11:22:22.744637,0 days 00:00:00.502150
42,3,500,80,11:22:25.765559,11:22:26.267582,0 days 00:00:00.502023
43,4,500,80,11:22:29.291274,11:22:29.801001,0 days 00:00:00.509727
44,5,500,80,11:22:32.833801,11:22:33.334775,0 days 00:00:00.500974
45,6,500,80,11:22:36.364536,11:22:36.870503,0 days 00:00:00.505967
46,7,500,80,11:22:39.898868,11:22:40.418589,0 days 00:00:00.519721
47,8,500,80,11:22:43.446970,11:22:43.956737,0 days 00:00:00.509767
48,9,500,80,11:22:46.985505,11:22:47.487638,0 days 00:00:00.502133
49,10,500,80,11:22:50.519553,11:22:51.025979,0 days 00:00:00.506426
50,1,500,100,11:22:54.046588,11:22:54.555064,0 days 00:00:00.508476
51,2,500,100,11:22:57.581259,11:22:58.082584,0 days 00:00:00.501325
52,3,500,100,11:23:01.114145,11:23:01.623801,0 days 00:00:00.509656
53,4,500,100,11:23:04.652115,11:23:05.153741,0 days 00:00:00.501626
54,5,500,100,11:23:08.181611,11:23:08.688440,0 days 00:00:00.506829
55,6,500,100,11:23:11.712211,11:23:12.213674,0 days 00:00:00.501463
56,7,500,100,11:23:15.242330,11:23:15.743990,0 days 00:00:00.501660
57,8,500,100,11:23:18.764640,11:23:19.274354,0 days 00:00:00.509714
58,9,500,100,11:23:22.303129,11:23:22.812856,0 days 00:00:00.509727
59,10,500,100,11:23:25.837867,11:23:26.347594,0 days 00:00:00.509727
