,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:22:59.048959,11:22:59.555691,0 days 00:00:00.506732
1,2,500,0,11:23:02.588405,11:23:03.090026,0 days 00:00:00.501621
2,3,500,0,11:23:06.121221,11:23:06.627942,0 days 00:00:00.506721
3,4,500,0,11:23:09.655188,11:23:10.171271,0 days 00:00:00.516083
4,5,500,0,11:23:13.204885,11:23:13.713916,0 days 00:00:00.509031
5,6,500,0,11:23:16.747021,11:23:17.249211,0 days 00:00:00.502190
6,7,500,0,11:23:20.279965,11:23:20.780420,0 days 00:00:00.500455
7,8,500,0,11:23:23.820448,11:23:24.330737,0 days 00:00:00.510289
8,9,500,0,11:23:27.370052,11:23:27.877291,0 days 00:00:00.507239
9,10,500,0,11:23:30.903297,11:23:31.413141,0 days 00:00:00.509844
10,1,500,20,11:23:34.436760,11:23:34.945943,0 days 00:00:00.509183
11,2,500,20,11:23:37.969863,11:23:38.479099,0 days 00:00:00.509236
12,3,500,20,11:23:41.502965,11:23:42.012419,0 days 00:00:00.509454
13,4,500,20,11:23:45.052317,11:23:45.552710,0 days 00:00:00.500393
14,5,500,20,11:23:48.585994,11:23:49.095360,0 days 00:00:00.509366
15,6,500,20,11:23:52.121377,11:23:52.628148,0 days 00:00:00.506771
16,7,500,20,11:23:55.651926,11:23:56.152219,0 days 00:00:00.500293
17,8,500,20,11:23:59.184998,11:23:59.694784,0 days 00:00:00.509786
18,9,500,20,11:24:02.718004,11:24:03.227595,0 days 00:00:00.509591
19,10,500,20,11:24:06.267877,11:24:06.777503,0 days 00:00:00.509626
20,1,500,40,11:24:09.802999,11:24:10.313363,0 days 00:00:00.510364
21,2,500,40,11:24:13.336411,11:24:13.844451,0 days 00:00:00.508040
22,3,500,40,11:24:16.884418,11:24:17.393952,0 days 00:00:00.509534
23,4,500,40,11:24:20.433766,11:24:20.936762,0 days 00:00:00.502996
24,5,500,40,11:24:23.976528,11:24:24.476555,0 days 00:00:00.500027
25,6,500,40,11:24:27.503755,11:24:28.011765,0 days 00:00:00.508010
26,7,500,40,11:24:31.033376,11:24:31.535989,0 days 00:00:00.502613
27,8,500,40,11:24:34.569394,11:24:35.077178,0 days 00:00:00.507784
28,9,500,40,11:24:38.108273,11:24:38.611391,0 days 00:00:00.503118
29,10,500,40,11:24:41.649176,11:24:42.150105,0 days 00:00:00.500929
30,1,500,60,11:24:45.182603,11:24:45.692341,0 days 00:00:00.509738
31,2,500,60,11:24:48.732173,11:24:49.241929,0 days 00:00:00.509756
32,3,500,60,11:24:52.282348,11:24:52.792798,0 days 00:00:00.510450
33,4,500,60,11:24:55.827892,11:24:56.331845,0 days 00:00:00.503953
34,5,500,60,11:24:59.364990,11:24:59.875241,0 days 00:00:00.510251
35,6,500,60,11:25:02.908103,11:25:03.417600,0 days 00:00:00.509497
36,7,500,60,11:25:06.449099,11:25:06.957547,0 days 00:00:00.508448
37,8,500,60,11:25:09.992006,11:25:10.500742,0 days 00:00:00.508736
38,9,500,60,11:25:13.535901,11:25:14.036318,0 days 00:00:00.500417
39,10,500,60,11:25:17.073407,11:25:17.580450,0 days 00:00:00.507043
40,1,500,80,11:25:20.604538,11:25:21.106051,0 days 00:00:00.501513
41,2,500,80,11:25:24.129929,11:25:24.637116,0 days 00:00:00.507187
42,3,500,80,11:25:27.663532,11:25:28.174016,0 days 00:00:00.510484
43,4,500,80,11:25:31.196429,11:25:31.706208,0 days 00:00:00.509779
44,5,500,80,11:25:34.729885,11:25:35.239418,0 days 00:00:00.509533
45,6,500,80,11:25:38.272496,11:25:38.783757,0 days 00:00:00.511261
46,7,500,80,11:25:41.812879,11:25:42.318541,0 days 00:00:00.505662
47,8,500,80,11:25:45.346068,11:25:45.863219,0 days 00:00:00.517151
48,9,500,80,11:25:48.895838,11:25:49.405157,0 days 00:00:00.509319
49,10,500,80,11:25:52.428707,11:25:52.940258,0 days 00:00:00.511551
50,1,500,100,11:25:55.984707,11:25:56.491452,0 days 00:00:00.506745
51,2,500,100,11:25:59.528726,11:26:00.037886,0 days 00:00:00.509160
52,3,500,100,11:26:03.062169,11:26:03.572154,0 days 00:00:00.509985
53,4,500,100,11:26:06.611507,11:26:07.120889,0 days 00:00:00.509382
54,5,500,100,11:26:10.168097,11:26:10.670627,0 days 00:00:00.502530
55,6,500,100,11:26:13.694217,11:26:14.199962,0 days 00:00:00.505745
56,7,500,100,11:26:17.227436,11:26:17.736895,0 days 00:00:00.509459
57,8,500,100,11:26:20.765682,11:26:21.276707,0 days 00:00:00.511025
58,9,500,100,11:26:24.302034,11:26:24.804480,0 days 00:00:00.502446
59,10,500,100,11:26:27.830841,11:26:28.337470,0 days 00:00:00.506629
