,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:59:09.427137,14:59:09.928731,0 days 00:00:00.501594
1,2,500,0,14:59:12.953810,14:59:13.461269,0 days 00:00:00.507459
2,3,500,0,14:59:16.484579,14:59:16.984714,0 days 00:00:00.500135
3,4,500,0,14:59:20.023779,14:59:20.534501,0 days 00:00:00.510722
4,5,500,0,14:59:23.567545,14:59:24.070608,0 days 00:00:00.503063
5,6,500,0,14:59:27.100715,14:59:27.611283,0 days 00:00:00.510568
6,7,500,0,14:59:30.643512,14:59:31.150464,0 days 00:00:00.506952
7,8,500,0,14:59:34.184596,14:59:34.700285,0 days 00:00:00.515689
8,9,500,0,14:59:37.733462,14:59:38.244270,0 days 00:00:00.510808
9,10,500,0,14:59:41.285752,14:59:41.792897,0 days 00:00:00.507145
10,1,500,20,14:59:44.834490,14:59:45.342650,0 days 00:00:00.508160
11,2,500,20,14:59:48.366146,14:59:48.876865,0 days 00:00:00.510719
12,3,500,20,14:59:51.909203,14:59:52.418787,0 days 00:00:00.509584
13,4,500,20,14:59:55.442705,14:59:55.953554,0 days 00:00:00.510849
14,5,500,20,14:59:58.992186,14:59:59.499455,0 days 00:00:00.507269
15,6,500,20,15:00:02.528140,15:00:03.041720,0 days 00:00:00.513580
16,7,500,20,15:00:06.065644,15:00:06.581394,0 days 00:00:00.515750
17,8,500,20,15:00:09.616298,15:00:10.131760,0 days 00:00:00.515462
18,9,500,20,15:00:13.165558,15:00:13.667248,0 days 00:00:00.501690
19,10,500,20,15:00:16.712999,15:00:17.214801,0 days 00:00:00.501802
20,1,500,40,15:00:20.248057,15:00:20.748772,0 days 00:00:00.500715
21,2,500,40,15:00:23.780905,15:00:24.286718,0 days 00:00:00.505813
22,3,500,40,15:00:27.314182,15:00:27.823446,0 days 00:00:00.509264
23,4,500,40,15:00:30.847384,15:00:31.356769,0 days 00:00:00.509385
24,5,500,40,15:00:34.390165,15:00:34.900452,0 days 00:00:00.510287
25,6,500,40,15:00:37.930865,15:00:38.439827,0 days 00:00:00.508962
26,7,500,40,15:00:41.466732,15:00:41.972872,0 days 00:00:00.506140
27,8,500,40,15:00:44.999397,15:00:45.508711,0 days 00:00:00.509314
28,9,500,40,15:00:48.529694,15:00:49.056092,0 days 00:00:00.526398
29,10,500,40,15:00:52.108812,15:00:52.613121,0 days 00:00:00.504309
30,1,500,60,15:00:55.638794,15:00:56.145942,0 days 00:00:00.507148
31,2,500,60,15:00:59.178955,15:00:59.698287,0 days 00:00:00.519332
32,3,500,60,15:01:02.728775,15:01:03.238676,0 days 00:00:00.509901
33,4,500,60,15:01:06.278462,15:01:06.798283,0 days 00:00:00.519821
34,5,500,60,15:01:09.831514,15:01:10.338605,0 days 00:00:00.507091
35,6,500,60,15:01:13.380831,15:01:13.898029,0 days 00:00:00.517198
36,7,500,60,15:01:16.928583,15:01:17.430770,0 days 00:00:00.502187
37,8,500,60,15:01:20.461399,15:01:20.971801,0 days 00:00:00.510402
38,9,500,60,15:01:24.013396,15:01:24.520939,0 days 00:00:00.507543
39,10,500,60,15:01:27.544800,15:01:28.050726,0 days 00:00:00.505926
40,1,500,80,15:01:31.079683,15:01:31.584036,0 days 00:00:00.504353
41,2,500,80,15:01:34.611652,15:01:35.118475,0 days 00:00:00.506823
42,3,500,80,15:01:38.139864,15:01:38.644255,0 days 00:00:00.504391
43,4,500,80,15:01:41.676311,15:01:42.179868,0 days 00:00:00.503557
44,5,500,80,15:01:45.210313,15:01:45.710620,0 days 00:00:00.500307
45,6,500,80,15:01:48.736324,15:01:49.243406,0 days 00:00:00.507082
46,7,500,80,15:01:52.278930,15:01:52.782945,0 days 00:00:00.504015
47,8,500,80,15:01:55.809060,15:01:56.319026,0 days 00:00:00.509966
48,9,500,80,15:01:59.359070,15:01:59.869478,0 days 00:00:00.510408
49,10,500,80,15:02:02.921566,15:02:03.430708,0 days 00:00:00.509142
50,1,500,100,15:02:06.458436,15:02:06.968421,0 days 00:00:00.509985
51,2,500,100,15:02:09.992170,15:02:10.497423,0 days 00:00:00.505253
52,3,500,100,15:02:13.524856,15:02:14.034576,0 days 00:00:00.509720
53,4,500,100,15:02:17.070394,15:02:17.585388,0 days 00:00:00.514994
54,5,500,100,15:02:20.627600,15:02:21.134275,0 days 00:00:00.506675
55,6,500,100,15:02:24.160669,15:02:24.670604,0 days 00:00:00.509935
56,7,500,100,15:02:27.700363,15:02:28.216962,0 days 00:00:00.516599
57,8,500,100,15:02:31.240689,15:02:31.742136,0 days 00:00:00.501447
58,9,500,100,15:02:34.777188,15:02:35.277871,0 days 00:00:00.500683
59,10,500,100,15:02:38.323183,15:02:38.833140,0 days 00:00:00.509957
