,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:50:11.157835,13:50:11.673289,0 days 00:00:00.515454
1,2,500,0,13:50:14.706613,13:50:15.206941,0 days 00:00:00.500328
2,3,500,0,13:50:18.240025,13:50:18.750770,0 days 00:00:00.510745
3,4,500,0,13:50:21.780134,13:50:22.296002,0 days 00:00:00.515868
4,5,500,0,13:50:25.329885,13:50:25.839152,0 days 00:00:00.509267
5,6,500,0,13:50:28.879534,13:50:29.395943,0 days 00:00:00.516409
6,7,500,0,13:50:32.429193,13:50:32.938799,0 days 00:00:00.509606
7,8,500,0,13:50:35.968811,13:50:36.479235,0 days 00:00:00.510424
8,9,500,0,13:50:39.512388,13:50:40.022084,0 days 00:00:00.509696
9,10,500,0,13:50:43.065673,13:50:43.573781,0 days 00:00:00.508108
10,1,500,20,13:50:46.611599,13:50:47.121341,0 days 00:00:00.509742
11,2,500,20,13:50:50.144828,13:50:50.654796,0 days 00:00:00.509968
12,3,500,20,13:50:53.695446,13:50:54.204289,0 days 00:00:00.508843
13,4,500,20,13:50:57.244696,13:50:57.754388,0 days 00:00:00.509692
14,5,500,20,13:51:00.796146,13:51:01.304222,0 days 00:00:00.508076
15,6,500,20,13:51:04.344108,13:51:04.854194,0 days 00:00:00.510086
16,7,500,20,13:51:07.877612,13:51:08.403488,0 days 00:00:00.525876
17,8,500,20,13:51:11.427806,13:51:11.936723,0 days 00:00:00.508917
18,9,500,20,13:51:14.969908,13:51:15.479876,0 days 00:00:00.509968
19,10,500,20,13:51:18.503326,13:51:19.017017,0 days 00:00:00.513691
20,1,500,40,13:51:22.045997,13:51:22.559703,0 days 00:00:00.513706
21,2,500,40,13:51:25.593045,13:51:26.102479,0 days 00:00:00.509434
22,3,500,40,13:51:29.145699,13:51:29.655395,0 days 00:00:00.509696
23,4,500,40,13:51:32.675986,13:51:33.185609,0 days 00:00:00.509623
24,5,500,40,13:51:36.225646,13:51:36.735523,0 days 00:00:00.509877
25,6,500,40,13:51:39.758718,13:51:40.268408,0 days 00:00:00.509690
26,7,500,40,13:51:43.308793,13:51:43.818605,0 days 00:00:00.509812
27,8,500,40,13:51:46.858602,13:51:47.368186,0 days 00:00:00.509584
28,9,500,40,13:51:50.414857,13:51:50.934656,0 days 00:00:00.519799
29,10,500,40,13:51:53.958001,13:51:54.460354,0 days 00:00:00.502353
30,1,500,60,13:51:57.491475,13:51:58.000772,0 days 00:00:00.509297
31,2,500,60,13:52:01.024521,13:52:01.534387,0 days 00:00:00.509866
32,3,500,60,13:52:04.574465,13:52:05.083789,0 days 00:00:00.509324
33,4,500,60,13:52:08.127410,13:52:08.633543,0 days 00:00:00.506133
34,5,500,60,13:52:11.660003,13:52:12.166837,0 days 00:00:00.506834
35,6,500,60,13:52:15.190051,13:52:15.700229,0 days 00:00:00.510178
36,7,500,60,13:52:18.723440,13:52:19.232902,0 days 00:00:00.509462
37,8,500,60,13:52:22.259348,13:52:22.766004,0 days 00:00:00.506656
38,9,500,60,13:52:25.813379,13:52:26.316575,0 days 00:00:00.503196
39,10,500,60,13:52:29.359217,13:52:29.865732,0 days 00:00:00.506515
40,1,500,80,13:52:32.906138,13:52:33.416037,0 days 00:00:00.509899
41,2,500,80,13:52:36.471995,13:52:36.975995,0 days 00:00:00.504000
42,3,500,80,13:52:40.005405,13:52:40.509655,0 days 00:00:00.504250
43,4,500,80,13:52:43.539473,13:52:44.055628,0 days 00:00:00.516155
44,5,500,80,13:52:47.081545,13:52:47.591589,0 days 00:00:00.510044
45,6,500,80,13:52:50.621144,13:52:51.131238,0 days 00:00:00.510094
46,7,500,80,13:52:54.165223,13:52:54.681371,0 days 00:00:00.516148
47,8,500,80,13:52:57.724365,13:52:58.230924,0 days 00:00:00.506559
48,9,500,80,13:53:01.264420,13:53:01.780902,0 days 00:00:00.516482
49,10,500,80,13:53:04.820425,13:53:05.336994,0 days 00:00:00.516569
50,1,500,100,13:53:08.370426,13:53:08.873630,0 days 00:00:00.503204
51,2,500,100,13:53:11.903350,13:53:12.406400,0 days 00:00:00.503050
52,3,500,100,13:53:15.437084,13:53:15.938573,0 days 00:00:00.501489
53,4,500,100,13:53:18.970068,13:53:19.479807,0 days 00:00:00.509739
54,5,500,100,13:53:22.509648,13:53:23.019371,0 days 00:00:00.509723
55,6,500,100,13:53:26.048748,13:53:26.558730,0 days 00:00:00.509982
56,7,500,100,13:53:29.580078,13:53:30.089802,0 days 00:00:00.509724
57,8,500,100,13:53:33.117519,13:53:33.627246,0 days 00:00:00.509727
58,9,500,100,13:53:36.647820,13:53:37.157549,0 days 00:00:00.509729
59,10,500,100,13:53:40.178034,13:53:40.680335,0 days 00:00:00.502301
