,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:24:46.699806,11:24:47.206805,0 days 00:00:00.506999
1,2,500,0,11:24:50.234342,11:24:50.744072,0 days 00:00:00.509730
2,3,500,0,11:24:53.770185,11:24:54.270863,0 days 00:00:00.500678
3,4,500,0,11:24:57.301065,11:24:57.808328,0 days 00:00:00.507263
4,5,500,0,11:25:00.839724,11:25:01.339985,0 days 00:00:00.500261
5,6,500,0,11:25:04.363832,11:25:04.865902,0 days 00:00:00.502070
6,7,500,0,11:25:07.889564,11:25:08.394862,0 days 00:00:00.505298
7,8,500,0,11:25:11.427819,11:25:11.931799,0 days 00:00:00.503980
8,9,500,0,11:25:14.960841,11:25:15.460962,0 days 00:00:00.500121
9,10,500,0,11:25:18.483363,11:25:18.983934,0 days 00:00:00.500571
10,1,500,20,11:25:22.023375,11:25:22.533102,0 days 00:00:00.509727
11,2,500,20,11:25:25.553347,11:25:26.063086,0 days 00:00:00.509739
12,3,500,20,11:25:29.087611,11:25:29.608239,0 days 00:00:00.520628
13,4,500,20,11:25:32.636377,11:25:33.146103,0 days 00:00:00.509726
14,5,500,20,11:25:36.171405,11:25:36.681127,0 days 00:00:00.509722
15,6,500,20,11:25:39.710642,11:25:40.213771,0 days 00:00:00.503129
16,7,500,20,11:25:43.236457,11:25:43.746182,0 days 00:00:00.509725
17,8,500,20,11:25:46.778897,11:25:47.279000,0 days 00:00:00.500103
18,9,500,20,11:25:50.318877,11:25:50.828600,0 days 00:00:00.509723
19,10,500,20,11:25:53.855457,11:25:54.365182,0 days 00:00:00.509725
20,1,500,40,11:25:57.392852,11:25:57.902548,0 days 00:00:00.509696
21,2,500,40,11:26:00.932479,11:26:01.442204,0 days 00:00:00.509725
22,3,500,40,11:26:04.462532,11:26:04.963080,0 days 00:00:00.500548
23,4,500,40,11:26:07.986261,11:26:08.495841,0 days 00:00:00.509580
24,5,500,40,11:26:11.524221,11:26:12.033947,0 days 00:00:00.509726
25,6,500,40,11:26:15.058579,11:26:15.568305,0 days 00:00:00.509726
26,7,500,40,11:26:18.593410,11:26:19.099688,0 days 00:00:00.506278
27,8,500,40,11:26:22.138380,11:26:22.648108,0 days 00:00:00.509728
28,9,500,40,11:26:25.675662,11:26:26.185388,0 days 00:00:00.509726
29,10,500,40,11:26:29.223593,11:26:29.724156,0 days 00:00:00.500563
30,1,500,60,11:26:32.745869,11:26:33.255598,0 days 00:00:00.509729
31,2,500,60,11:26:36.281480,11:26:36.791214,0 days 00:00:00.509734
32,3,500,60,11:26:39.830779,11:26:40.338311,0 days 00:00:00.507532
33,4,500,60,11:26:43.370433,11:26:43.880204,0 days 00:00:00.509771
34,5,500,60,11:26:46.902285,11:26:47.412027,0 days 00:00:00.509742
35,6,500,60,11:26:50.441189,11:26:50.944929,0 days 00:00:00.503740
36,7,500,60,11:26:53.974425,11:26:54.484137,0 days 00:00:00.509712
37,8,500,60,11:26:57.515351,11:26:58.025080,0 days 00:00:00.509729
38,9,500,60,11:27:01.049110,11:27:01.552921,0 days 00:00:00.503811
39,10,500,60,11:27:04.576526,11:27:05.077841,0 days 00:00:00.501315
40,1,500,80,11:27:08.103171,11:27:08.612899,0 days 00:00:00.509728
41,2,500,80,11:27:11.632907,11:27:12.142986,0 days 00:00:00.510079
42,3,500,80,11:27:15.163367,11:27:15.664003,0 days 00:00:00.500636
43,4,500,80,11:27:18.684722,11:27:19.186961,0 days 00:00:00.502239
44,5,500,80,11:27:22.223174,11:27:22.732890,0 days 00:00:00.509716
45,6,500,80,11:27:25.761970,11:27:26.271724,0 days 00:00:00.509754
46,7,500,80,11:27:29.309556,11:27:29.819279,0 days 00:00:00.509723
47,8,500,80,11:27:32.849024,11:27:33.358784,0 days 00:00:00.509760
48,9,500,80,11:27:36.382466,11:27:36.886620,0 days 00:00:00.504154
49,10,500,80,11:27:39.919480,11:27:40.429603,0 days 00:00:00.510123
50,1,500,100,11:27:43.459828,11:27:43.968730,0 days 00:00:00.508902
51,2,500,100,11:27:47.007685,11:27:47.527521,0 days 00:00:00.519836
52,3,500,100,11:27:50.556432,11:27:51.060946,0 days 00:00:00.504514
53,4,500,100,11:27:54.083288,11:27:54.585212,0 days 00:00:00.501924
54,5,500,100,11:27:57.622369,11:27:58.125068,0 days 00:00:00.502699
55,6,500,100,11:28:01.147961,11:28:01.653913,0 days 00:00:00.505952
56,7,500,100,11:28:04.680829,11:28:05.185471,0 days 00:00:00.504642
57,8,500,100,11:28:08.216900,11:28:08.722304,0 days 00:00:00.505404
58,9,500,100,11:28:11.744911,11:28:12.252336,0 days 00:00:00.507425
59,10,500,100,11:28:15.277162,11:28:15.786938,0 days 00:00:00.509776
