,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:48:30.399626,11:48:30.903635,0 days 00:00:00.504009
1,2,500,0,11:48:33.930052,11:48:34.437194,0 days 00:00:00.507142
2,3,500,0,11:48:37.467763,11:48:37.979679,0 days 00:00:00.511916
3,4,500,0,11:48:41.005723,11:48:41.521092,0 days 00:00:00.515369
4,5,500,0,11:48:44.549163,11:48:45.052026,0 days 00:00:00.502863
5,6,500,0,11:48:48.075594,11:48:48.585318,0 days 00:00:00.509724
6,7,500,0,11:48:51.607720,11:48:52.112106,0 days 00:00:00.504386
7,8,500,0,11:48:55.140486,11:48:55.650213,0 days 00:00:00.509727
8,9,500,0,11:48:58.689974,11:48:59.199705,0 days 00:00:00.509731
9,10,500,0,11:49:02.228085,11:49:02.732480,0 days 00:00:00.504395
10,1,500,20,11:49:05.753168,11:49:06.262883,0 days 00:00:00.509715
11,2,500,20,11:49:09.285716,11:49:09.795444,0 days 00:00:00.509728
12,3,500,20,11:49:12.825400,11:49:13.325917,0 days 00:00:00.500517
13,4,500,20,11:49:16.349223,11:49:16.858928,0 days 00:00:00.509705
14,5,500,20,11:49:19.882272,11:49:20.391987,0 days 00:00:00.509715
15,6,500,20,11:49:23.421202,11:49:23.930927,0 days 00:00:00.509725
16,7,500,20,11:49:26.953855,11:49:27.463584,0 days 00:00:00.509729
17,8,500,20,11:49:30.494746,11:49:31.004204,0 days 00:00:00.509458
18,9,500,20,11:49:34.033809,11:49:34.543520,0 days 00:00:00.509711
19,10,500,20,11:49:37.576010,11:49:38.085747,0 days 00:00:00.509737
20,1,500,40,11:49:41.108762,11:49:41.618491,0 days 00:00:00.509729
21,2,500,40,11:49:44.638927,11:49:45.148643,0 days 00:00:00.509716
22,3,500,40,11:49:48.179964,11:49:48.689724,0 days 00:00:00.509760
23,4,500,40,11:49:51.713437,11:49:52.223145,0 days 00:00:00.509708
24,5,500,40,11:49:55.244521,11:49:55.754250,0 days 00:00:00.509729
25,6,500,40,11:49:58.784848,11:49:59.294572,0 days 00:00:00.509724
26,7,500,40,11:50:02.322954,11:50:02.832682,0 days 00:00:00.509728
27,8,500,40,11:50:05.861062,11:50:06.370788,0 days 00:00:00.509726
28,9,500,40,11:50:09.394376,11:50:09.899392,0 days 00:00:00.505016
29,10,500,40,11:50:12.921661,11:50:13.423909,0 days 00:00:00.502248
30,1,500,60,11:50:16.445711,11:50:16.955437,0 days 00:00:00.509726
31,2,500,60,11:50:19.985971,11:50:20.495706,0 days 00:00:00.509735
32,3,500,60,11:50:23.516999,11:50:24.026724,0 days 00:00:00.509725
33,4,500,60,11:50:27.057023,11:50:27.557795,0 days 00:00:00.500772
34,5,500,60,11:50:30.589499,11:50:31.099228,0 days 00:00:00.509729
35,6,500,60,11:50:34.129400,11:50:34.629738,0 days 00:00:00.500338
36,7,500,60,11:50:37.659013,11:50:38.168743,0 days 00:00:00.509730
37,8,500,60,11:50:41.190957,11:50:41.700714,0 days 00:00:00.509757
38,9,500,60,11:50:44.729081,11:50:45.232568,0 days 00:00:00.503487
39,10,500,60,11:50:48.260945,11:50:48.770673,0 days 00:00:00.509728
40,1,500,80,11:50:51.801292,11:50:52.311020,0 days 00:00:00.509728
41,2,500,80,11:50:55.339402,11:50:55.849129,0 days 00:00:00.509727
42,3,500,80,11:50:58.877509,11:50:59.387264,0 days 00:00:00.509755
43,4,500,80,11:51:02.411890,11:51:02.921608,0 days 00:00:00.509718
44,5,500,80,11:51:05.949990,11:51:06.450347,0 days 00:00:00.500357
45,6,500,80,11:51:09.485873,11:51:09.995590,0 days 00:00:00.509717
46,7,500,80,11:51:13.024188,11:51:13.533698,0 days 00:00:00.509510
47,8,500,80,11:51:16.572089,11:51:17.081801,0 days 00:00:00.509712
48,9,500,80,11:51:20.103021,11:51:20.612747,0 days 00:00:00.509726
49,10,500,80,11:51:23.641127,11:51:24.150854,0 days 00:00:00.509727
50,1,500,100,11:51:27.190983,11:51:27.695278,0 days 00:00:00.504295
51,2,500,100,11:51:30.723620,11:51:31.233350,0 days 00:00:00.509730
52,3,500,100,11:51:34.273843,11:51:34.783573,0 days 00:00:00.509730
53,4,500,100,11:51:37.811950,11:51:38.321680,0 days 00:00:00.509730
54,5,500,100,11:51:41.343446,11:51:41.853176,0 days 00:00:00.509730
55,6,500,100,11:51:44.883931,11:51:45.393661,0 days 00:00:00.509730
56,7,500,100,11:51:48.422980,11:51:48.932689,0 days 00:00:00.509709
57,8,500,100,11:51:51.971569,11:51:52.481313,0 days 00:00:00.509744
58,9,500,100,11:51:55.509840,11:51:56.019407,0 days 00:00:00.509567
59,10,500,100,11:51:59.047782,11:51:59.557513,0 days 00:00:00.509731
