,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:34:14.488692,11:34:14.993028,0 days 00:00:00.504336
1,2,500,0,11:34:18.011368,11:34:18.517853,0 days 00:00:00.506485
2,3,500,0,11:34:21.547542,11:34:22.061690,0 days 00:00:00.514148
3,4,500,0,11:34:25.101237,11:34:25.610963,0 days 00:00:00.509726
4,5,500,0,11:34:28.638147,11:34:29.138994,0 days 00:00:00.500847
5,6,500,0,11:34:32.160565,11:34:32.660695,0 days 00:00:00.500130
6,7,500,0,11:34:35.682226,11:34:36.201947,0 days 00:00:00.519721
7,8,500,0,11:34:39.230291,11:34:39.740019,0 days 00:00:00.509728
8,9,500,0,11:34:42.769515,11:34:43.273959,0 days 00:00:00.504444
9,10,500,0,11:34:46.302341,11:34:46.804029,0 days 00:00:00.501688
10,1,500,20,11:34:49.824818,11:34:50.325293,0 days 00:00:00.500475
11,2,500,20,11:34:53.353651,11:34:53.859137,0 days 00:00:00.505486
12,3,500,20,11:34:56.898497,11:34:57.408279,0 days 00:00:00.509782
13,4,500,20,11:35:00.430206,11:35:00.930882,0 days 00:00:00.500676
14,5,500,20,11:35:03.955897,11:35:04.458269,0 days 00:00:00.502372
15,6,500,20,11:35:07.485073,11:35:07.994798,0 days 00:00:00.509725
16,7,500,20,11:35:11.023099,11:35:11.532811,0 days 00:00:00.509712
17,8,500,20,11:35:14.562502,11:35:15.072225,0 days 00:00:00.509723
18,9,500,20,11:35:18.099308,11:35:18.609022,0 days 00:00:00.509714
19,10,500,20,11:35:21.636658,11:35:22.141767,0 days 00:00:00.505109
20,1,500,40,11:35:25.171173,11:35:25.680960,0 days 00:00:00.509787
21,2,500,40,11:35:28.717861,11:35:29.227590,0 days 00:00:00.509729
22,3,500,40,11:35:32.249432,11:35:32.759161,0 days 00:00:00.509729
23,4,500,40,11:35:35.797559,11:35:36.307261,0 days 00:00:00.509702
24,5,500,40,11:35:39.335332,11:35:39.845069,0 days 00:00:00.509737
25,6,500,40,11:35:42.869585,11:35:43.379311,0 days 00:00:00.509726
26,7,500,40,11:35:46.419042,11:35:46.925245,0 days 00:00:00.506203
27,8,500,40,11:35:49.947161,11:35:50.456889,0 days 00:00:00.509728
28,9,500,40,11:35:53.477457,11:35:53.979227,0 days 00:00:00.501770
29,10,500,40,11:35:57.012802,11:35:57.522528,0 days 00:00:00.509726
30,1,500,60,11:36:00.550862,11:36:01.054489,0 days 00:00:00.503627
31,2,500,60,11:36:04.080944,11:36:04.586670,0 days 00:00:00.505726
32,3,500,60,11:36:07.609264,11:36:08.113366,0 days 00:00:00.504102
33,4,500,60,11:36:11.141500,11:36:11.651226,0 days 00:00:00.509726
34,5,500,60,11:36:14.674907,11:36:15.182722,0 days 00:00:00.507815
35,6,500,60,11:36:18.214296,11:36:18.715168,0 days 00:00:00.500872
36,7,500,60,11:36:21.737343,11:36:22.242758,0 days 00:00:00.505415
37,8,500,60,11:36:25.264270,11:36:25.766897,0 days 00:00:00.502627
38,9,500,60,11:36:28.798006,11:36:29.302563,0 days 00:00:00.504557
39,10,500,60,11:36:32.331498,11:36:32.841217,0 days 00:00:00.509719
40,1,500,80,11:36:35.870883,11:36:36.371203,0 days 00:00:00.500320
41,2,500,80,11:36:39.408377,11:36:39.918201,0 days 00:00:00.509824
42,3,500,80,11:36:42.942989,11:36:43.452715,0 days 00:00:00.509726
43,4,500,80,11:36:46.474791,11:36:46.979736,0 days 00:00:00.504945
44,5,500,80,11:36:50.012026,11:36:50.526597,0 days 00:00:00.514571
45,6,500,80,11:36:53.551429,11:36:54.061175,0 days 00:00:00.509746
46,7,500,80,11:36:57.090642,11:36:57.600371,0 days 00:00:00.509729
47,8,500,80,11:37:00.629914,11:37:01.139629,0 days 00:00:00.509715
48,9,500,80,11:37:04.163775,11:37:04.673604,0 days 00:00:00.509829
49,10,500,80,11:37:07.704182,11:37:08.213919,0 days 00:00:00.509737
50,1,500,100,11:37:11.238671,11:37:11.748446,0 days 00:00:00.509775
51,2,500,100,11:37:14.774261,11:37:15.276373,0 days 00:00:00.502112
52,3,500,100,11:37:18.304757,11:37:18.805203,0 days 00:00:00.500446
53,4,500,100,11:37:21.826557,11:37:22.336284,0 days 00:00:00.509727
54,5,500,100,11:37:25.357745,11:37:25.859700,0 days 00:00:00.501955
55,6,500,100,11:37:28.883246,11:37:29.383647,0 days 00:00:00.500401
56,7,500,100,11:37:32.411661,11:37:32.921398,0 days 00:00:00.509737
57,8,500,100,11:37:35.942091,11:37:36.449033,0 days 00:00:00.506942
58,9,500,100,11:37:39.477192,11:37:39.986931,0 days 00:00:00.509739
59,10,500,100,11:37:43.013971,11:37:43.523700,0 days 00:00:00.509729
