,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,13:58:47.813207,13:58:48.326897,0 days 00:00:00.513690
1,2,500,0,13:58:51.359256,13:58:51.867276,0 days 00:00:00.508020
2,3,500,0,13:58:54.887992,13:58:55.391247,0 days 00:00:00.503255
3,4,500,0,13:58:58.427344,13:58:58.934331,0 days 00:00:00.506987
4,5,500,0,13:59:01.990956,13:59:02.491175,0 days 00:00:00.500219
5,6,500,0,13:59:05.517233,13:59:06.026285,0 days 00:00:00.509052
6,7,500,0,13:59:09.062573,13:59:09.574008,0 days 00:00:00.511435
7,8,500,0,13:59:12.607392,13:59:13.117099,0 days 00:00:00.509707
8,9,500,0,13:59:16.140474,13:59:16.651835,0 days 00:00:00.511361
9,10,500,0,13:59:19.690648,13:59:20.200053,0 days 00:00:00.509405
10,1,500,20,13:59:23.240501,13:59:23.749449,0 days 00:00:00.508948
11,2,500,20,13:59:26.794824,13:59:27.301167,0 days 00:00:00.506343
12,3,500,20,13:59:30.340890,13:59:30.849572,0 days 00:00:00.508682
13,4,500,20,13:59:33.889542,13:59:34.391760,0 days 00:00:00.502218
14,5,500,20,13:59:37.422882,13:59:37.933192,0 days 00:00:00.510310
15,6,500,20,13:59:40.988602,13:59:41.498912,0 days 00:00:00.510310
16,7,500,20,13:59:44.538694,13:59:45.048700,0 days 00:00:00.510006
17,8,500,20,13:59:48.089306,13:59:48.591846,0 days 00:00:00.502540
18,9,500,20,13:59:51.623811,13:59:52.132296,0 days 00:00:00.508485
19,10,500,20,13:59:55.178053,13:59:55.681235,0 days 00:00:00.503182
20,1,500,40,13:59:58.707159,13:59:59.215270,0 days 00:00:00.508111
21,2,500,40,14:00:02.240058,14:00:02.751250,0 days 00:00:00.511192
22,3,500,40,14:00:05.787990,14:00:06.298621,0 days 00:00:00.510631
23,4,500,40,14:00:09.330360,14:00:09.831905,0 days 00:00:00.501545
24,5,500,40,14:00:12.871662,14:00:13.380484,0 days 00:00:00.508822
25,6,500,40,14:00:16.403983,14:00:16.913251,0 days 00:00:00.509268
26,7,500,40,14:00:19.953521,14:00:20.462894,0 days 00:00:00.509373
27,8,500,40,14:00:23.506941,14:00:24.013318,0 days 00:00:00.506377
28,9,500,40,14:00:27.040190,14:00:27.549574,0 days 00:00:00.509384
29,10,500,40,14:00:30.585813,14:00:31.096733,0 days 00:00:00.510920
30,1,500,60,14:00:34.139011,14:00:34.649684,0 days 00:00:00.510673
31,2,500,60,14:00:37.685888,14:00:38.195983,0 days 00:00:00.510095
32,3,500,60,14:00:41.228540,14:00:41.728873,0 days 00:00:00.500333
33,4,500,60,14:00:44.752171,14:00:45.268713,0 days 00:00:00.516542
34,5,500,60,14:00:48.302308,14:00:48.811466,0 days 00:00:00.509158
35,6,500,60,14:00:51.852038,14:00:52.361672,0 days 00:00:00.509634
36,7,500,60,14:00:55.401589,14:00:55.901614,0 days 00:00:00.500025
37,8,500,60,14:00:58.934728,14:00:59.444681,0 days 00:00:00.509953
38,9,500,60,14:01:02.471582,14:01:02.978445,0 days 00:00:00.506863
39,10,500,60,14:01:06.017624,14:01:06.527165,0 days 00:00:00.509541
40,1,500,80,14:01:09.552471,14:01:10.060653,0 days 00:00:00.508182
41,2,500,80,14:01:13.094349,14:01:13.610449,0 days 00:00:00.516100
42,3,500,80,14:01:16.650600,14:01:17.160195,0 days 00:00:00.509595
43,4,500,80,14:01:20.202638,14:01:20.710796,0 days 00:00:00.508158
44,5,500,80,14:01:23.733359,14:01:24.249487,0 days 00:00:00.516128
45,6,500,80,14:01:27.276440,14:01:27.777790,0 days 00:00:00.501350
46,7,500,80,14:01:30.809248,14:01:31.309593,0 days 00:00:00.500345
47,8,500,80,14:01:34.349720,14:01:34.852211,0 days 00:00:00.502491
48,9,500,80,14:01:37.882959,14:01:38.392675,0 days 00:00:00.509716
49,10,500,80,14:01:41.415801,14:01:41.921288,0 days 00:00:00.505487
50,1,500,100,14:01:44.949867,14:01:45.454520,0 days 00:00:00.504653
51,2,500,100,14:01:48.490903,14:01:48.994102,0 days 00:00:00.503199
52,3,500,100,14:01:52.032428,14:01:52.548531,0 days 00:00:00.516103
53,4,500,100,14:01:55.581592,14:01:56.091483,0 days 00:00:00.509891
54,5,500,100,14:01:59.115363,14:01:59.624677,0 days 00:00:00.509314
55,6,500,100,14:02:02.648001,14:02:03.157533,0 days 00:00:00.509532
56,7,500,100,14:02:06.191653,14:02:06.713370,0 days 00:00:00.521717
57,8,500,100,14:02:09.747359,14:02:10.257454,0 days 00:00:00.510095
58,9,500,100,14:02:13.300392,14:02:13.808482,0 days 00:00:00.508090
59,10,500,100,14:02:16.840115,14:02:17.341397,0 days 00:00:00.501282
