,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,11:29:48.315110,11:29:48.819483,0 days 00:00:00.504373
1,2,500,0,11:29:51.845996,11:29:52.350453,0 days 00:00:00.504457
2,3,500,0,11:29:55.373061,11:29:55.880863,0 days 00:00:00.507802
3,4,500,0,11:29:58.916014,11:29:59.424745,0 days 00:00:00.508731
4,5,500,0,11:30:02.448383,11:30:02.958131,0 days 00:00:00.509748
5,6,500,0,11:30:05.982364,11:30:06.489445,0 days 00:00:00.507081
6,7,500,0,11:30:09.528380,11:30:10.038109,0 days 00:00:00.509729
7,8,500,0,11:30:13.060681,11:30:13.561361,0 days 00:00:00.500680
8,9,500,0,11:30:16.584063,11:30:17.093791,0 days 00:00:00.509728
9,10,500,0,11:30:20.122817,11:30:20.631627,0 days 00:00:00.508810
10,1,500,20,11:30:23.653003,11:30:24.159898,0 days 00:00:00.506895
11,2,500,20,11:30:27.189521,11:30:27.697156,0 days 00:00:00.507635
12,3,500,20,11:30:30.725480,11:30:31.226017,0 days 00:00:00.500537
13,4,500,20,11:30:34.254691,11:30:34.760598,0 days 00:00:00.505907
14,5,500,20,11:30:37.782002,11:30:38.282144,0 days 00:00:00.500142
15,6,500,20,11:30:41.314494,11:30:41.814911,0 days 00:00:00.500417
16,7,500,20,11:30:44.841790,11:30:45.343681,0 days 00:00:00.501891
17,8,500,20,11:30:48.364111,11:30:48.873799,0 days 00:00:00.509688
18,9,500,20,11:30:51.896450,11:30:52.406166,0 days 00:00:00.509716
19,10,500,20,11:30:55.427322,11:30:55.936329,0 days 00:00:00.509007
20,1,500,40,11:30:58.957815,11:30:59.467545,0 days 00:00:00.509730
21,2,500,40,11:31:02.495448,11:31:02.997524,0 days 00:00:00.502076
22,3,500,40,11:31:06.025895,11:31:06.533823,0 days 00:00:00.507928
23,4,500,40,11:31:09.555572,11:31:10.065505,0 days 00:00:00.509933
24,5,500,40,11:31:13.104596,11:31:13.614429,0 days 00:00:00.509833
25,6,500,40,11:31:16.637113,11:31:17.139307,0 days 00:00:00.502194
26,7,500,40,11:31:20.166408,11:31:20.668044,0 days 00:00:00.501636
27,8,500,40,11:31:23.697746,11:31:24.207475,0 days 00:00:00.509729
28,9,500,40,11:31:27.236561,11:31:27.746356,0 days 00:00:00.509795
29,10,500,40,11:31:30.773853,11:31:31.283579,0 days 00:00:00.509726
30,1,500,60,11:31:34.304475,11:31:34.814203,0 days 00:00:00.509728
31,2,500,60,11:31:37.834720,11:31:38.344453,0 days 00:00:00.509733
32,3,500,60,11:31:41.373161,11:31:41.882897,0 days 00:00:00.509736
33,4,500,60,11:31:44.915942,11:31:45.416959,0 days 00:00:00.501017
34,5,500,60,11:31:48.446134,11:31:48.955851,0 days 00:00:00.509717
35,6,500,60,11:31:51.976317,11:31:52.486046,0 days 00:00:00.509729
36,7,500,60,11:31:55.509475,11:31:56.012934,0 days 00:00:00.503459
37,8,500,60,11:31:59.051303,11:31:59.561032,0 days 00:00:00.509729
38,9,500,60,11:32:02.585428,11:32:03.095157,0 days 00:00:00.509729
39,10,500,60,11:32:06.115980,11:32:06.625873,0 days 00:00:00.509893
40,1,500,80,11:32:09.646404,11:32:10.166126,0 days 00:00:00.519722
41,2,500,80,11:32:13.201121,11:32:13.710848,0 days 00:00:00.509727
42,3,500,80,11:32:16.733597,11:32:17.239204,0 days 00:00:00.505607
43,4,500,80,11:32:20.267589,11:32:20.777311,0 days 00:00:00.509722
44,5,500,80,11:32:23.807962,11:32:24.317688,0 days 00:00:00.509726
45,6,500,80,11:32:27.346071,11:32:27.855800,0 days 00:00:00.509729
46,7,500,80,11:32:30.885043,11:32:31.404794,0 days 00:00:00.519751
47,8,500,80,11:32:34.426485,11:32:34.936231,0 days 00:00:00.509746
48,9,500,80,11:32:37.965002,11:32:38.474716,0 days 00:00:00.509714
49,10,500,80,11:32:41.495888,11:32:42.005605,0 days 00:00:00.509717
50,1,500,100,11:32:45.031429,11:32:45.541147,0 days 00:00:00.509718
51,2,500,100,11:32:48.562160,11:32:49.071901,0 days 00:00:00.509741
52,3,500,100,11:32:52.102703,11:32:52.612745,0 days 00:00:00.510042
53,4,500,100,11:32:55.641729,11:32:56.151464,0 days 00:00:00.509735
54,5,500,100,11:32:59.179865,11:32:59.689619,0 days 00:00:00.509754
55,6,500,100,11:33:02.719006,11:33:03.228759,0 days 00:00:00.509753
56,7,500,100,11:33:06.249149,11:33:06.758841,0 days 00:00:00.509692
57,8,500,100,11:33:09.792847,11:33:10.293884,0 days 00:00:00.501037
58,9,500,100,11:33:13.316699,11:33:13.826426,0 days 00:00:00.509727
59,10,500,100,11:33:16.848031,11:33:17.350427,0 days 00:00:00.502396
