,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:18:13.448686,14:18:13.957386,0 days 00:00:00.508700
1,2,500,0,14:18:16.988989,14:18:17.497116,0 days 00:00:00.508127
2,3,500,0,14:18:20.523682,14:18:21.030212,0 days 00:00:00.506530
3,4,500,0,14:18:24.054644,14:18:24.563348,0 days 00:00:00.508704
4,5,500,0,14:18:27.603506,14:18:28.103761,0 days 00:00:00.500255
5,6,500,0,14:18:31.140226,14:18:31.646159,0 days 00:00:00.505933
6,7,500,0,14:18:34.681440,14:18:35.195695,0 days 00:00:00.514255
7,8,500,0,14:18:38.226716,14:18:38.735923,0 days 00:00:00.509207
8,9,500,0,14:18:41.779087,14:18:42.288973,0 days 00:00:00.509886
9,10,500,0,14:18:45.321775,14:18:45.835627,0 days 00:00:00.513852
10,1,500,20,14:18:48.868781,14:18:49.378846,0 days 00:00:00.510065
11,2,500,20,14:18:52.411852,14:18:52.921426,0 days 00:00:00.509574
12,3,500,20,14:18:55.961639,14:18:56.468473,0 days 00:00:00.506834
13,4,500,20,14:18:59.501472,14:19:00.011691,0 days 00:00:00.510219
14,5,500,20,14:19:03.043928,14:19:03.544965,0 days 00:00:00.501037
15,6,500,20,14:19:06.587085,14:19:07.094096,0 days 00:00:00.507011
16,7,500,20,14:19:10.130273,14:19:10.638464,0 days 00:00:00.508191
17,8,500,20,14:19:13.667562,14:19:14.184848,0 days 00:00:00.517286
18,9,500,20,14:19:17.217087,14:19:17.734111,0 days 00:00:00.517024
19,10,500,20,14:19:20.777723,14:19:21.285169,0 days 00:00:00.507446
20,1,500,40,14:19:24.310004,14:19:24.826473,0 days 00:00:00.516469
21,2,500,40,14:19:27.849801,14:19:28.359501,0 days 00:00:00.509700
22,3,500,40,14:19:31.383167,14:19:31.893049,0 days 00:00:00.509882
23,4,500,40,14:19:34.916181,14:19:35.418966,0 days 00:00:00.502785
24,5,500,40,14:19:38.449144,14:19:38.959181,0 days 00:00:00.510037
25,6,500,40,14:19:41.992528,14:19:42.492547,0 days 00:00:00.500019
26,7,500,40,14:19:45.519417,14:19:46.025219,0 days 00:00:00.505802
27,8,500,40,14:19:49.051689,14:19:49.558629,0 days 00:00:00.506940
28,9,500,40,14:19:52.583258,14:19:53.089207,0 days 00:00:00.505949
29,10,500,40,14:19:56.114503,14:19:56.618589,0 days 00:00:00.504086
30,1,500,60,14:19:59.641150,14:20:00.144408,0 days 00:00:00.503258
31,2,500,60,14:20:03.175779,14:20:03.683150,0 days 00:00:00.507371
32,3,500,60,14:20:06.705324,14:20:07.209783,0 days 00:00:00.504459
33,4,500,60,14:20:10.240755,14:20:10.757760,0 days 00:00:00.517005
34,5,500,60,14:20:13.776957,14:20:14.296557,0 days 00:00:00.519600
35,6,500,60,14:20:17.327959,14:20:17.833768,0 days 00:00:00.505809
36,7,500,60,14:20:20.858041,14:20:21.362913,0 days 00:00:00.504872
37,8,500,60,14:20:24.397260,14:20:24.906569,0 days 00:00:00.509309
38,9,500,60,14:20:27.946494,14:20:28.456205,0 days 00:00:00.509711
39,10,500,60,14:20:31.495987,14:20:32.005980,0 days 00:00:00.509993
40,1,500,80,14:20:35.030256,14:20:35.539133,0 days 00:00:00.508877
41,2,500,80,14:20:38.562355,14:20:39.082135,0 days 00:00:00.519780
42,3,500,80,14:20:42.112263,14:20:42.622156,0 days 00:00:00.509893
43,4,500,80,14:20:45.664025,14:20:46.178025,0 days 00:00:00.514000
44,5,500,80,14:20:49.212059,14:20:49.722195,0 days 00:00:00.510136
45,6,500,80,14:20:52.755444,14:20:53.265171,0 days 00:00:00.509727
46,7,500,80,14:20:56.304474,14:20:56.805587,0 days 00:00:00.501113
47,8,500,80,14:20:59.826434,14:21:00.336148,0 days 00:00:00.509714
48,9,500,80,14:21:03.376368,14:21:03.886098,0 days 00:00:00.509730
49,10,500,80,14:21:06.915635,14:21:07.425346,0 days 00:00:00.509711
50,1,500,100,14:21:10.457999,14:21:10.967722,0 days 00:00:00.509723
51,2,500,100,14:21:13.987747,14:21:14.488668,0 days 00:00:00.500921
52,3,500,100,14:21:17.514353,14:21:18.024080,0 days 00:00:00.509727
53,4,500,100,14:21:21.044201,14:21:21.553938,0 days 00:00:00.509737
54,5,500,100,14:21:24.581266,14:21:25.091024,0 days 00:00:00.509758
55,6,500,100,14:21:28.119374,14:21:28.629103,0 days 00:00:00.509729
56,7,500,100,14:21:31.657483,14:21:32.167209,0 days 00:00:00.509726
57,8,500,100,14:21:35.196446,14:21:35.706222,0 days 00:00:00.509776
58,9,500,100,14:21:38.735400,14:21:39.255101,0 days 00:00:00.519701
59,10,500,100,14:21:42.283469,14:21:42.793195,0 days 00:00:00.509726
