,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,10:55:29.723545,10:55:30.228758,0 days 00:00:00.505213
1,2,500,0,10:55:33.265898,10:55:33.772659,0 days 00:00:00.506761
2,3,500,0,10:55:36.811247,10:55:37.314387,0 days 00:00:00.503140
3,4,500,0,10:55:40.334889,10:55:40.844535,0 days 00:00:00.509646
4,5,500,0,10:55:43.865802,10:55:44.370738,0 days 00:00:00.504936
5,6,500,0,10:55:47.392119,10:55:47.897686,0 days 00:00:00.505567
6,7,500,0,10:55:50.918366,10:55:51.427912,0 days 00:00:00.509546
7,8,500,0,10:55:54.449588,10:55:54.960633,0 days 00:00:00.511045
8,9,500,0,10:55:57.984163,10:55:58.490918,0 days 00:00:00.506755
9,10,500,0,10:56:01.524500,10:56:02.026391,0 days 00:00:00.501891
10,1,500,20,10:56:05.046495,10:56:05.550307,0 days 00:00:00.503812
11,2,500,20,10:56:08.575957,10:56:09.078542,0 days 00:00:00.502585
12,3,500,20,10:56:12.099522,10:56:12.606470,0 days 00:00:00.506948
13,4,500,20,10:56:15.635154,10:56:16.138735,0 days 00:00:00.503581
14,5,500,20,10:56:19.176940,10:56:19.681636,0 days 00:00:00.504696
15,6,500,20,10:56:22.709029,10:56:23.218779,0 days 00:00:00.509750
16,7,500,20,10:56:26.242054,10:56:26.751987,0 days 00:00:00.509933
17,8,500,20,10:56:29.775921,10:56:30.285065,0 days 00:00:00.509144
18,9,500,20,10:56:33.325618,10:56:33.834900,0 days 00:00:00.509282
19,10,500,20,10:56:36.858199,10:56:37.362234,0 days 00:00:00.504035
20,1,500,40,10:56:40.386017,10:56:40.891032,0 days 00:00:00.505015
21,2,500,40,10:56:43.907875,10:56:44.434725,0 days 00:00:00.526850
22,3,500,40,10:56:47.474603,10:56:47.984836,0 days 00:00:00.510233
23,4,500,40,10:56:51.023807,10:56:51.534547,0 days 00:00:00.510740
24,5,500,40,10:56:54.560705,10:56:55.067256,0 days 00:00:00.506551
25,6,500,40,10:56:58.107016,10:56:58.611768,0 days 00:00:00.504752
26,7,500,40,10:57:01.641887,10:57:02.149964,0 days 00:00:00.508077
27,8,500,40,10:57:05.173042,10:57:05.673784,0 days 00:00:00.500742
28,9,500,40,10:57:08.706273,10:57:09.223990,0 days 00:00:00.517717
29,10,500,40,10:57:12.259375,10:57:12.766989,0 days 00:00:00.507614
30,1,500,60,10:57:15.806097,10:57:16.315831,0 days 00:00:00.509734
31,2,500,60,10:57:19.339125,10:57:19.849738,0 days 00:00:00.510613
32,3,500,60,10:57:22.873554,10:57:23.378459,0 days 00:00:00.504905
33,4,500,60,10:57:26.422954,10:57:26.932214,0 days 00:00:00.509260
34,5,500,60,10:57:29.956452,10:57:30.465355,0 days 00:00:00.508903
35,6,500,60,10:57:33.492885,10:57:33.998264,0 days 00:00:00.505379
36,7,500,60,10:57:37.032392,10:57:37.538582,0 days 00:00:00.506190
37,8,500,60,10:57:40.571517,10:57:41.071989,0 days 00:00:00.500472
38,9,500,60,10:57:44.105072,10:57:44.605501,0 days 00:00:00.500429
39,10,500,60,10:57:47.637901,10:57:48.148820,0 days 00:00:00.510919
40,1,500,80,10:57:51.187676,10:57:51.697515,0 days 00:00:00.509839
41,2,500,80,10:57:54.737630,10:57:55.247363,0 days 00:00:00.509733
42,3,500,80,10:57:58.272558,10:57:58.780067,0 days 00:00:00.507509
43,4,500,80,10:58:01.816715,10:58:02.337573,0 days 00:00:00.520858
44,5,500,80,10:58:05.370577,10:58:05.880021,0 days 00:00:00.509444
45,6,500,80,10:58:08.914045,10:58:09.430896,0 days 00:00:00.516851
46,7,500,80,10:58:12.470885,10:58:12.979762,0 days 00:00:00.508877
47,8,500,80,10:58:16.025629,10:58:16.531874,0 days 00:00:00.506245
48,9,500,80,10:58:19.571968,10:58:20.079463,0 days 00:00:00.507495
49,10,500,80,10:58:23.122044,10:58:23.623648,0 days 00:00:00.501604
50,1,500,100,10:58:26.652811,10:58:27.157069,0 days 00:00:00.504258
51,2,500,100,10:58:30.186488,10:58:30.702656,0 days 00:00:00.516168
52,3,500,100,10:58:33.735406,10:58:34.244880,0 days 00:00:00.509474
53,4,500,100,10:58:37.288782,10:58:37.804742,0 days 00:00:00.515960
54,5,500,100,10:58:40.836240,10:58:41.341353,0 days 00:00:00.505113
55,6,500,100,10:58:44.371908,10:58:44.886247,0 days 00:00:00.514339
56,7,500,100,10:58:47.910902,10:58:48.416621,0 days 00:00:00.505719
57,8,500,100,10:58:51.448590,10:58:51.956357,0 days 00:00:00.507767
58,9,500,100,10:58:54.981612,10:58:55.484638,0 days 00:00:00.503026
59,10,500,100,10:58:58.520305,10:58:59.027909,0 days 00:00:00.507604
