,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,10:53:15.729187,10:53:16.241603,0 days 00:00:00.512416
1,2,500,0,10:53:19.283839,10:53:19.791126,0 days 00:00:00.507287
2,3,500,0,10:53:22.823664,10:53:23.323730,0 days 00:00:00.500066
3,4,500,0,10:53:26.364041,10:53:26.864129,0 days 00:00:00.500088
4,5,500,0,10:53:29.900755,10:53:30.414133,0 days 00:00:00.513378
5,6,500,0,10:53:33.446627,10:53:33.956169,0 days 00:00:00.509542
6,7,500,0,10:53:36.979957,10:53:37.489400,0 days 00:00:00.509443
7,8,500,0,10:53:40.530342,10:53:41.036988,0 days 00:00:00.506646
8,9,500,0,10:53:44.062687,10:53:44.568638,0 days 00:00:00.505951
9,10,500,0,10:53:47.597552,10:53:48.099264,0 days 00:00:00.501712
10,1,500,20,10:53:51.129384,10:53:51.632338,0 days 00:00:00.502954
11,2,500,20,10:53:54.659284,10:53:55.159766,0 days 00:00:00.500482
12,3,500,20,10:53:58.180425,10:53:58.690153,0 days 00:00:00.509728
13,4,500,20,10:54:01.713661,10:54:02.223389,0 days 00:00:00.509728
14,5,500,20,10:54:05.262802,10:54:05.763177,0 days 00:00:00.500375
15,6,500,20,10:54:08.791737,10:54:09.301356,0 days 00:00:00.509619
16,7,500,20,10:54:12.340689,10:54:12.850239,0 days 00:00:00.509550
17,8,500,20,10:54:15.872056,10:54:16.381574,0 days 00:00:00.509518
18,9,500,20,10:54:19.411103,10:54:19.915421,0 days 00:00:00.504318
19,10,500,20,10:54:22.944324,10:54:23.454979,0 days 00:00:00.510655
20,1,500,40,10:54:26.493928,10:54:27.003387,0 days 00:00:00.509459
21,2,500,40,10:54:30.039948,10:54:30.543698,0 days 00:00:00.503750
22,3,500,40,10:54:33.580089,10:54:34.086647,0 days 00:00:00.506558
23,4,500,40,10:54:37.109557,10:54:37.619751,0 days 00:00:00.510194
24,5,500,40,10:54:40.652972,10:54:41.153176,0 days 00:00:00.500204
25,6,500,40,10:54:44.175869,10:54:44.686283,0 days 00:00:00.510414
26,7,500,40,10:54:47.729487,10:54:48.235913,0 days 00:00:00.506426
27,8,500,40,10:54:51.258942,10:54:51.769242,0 days 00:00:00.510300
28,9,500,40,10:54:54.791914,10:54:55.301944,0 days 00:00:00.510030
29,10,500,40,10:54:58.325155,10:54:58.835692,0 days 00:00:00.510537
30,1,500,60,10:55:01.861067,10:55:02.368385,0 days 00:00:00.507318
31,2,500,60,10:55:05.391874,10:55:05.896136,0 days 00:00:00.504262
32,3,500,60,10:55:08.924623,10:55:09.434470,0 days 00:00:00.509847
33,4,500,60,10:55:12.468795,10:55:12.985070,0 days 00:00:00.516275
34,5,500,60,10:55:16.007831,10:55:16.512420,0 days 00:00:00.504589
35,6,500,60,10:55:19.540846,10:55:20.044441,0 days 00:00:00.503595
36,7,500,60,10:55:23.074190,10:55:23.590943,0 days 00:00:00.516753
37,8,500,60,10:55:26.617353,10:55:27.127968,0 days 00:00:00.510615
38,9,500,60,10:55:30.160845,10:55:30.669805,0 days 00:00:00.508960
39,10,500,60,10:55:33.690229,10:55:34.193765,0 days 00:00:00.503536
40,1,500,80,10:55:37.233316,10:55:37.739565,0 days 00:00:00.506249
41,2,500,80,10:55:40.773604,10:55:41.282940,0 days 00:00:00.509336
42,3,500,80,10:55:44.323641,10:55:44.832813,0 days 00:00:00.509172
43,4,500,80,10:55:47.873054,10:55:48.382632,0 days 00:00:00.509578
44,5,500,80,10:55:51.415535,10:55:51.915671,0 days 00:00:00.500136
45,6,500,80,10:55:54.959324,10:55:55.469233,0 days 00:00:00.509909
46,7,500,80,10:55:58.498711,10:55:58.998981,0 days 00:00:00.500270
47,8,500,80,10:56:02.048898,10:56:02.549210,0 days 00:00:00.500312
48,9,500,80,10:56:05.572251,10:56:06.080278,0 days 00:00:00.508027
49,10,500,80,10:56:09.105255,10:56:09.614867,0 days 00:00:00.509612
50,1,500,100,10:56:12.657676,10:56:13.167873,0 days 00:00:00.510197
51,2,500,100,10:56:16.188263,10:56:16.697888,0 days 00:00:00.509625
52,3,500,100,10:56:19.738374,10:56:20.238909,0 days 00:00:00.500535
53,4,500,100,10:56:23.266480,10:56:23.773618,0 days 00:00:00.507138
54,5,500,100,10:56:26.804193,10:56:27.320710,0 days 00:00:00.516517
55,6,500,100,10:56:30.354030,10:56:30.860977,0 days 00:00:00.506947
56,7,500,100,10:56:33.887424,10:56:34.396697,0 days 00:00:00.509273
57,8,500,100,10:56:37.420292,10:56:37.931255,0 days 00:00:00.510963
58,9,500,100,10:56:40.961209,10:56:41.467350,0 days 00:00:00.506141
59,10,500,100,10:56:44.497053,10:56:45.000783,0 days 00:00:00.503730
