,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,11:07:11.676775,11:07:11.784137,0 days 00:00:00.107362
1,2,100,0,11:07:14.820466,11:07:14.934555,0 days 00:00:00.114089
2,3,100,0,11:07:17.964962,11:07:18.073009,0 days 00:00:00.108047
3,4,100,0,11:07:21.099942,11:07:21.202855,0 days 00:00:00.102913
4,5,100,0,11:07:24.228658,11:07:24.335297,0 days 00:00:00.106639
5,6,100,0,11:07:27.370472,11:07:27.478851,0 days 00:00:00.108379
6,7,100,0,11:07:30.507796,11:07:30.619496,0 days 00:00:00.111700
7,8,100,0,11:07:33.652039,11:07:33.763015,0 days 00:00:00.110976
8,9,100,0,11:07:36.811649,11:07:36.931056,0 days 00:00:00.119407
9,10,100,0,11:07:39.971281,11:07:40.075408,0 days 00:00:00.104127
10,1,100,20,11:07:43.101723,11:07:43.218284,0 days 00:00:00.116561
11,2,100,20,11:07:46.251725,11:07:46.352370,0 days 00:00:00.100645
12,3,100,20,11:07:49.388075,11:07:49.501382,0 days 00:00:00.113307
13,4,100,20,11:07:52.534263,11:07:52.634305,0 days 00:00:00.100042
14,5,100,20,11:07:55.667554,11:07:55.777098,0 days 00:00:00.109544
15,6,100,20,11:07:58.818287,11:07:58.926972,0 days 00:00:00.108685
16,7,100,20,11:08:01.953125,11:08:02.058937,0 days 00:00:00.105812
17,8,100,20,11:08:05.086546,11:08:05.200472,0 days 00:00:00.113926
18,9,100,20,11:08:08.233653,11:08:08.336046,0 days 00:00:00.102393
19,10,100,20,11:08:11.367694,11:08:11.476244,0 days 00:00:00.108550
20,1,100,40,11:08:14.500513,11:08:14.611109,0 days 00:00:00.110596
21,2,100,40,11:08:17.633132,11:08:17.742716,0 days 00:00:00.109584
22,3,100,40,11:08:20.766288,11:08:20.875956,0 days 00:00:00.109668
23,4,100,40,11:08:23.909035,11:08:24.016400,0 days 00:00:00.107365
24,5,100,40,11:08:27.049679,11:08:27.150249,0 days 00:00:00.100570
25,6,100,40,11:08:30.191993,11:08:30.292095,0 days 00:00:00.100102
26,7,100,40,11:08:33.316145,11:08:33.425143,0 days 00:00:00.108998
27,8,100,40,11:08:36.467074,11:08:36.569223,0 days 00:00:00.102149
28,9,100,40,11:08:39.599202,11:08:39.699267,0 days 00:00:00.100065
29,10,100,40,11:08:42.725184,11:08:42.841224,0 days 00:00:00.116040
30,1,100,60,11:08:45.874561,11:08:45.982081,0 days 00:00:00.107520
31,2,100,60,11:08:49.014954,11:08:49.124841,0 days 00:00:00.109887
32,3,100,60,11:08:52.157641,11:08:52.264842,0 days 00:00:00.107201
33,4,100,60,11:08:55.297719,11:08:55.407491,0 days 00:00:00.109772
34,5,100,60,11:08:58.430403,11:08:58.540989,0 days 00:00:00.110586
35,6,100,60,11:09:01.581096,11:09:01.690540,0 days 00:00:00.109444
36,7,100,60,11:09:04.713572,11:09:04.823557,0 days 00:00:00.109985
37,8,100,60,11:09:07.865268,11:09:07.973494,0 days 00:00:00.108226
38,9,100,60,11:09:10.996908,11:09:11.106843,0 days 00:00:00.109935
39,10,100,60,11:09:14.146245,11:09:14.256228,0 days 00:00:00.109983
40,1,100,80,11:09:17.282737,11:09:17.389398,0 days 00:00:00.106661
41,2,100,80,11:09:20.429226,11:09:20.539433,0 days 00:00:00.110207
42,3,100,80,11:09:23.579806,11:09:23.681384,0 days 00:00:00.101578
43,4,100,80,11:09:26.712655,11:09:26.822573,0 days 00:00:00.109918
44,5,100,80,11:09:29.862454,11:09:29.962876,0 days 00:00:00.100422
45,6,100,80,11:09:32.998528,11:09:33.105502,0 days 00:00:00.106974
46,7,100,80,11:09:36.135677,11:09:36.237003,0 days 00:00:00.101326
47,8,100,80,11:09:39.269446,11:09:39.376485,0 days 00:00:00.107039
48,9,100,80,11:09:42.412877,11:09:42.521869,0 days 00:00:00.108992
49,10,100,80,11:09:45.548708,11:09:45.661453,0 days 00:00:00.112745
50,1,100,100,11:09:48.692435,11:09:48.811341,0 days 00:00:00.118906
51,2,100,100,11:09:51.849237,11:09:51.953764,0 days 00:00:00.104527
52,3,100,100,11:09:54.978057,11:09:55.087494,0 days 00:00:00.109437
53,4,100,100,11:09:58.120720,11:09:58.228205,0 days 00:00:00.107485
54,5,100,100,11:10:01.253298,11:10:01.358467,0 days 00:00:00.105169
55,6,100,100,11:10:04.393745,11:10:04.510487,0 days 00:00:00.116742
56,7,100,100,11:10:07.543698,11:10:07.653394,0 days 00:00:00.109696
57,8,100,100,11:10:10.677185,11:10:10.786580,0 days 00:00:00.109395
58,9,100,100,11:10:13.822240,11:10:13.936461,0 days 00:00:00.114221
59,10,100,100,11:10:16.959822,11:10:17.069732,0 days 00:00:00.109910
