,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,11:33:38.446829,11:33:38.554990,0 days 00:00:00.108161
1,2,100,0,11:33:41.588932,11:33:41.698646,0 days 00:00:00.109714
2,3,100,0,11:33:44.720626,11:33:44.828050,0 days 00:00:00.107424
3,4,100,0,11:33:47.853234,11:33:47.957780,0 days 00:00:00.104546
4,5,100,0,11:33:50.991347,11:33:51.101890,0 days 00:00:00.110543
5,6,100,0,11:33:54.134639,11:33:54.244710,0 days 00:00:00.110071
6,7,100,0,11:33:57.288863,11:33:57.389011,0 days 00:00:00.100148
7,8,100,0,11:34:00.417799,11:34:00.521668,0 days 00:00:00.103869
8,9,100,0,11:34:03.553247,11:34:03.663770,0 days 00:00:00.110523
9,10,100,0,11:34:06.693738,11:34:06.794888,0 days 00:00:00.101150
10,1,100,20,11:34:09.820694,11:34:09.934099,0 days 00:00:00.113405
11,2,100,20,11:34:12.967382,11:34:13.076804,0 days 00:00:00.109422
12,3,100,20,11:34:16.100231,11:34:16.209927,0 days 00:00:00.109696
13,4,100,20,11:34:19.233525,11:34:19.344560,0 days 00:00:00.111035
14,5,100,20,11:34:22.383349,11:34:22.492905,0 days 00:00:00.109556
15,6,100,20,11:34:25.533167,11:34:25.642805,0 days 00:00:00.109638
16,7,100,20,11:34:28.668704,11:34:28.782940,0 days 00:00:00.114236
17,8,100,20,11:34:31.816537,11:34:31.925898,0 days 00:00:00.109361
18,9,100,20,11:34:34.951851,11:34:35.052532,0 days 00:00:00.100681
19,10,100,20,11:34:38.092241,11:34:38.208898,0 days 00:00:00.116657
20,1,100,40,11:34:41.232527,11:34:41.341931,0 days 00:00:00.109404
21,2,100,40,11:34:44.365515,11:34:44.475017,0 days 00:00:00.109502
22,3,100,40,11:34:47.499070,11:34:47.608804,0 days 00:00:00.109734
23,4,100,40,11:34:50.648537,11:34:50.758001,0 days 00:00:00.109464
24,5,100,40,11:34:53.798154,11:34:53.909059,0 days 00:00:00.110905
25,6,100,40,11:34:56.951587,11:34:57.057944,0 days 00:00:00.106357
26,7,100,40,11:35:00.081470,11:35:00.190917,0 days 00:00:00.109447
27,8,100,40,11:35:03.214844,11:35:03.324344,0 days 00:00:00.109500
28,9,100,40,11:35:06.367095,11:35:06.467741,0 days 00:00:00.100646
29,10,100,40,11:35:09.497689,11:35:09.607244,0 days 00:00:00.109555
30,1,100,60,11:35:12.630635,11:35:12.740201,0 days 00:00:00.109566
31,2,100,60,11:35:15.780506,11:35:15.889977,0 days 00:00:00.109471
32,3,100,60,11:35:18.930379,11:35:19.040623,0 days 00:00:00.110244
33,4,100,60,11:35:22.080247,11:35:22.189891,0 days 00:00:00.109644
34,5,100,60,11:35:25.229956,11:35:25.339568,0 days 00:00:00.109612
35,6,100,60,11:35:28.365602,11:35:28.469183,0 days 00:00:00.103581
36,7,100,60,11:35:31.496511,11:35:31.607221,0 days 00:00:00.110710
37,8,100,60,11:35:34.629918,11:35:34.739084,0 days 00:00:00.109166
38,9,100,60,11:35:37.762645,11:35:37.872986,0 days 00:00:00.110341
39,10,100,60,11:35:40.914973,11:35:41.022090,0 days 00:00:00.107117
40,1,100,80,11:35:44.062539,11:35:44.171854,0 days 00:00:00.109315
41,2,100,80,11:35:47.196253,11:35:47.305120,0 days 00:00:00.108867
42,3,100,80,11:35:50.345820,11:35:50.450713,0 days 00:00:00.104893
43,4,100,80,11:35:53.478761,11:35:53.588124,0 days 00:00:00.109363
44,5,100,80,11:35:56.613630,11:35:56.723861,0 days 00:00:00.110231
45,6,100,80,11:35:59.748197,11:35:59.854476,0 days 00:00:00.106279
46,7,100,80,11:36:02.881367,11:36:02.981767,0 days 00:00:00.100400
47,8,100,80,11:36:06.014228,11:36:06.124507,0 days 00:00:00.110279
48,9,100,80,11:36:09.154116,11:36:09.271874,0 days 00:00:00.117758
49,10,100,80,11:36:12.313861,11:36:12.423010,0 days 00:00:00.109149
50,1,100,100,11:36:15.444951,11:36:15.547181,0 days 00:00:00.102230
51,2,100,100,11:36:18.586594,11:36:18.688009,0 days 00:00:00.101415
52,3,100,100,11:36:21.714309,11:36:21.826979,0 days 00:00:00.112670
53,4,100,100,11:36:24.860114,11:36:24.970365,0 days 00:00:00.110251
54,5,100,100,11:36:28.003039,11:36:28.111685,0 days 00:00:00.108646
55,6,100,100,11:36:31.143070,11:36:31.252828,0 days 00:00:00.109758
56,7,100,100,11:36:34.292890,11:36:34.396861,0 days 00:00:00.103971
57,8,100,100,11:36:37.426292,11:36:37.535254,0 days 00:00:00.108962
58,9,100,100,11:36:40.559385,11:36:40.669538,0 days 00:00:00.110153
59,10,100,100,11:36:43.712375,11:36:43.821410,0 days 00:00:00.109035
