,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,10:47:53.589237,10:47:53.797439,0 days 00:00:00.208202
1,2,200,0,10:47:56.819024,10:47:57.030039,0 days 00:00:00.211015
2,3,200,0,10:48:00.062044,10:48:00.263487,0 days 00:00:00.201443
3,4,200,0,10:48:03.298238,10:48:03.502071,0 days 00:00:00.203833
4,5,200,0,10:48:06.533388,10:48:06.738806,0 days 00:00:00.205418
5,6,200,0,10:48:09.769024,10:48:09.970480,0 days 00:00:00.201456
6,7,200,0,10:48:12.998776,10:48:13.211076,0 days 00:00:00.212300
7,8,200,0,10:48:16.243776,10:48:16.455416,0 days 00:00:00.211640
8,9,200,0,10:48:19.480368,10:48:19.696507,0 days 00:00:00.216139
9,10,200,0,10:48:22.732466,10:48:22.939396,0 days 00:00:00.206930
10,1,200,20,10:48:25.963189,10:48:26.172599,0 days 00:00:00.209410
11,2,200,20,10:48:29.195825,10:48:29.402721,0 days 00:00:00.206896
12,3,200,20,10:48:32.422418,10:48:32.622441,0 days 00:00:00.200023
13,4,200,20,10:48:35.662352,10:48:35.872270,0 days 00:00:00.209918
14,5,200,20,10:48:38.915119,10:48:39.122129,0 days 00:00:00.207010
15,6,200,20,10:48:42.152284,10:48:42.362171,0 days 00:00:00.209887
16,7,200,20,10:48:45.395810,10:48:45.604991,0 days 00:00:00.209181
17,8,200,20,10:48:48.655004,10:48:48.875812,0 days 00:00:00.220808
18,9,200,20,10:48:51.921434,10:48:52.129167,0 days 00:00:00.207733
19,10,200,20,10:48:55.161856,10:48:55.371113,0 days 00:00:00.209257
20,1,200,40,10:48:58.397421,10:48:58.606811,0 days 00:00:00.209390
21,2,200,40,10:49:01.644120,10:49:01.858488,0 days 00:00:00.214368
22,3,200,40,10:49:04.895746,10:49:05.114369,0 days 00:00:00.218623
23,4,200,40,10:49:08.144449,10:49:08.358008,0 days 00:00:00.213559
24,5,200,40,10:49:11.397166,10:49:11.612911,0 days 00:00:00.215745
25,6,200,40,10:49:14.644248,10:49:14.853439,0 days 00:00:00.209191
26,7,200,40,10:49:17.896358,10:49:18.105679,0 days 00:00:00.209321
27,8,200,40,10:49:21.126837,10:49:21.336440,0 days 00:00:00.209603
28,9,200,40,10:49:24.377074,10:49:24.591129,0 days 00:00:00.214055
29,10,200,40,10:49:27.626557,10:49:27.832404,0 days 00:00:00.205847
30,1,200,60,10:49:30.859677,10:49:31.069402,0 days 00:00:00.209725
31,2,200,60,10:49:34.109737,10:49:34.319240,0 days 00:00:00.209503
32,3,200,60,10:49:37.352588,10:49:37.559482,0 days 00:00:00.206894
33,4,200,60,10:49:40.595226,10:49:40.804113,0 days 00:00:00.208887
34,5,200,60,10:49:43.825928,10:49:44.035198,0 days 00:00:00.209270
35,6,200,60,10:49:47.077962,10:49:47.289376,0 days 00:00:00.211414
36,7,200,60,10:49:50.325700,10:49:50.534797,0 days 00:00:00.209097
37,8,200,60,10:49:53.575064,10:49:53.780245,0 days 00:00:00.205181
38,9,200,60,10:49:56.808456,10:49:57.009510,0 days 00:00:00.201054
39,10,200,60,10:50:00.057533,10:50:00.272040,0 days 00:00:00.214507
40,1,200,80,10:50:03.296406,10:50:03.502687,0 days 00:00:00.206281
41,2,200,80,10:50:06.529719,10:50:06.732074,0 days 00:00:00.202355
42,3,200,80,10:50:09.757777,10:50:09.968695,0 days 00:00:00.210918
43,4,200,80,10:50:12.990162,10:50:13.190574,0 days 00:00:00.200412
44,5,200,80,10:50:16.213830,10:50:16.421018,0 days 00:00:00.207188
45,6,200,80,10:50:19.457126,10:50:19.670495,0 days 00:00:00.213369
46,7,200,80,10:50:22.691976,10:50:22.900936,0 days 00:00:00.208960
47,8,200,80,10:50:25.940214,10:50:26.140977,0 days 00:00:00.200763
48,9,200,80,10:50:29.172614,10:50:29.386711,0 days 00:00:00.214097
49,10,200,80,10:50:32.424184,10:50:32.637561,0 days 00:00:00.213377
50,1,200,100,10:50:35.666620,10:50:35.866626,0 days 00:00:00.200006
51,2,200,100,10:50:38.891961,10:50:39.092080,0 days 00:00:00.200119
52,3,200,100,10:50:42.112581,10:50:42.319531,0 days 00:00:00.206950
53,4,200,100,10:50:45.358577,10:50:45.559295,0 days 00:00:00.200718
54,5,200,100,10:50:48.586294,10:50:48.795465,0 days 00:00:00.209171
55,6,200,100,10:50:51.819536,10:50:52.025567,0 days 00:00:00.206031
56,7,200,100,10:50:55.050658,10:50:55.256679,0 days 00:00:00.206021
57,8,200,100,10:50:58.285869,10:50:58.495799,0 days 00:00:00.209930
58,9,200,100,10:51:01.539014,10:51:01.745914,0 days 00:00:00.206900
59,10,200,100,10:51:04.771470,10:51:04.980280,0 days 00:00:00.208810
