,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,11:02:18.114640,11:02:18.222899,0 days 00:00:00.108259
1,2,100,0,11:02:21.244370,11:02:21.351861,0 days 00:00:00.107491
2,3,100,0,11:02:24.374837,11:02:24.477999,0 days 00:00:00.103162
3,4,100,0,11:02:27.505873,11:02:27.624636,0 days 00:00:00.118763
4,5,100,0,11:02:30.654345,11:02:30.755001,0 days 00:00:00.100656
5,6,100,0,11:02:33.785172,11:02:33.894928,0 days 00:00:00.109756
6,7,100,0,11:02:36.928152,11:02:37.037462,0 days 00:00:00.109310
7,8,100,0,11:02:40.063483,11:02:40.178037,0 days 00:00:00.114554
8,9,100,0,11:02:43.203468,11:02:43.304696,0 days 00:00:00.101228
9,10,100,0,11:02:46.328441,11:02:46.437560,0 days 00:00:00.109119
10,1,100,20,11:02:49.463412,11:02:49.564526,0 days 00:00:00.101114
11,2,100,20,11:02:52.593833,11:02:52.699288,0 days 00:00:00.105455
12,3,100,20,11:02:55.724948,11:02:55.830578,0 days 00:00:00.105630
13,4,100,20,11:02:58.851368,11:02:58.952274,0 days 00:00:00.100906
14,5,100,20,11:03:01.973135,11:03:02.073723,0 days 00:00:00.100588
15,6,100,20,11:03:05.102178,11:03:05.202622,0 days 00:00:00.100444
16,7,100,20,11:03:08.237853,11:03:08.341040,0 days 00:00:00.103187
17,8,100,20,11:03:11.362369,11:03:11.462875,0 days 00:00:00.100506
18,9,100,20,11:03:14.495349,11:03:14.595381,0 days 00:00:00.100032
19,10,100,20,11:03:17.629928,11:03:17.731703,0 days 00:00:00.101775
20,1,100,40,11:03:20.751884,11:03:20.865351,0 days 00:00:00.113467
21,2,100,40,11:03:23.899519,11:03:24.008808,0 days 00:00:00.109289
22,3,100,40,11:03:27.048735,11:03:27.159505,0 days 00:00:00.110770
23,4,100,40,11:03:30.198704,11:03:30.307670,0 days 00:00:00.108966
24,5,100,40,11:03:33.342608,11:03:33.442772,0 days 00:00:00.100164
25,6,100,40,11:03:36.474362,11:03:36.593628,0 days 00:00:00.119266
26,7,100,40,11:03:39.631476,11:03:39.741076,0 days 00:00:00.109600
27,8,100,40,11:03:42.764965,11:03:42.865746,0 days 00:00:00.100781
28,9,100,40,11:03:45.899979,11:03:46.014124,0 days 00:00:00.114145
29,10,100,40,11:03:49.048062,11:03:49.157315,0 days 00:00:00.109253
30,1,100,60,11:03:52.199681,11:03:52.306849,0 days 00:00:00.107168
31,2,100,60,11:03:55.330783,11:03:55.440247,0 days 00:00:00.109464
32,3,100,60,11:03:58.482012,11:03:58.593970,0 days 00:00:00.111958
33,4,100,60,11:04:01.628072,11:04:01.733311,0 days 00:00:00.105239
34,5,100,60,11:04:04.763946,11:04:04.873169,0 days 00:00:00.109223
35,6,100,60,11:04:07.896702,11:04:08.006440,0 days 00:00:00.109738
36,7,100,60,11:04:11.039560,11:04:11.139811,0 days 00:00:00.100251
37,8,100,60,11:04:14.162964,11:04:14.272433,0 days 00:00:00.109469
38,9,100,60,11:04:17.296068,11:04:17.407770,0 days 00:00:00.111702
39,10,100,60,11:04:20.445805,11:04:20.555693,0 days 00:00:00.109888
40,1,100,80,11:04:23.597961,11:04:23.698985,0 days 00:00:00.101024
41,2,100,80,11:04:26.729698,11:04:26.839446,0 days 00:00:00.109748
42,3,100,80,11:04:29.874470,11:04:29.978511,0 days 00:00:00.104041
43,4,100,80,11:04:33.022312,11:04:33.122490,0 days 00:00:00.100178
44,5,100,80,11:04:36.154515,11:04:36.272758,0 days 00:00:00.118243
45,6,100,80,11:04:39.294696,11:04:39.404604,0 days 00:00:00.109908
46,7,100,80,11:04:42.447503,11:04:42.560946,0 days 00:00:00.113443
47,8,100,80,11:04:45.594789,11:04:45.703886,0 days 00:00:00.109097
48,9,100,80,11:04:48.727634,11:04:48.837488,0 days 00:00:00.109854
49,10,100,80,11:04:51.866280,11:04:51.977755,0 days 00:00:00.111475
50,1,100,100,11:04:55.010541,11:04:55.120021,0 days 00:00:00.109480
51,2,100,100,11:04:58.146167,11:04:58.253298,0 days 00:00:00.107131
52,3,100,100,11:05:01.277345,11:05:01.386624,0 days 00:00:00.109279
53,4,100,100,11:05:04.419996,11:05:04.520145,0 days 00:00:00.100149
54,5,100,100,11:05:07.546443,11:05:07.652888,0 days 00:00:00.106445
55,6,100,100,11:05:10.692931,11:05:10.804380,0 days 00:00:00.111449
56,7,100,100,11:05:13.843677,11:05:13.952337,0 days 00:00:00.108660
57,8,100,100,11:05:16.976987,11:05:17.086046,0 days 00:00:00.109059
58,9,100,100,11:05:20.119185,11:05:20.219351,0 days 00:00:00.100166
59,10,100,100,11:05:23.244077,11:05:23.371315,0 days 00:00:00.127238
