,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:16:07.437442,11:16:07.647722,0 days 00:00:00.210280
1,2,200,0,11:16:11.680311,11:16:11.893683,0 days 00:00:00.213372
2,3,200,0,11:16:14.921284,11:16:15.127745,0 days 00:00:00.206461
3,4,200,0,11:16:18.161864,11:16:18.371028,0 days 00:00:00.209164
4,5,200,0,11:16:21.407692,11:16:21.621789,0 days 00:00:00.214097
5,6,200,0,11:16:24.643951,11:16:24.857966,0 days 00:00:00.214015
6,7,200,0,11:16:27.890744,11:16:28.104106,0 days 00:00:00.213362
7,8,200,0,11:16:31.133248,11:16:31.340090,0 days 00:00:00.206842
8,9,200,0,11:16:34.373381,11:16:34.588650,0 days 00:00:00.215269
9,10,200,0,11:16:37.623334,11:16:37.837009,0 days 00:00:00.213675
10,1,200,20,11:16:40.873173,11:16:41.091240,0 days 00:00:00.218067
11,2,200,20,11:16:44.122917,11:16:44.335724,0 days 00:00:00.212807
12,3,200,20,11:16:47.372737,11:16:47.586076,0 days 00:00:00.213339
13,4,200,20,11:16:50.625030,11:16:50.831026,0 days 00:00:00.205996
14,5,200,20,11:16:53.861384,11:16:54.071440,0 days 00:00:00.210056
15,6,200,20,11:16:57.105596,11:16:57.315406,0 days 00:00:00.209810
16,7,200,20,11:17:00.360328,11:17:00.570941,0 days 00:00:00.210613
17,8,200,20,11:17:03.614633,11:17:03.815068,0 days 00:00:00.200435
18,9,200,20,11:17:06.849104,11:17:07.049341,0 days 00:00:00.200237
19,10,200,20,11:17:10.088749,11:17:10.297670,0 days 00:00:00.208921
20,1,200,40,11:17:13.321185,11:17:13.537821,0 days 00:00:00.216636
21,2,200,40,11:17:16.571541,11:17:16.787701,0 days 00:00:00.216160
22,3,200,40,11:17:19.820740,11:17:20.024239,0 days 00:00:00.203499
23,4,200,40,11:17:23.047594,11:17:23.254521,0 days 00:00:00.206927
24,5,200,40,11:17:26.287254,11:17:26.497111,0 days 00:00:00.209857
25,6,200,40,11:17:29.518094,11:17:29.725805,0 days 00:00:00.207711
26,7,200,40,11:17:32.751058,11:17:32.956287,0 days 00:00:00.205229
27,8,200,40,11:17:35.981159,11:17:36.190183,0 days 00:00:00.209024
28,9,200,40,11:17:39.217531,11:17:39.423569,0 days 00:00:00.206038
29,10,200,40,11:17:42.447202,11:17:42.654341,0 days 00:00:00.207139
30,1,200,60,11:17:45.680917,11:17:45.886369,0 days 00:00:00.205452
31,2,200,60,11:17:48.913056,11:17:49.133510,0 days 00:00:00.220454
32,3,200,60,11:17:52.157929,11:17:52.366169,0 days 00:00:00.208240
33,4,200,60,11:17:55.386444,11:17:55.591988,0 days 00:00:00.205544
34,5,200,60,11:17:58.618778,11:17:58.825481,0 days 00:00:00.206703
35,6,200,60,11:18:01.851608,11:18:02.051972,0 days 00:00:00.200364
36,7,200,60,11:18:05.075348,11:18:05.284860,0 days 00:00:00.209512
37,8,200,60,11:18:08.308221,11:18:08.517983,0 days 00:00:00.209762
38,9,200,60,11:18:11.540898,11:18:11.741139,0 days 00:00:00.200241
39,10,200,60,11:18:14.767972,11:18:14.977969,0 days 00:00:00.209997
40,1,200,80,11:18:18.028262,11:18:18.247436,0 days 00:00:00.219174
41,2,200,80,11:18:21.284521,11:18:21.493944,0 days 00:00:00.209423
42,3,200,80,11:18:24.524231,11:18:24.734131,0 days 00:00:00.209900
43,4,200,80,11:18:27.767195,11:18:27.981258,0 days 00:00:00.214063
44,5,200,80,11:18:31.017055,11:18:31.233363,0 days 00:00:00.216308
45,6,200,80,11:18:34.269436,11:18:34.483167,0 days 00:00:00.213731
46,7,200,80,11:18:37.523347,11:18:37.732537,0 days 00:00:00.209190
47,8,200,80,11:18:40.749911,11:18:40.959489,0 days 00:00:00.209578
48,9,200,80,11:18:43.999997,11:18:44.213843,0 days 00:00:00.213846
49,10,200,80,11:18:47.249741,11:18:47.463641,0 days 00:00:00.213900
50,1,200,100,11:18:50.502149,11:18:50.712732,0 days 00:00:00.210583
51,2,200,100,11:18:53.749370,11:18:53.968354,0 days 00:00:00.218984
52,3,200,100,11:18:57.017103,11:18:57.229328,0 days 00:00:00.212225
53,4,200,100,11:19:00.268434,11:19:00.479584,0 days 00:00:00.211150
54,5,200,100,11:19:03.518369,11:19:03.726537,0 days 00:00:00.208168
55,6,200,100,11:19:06.748671,11:19:06.958448,0 days 00:00:00.209777
56,7,200,100,11:19:10.001342,11:19:10.213053,0 days 00:00:00.211711
57,8,200,100,11:19:13.248370,11:19:13.462078,0 days 00:00:00.213708
58,9,200,100,11:19:16.498123,11:19:16.707697,0 days 00:00:00.209574
59,10,200,100,11:19:19.731108,11:19:19.940966,0 days 00:00:00.209858
