,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,10:39:15.008814,10:39:15.109014,0 days 00:00:00.100200
1,2,100,0,10:39:18.140626,10:39:18.250560,0 days 00:00:00.109934
2,3,100,0,10:39:21.280820,10:39:21.381201,0 days 00:00:00.100381
3,4,100,0,10:39:24.405860,10:39:24.512086,0 days 00:00:00.106226
4,5,100,0,10:39:27.544873,10:39:27.658942,0 days 00:00:00.114069
5,6,100,0,10:39:30.684462,10:39:30.791454,0 days 00:00:00.106992
6,7,100,0,10:39:33.825042,10:39:33.941871,0 days 00:00:00.116829
7,8,100,0,10:39:36.974666,10:39:37.083981,0 days 00:00:00.109315
8,9,100,0,10:39:40.108130,10:39:40.217368,0 days 00:00:00.109238
9,10,100,0,10:39:43.267215,10:39:43.374240,0 days 00:00:00.107025
10,1,100,20,10:39:46.400166,10:39:46.500479,0 days 00:00:00.100313
11,2,100,20,10:39:49.542996,10:39:49.647676,0 days 00:00:00.104680
12,3,100,20,10:39:52.675374,10:39:52.783199,0 days 00:00:00.107825
13,4,100,20,10:39:55.806896,10:39:55.913838,0 days 00:00:00.106942
14,5,100,20,10:39:58.942695,10:39:59.043323,0 days 00:00:00.100628
15,6,100,20,10:40:02.073520,10:40:02.183117,0 days 00:00:00.109597
16,7,100,20,10:40:05.223187,10:40:05.333592,0 days 00:00:00.110405
17,8,100,20,10:40:08.373408,10:40:08.476767,0 days 00:00:00.103359
18,9,100,20,10:40:11.506126,10:40:11.615494,0 days 00:00:00.109368
19,10,100,20,10:40:14.655912,10:40:14.766437,0 days 00:00:00.110525
20,1,100,40,10:40:17.805724,10:40:17.915460,0 days 00:00:00.109736
21,2,100,40,10:40:20.955915,10:40:21.065219,0 days 00:00:00.109304
22,3,100,40,10:40:24.088754,10:40:24.200722,0 days 00:00:00.111968
23,4,100,40,10:40:27.238588,10:40:27.348174,0 days 00:00:00.109586
24,5,100,40,10:40:30.371813,10:40:30.481165,0 days 00:00:00.109352
25,6,100,40,10:40:33.504913,10:40:33.614406,0 days 00:00:00.109493
26,7,100,40,10:40:36.664189,10:40:36.781101,0 days 00:00:00.116912
27,8,100,40,10:40:39.804457,10:40:39.915148,0 days 00:00:00.110691
28,9,100,40,10:40:42.954512,10:40:43.063833,0 days 00:00:00.109321
29,10,100,40,10:40:46.087563,10:40:46.197136,0 days 00:00:00.109573
30,1,100,60,10:40:49.226889,10:40:49.332773,0 days 00:00:00.105884
31,2,100,60,10:40:52.353714,10:40:52.463347,0 days 00:00:00.109633
32,3,100,60,10:40:55.503842,10:40:55.613277,0 days 00:00:00.109435
33,4,100,60,10:40:58.653513,10:40:58.763085,0 days 00:00:00.109572
34,5,100,60,10:41:01.786826,10:41:01.892351,0 days 00:00:00.105525
35,6,100,60,10:41:04.921704,10:41:05.031380,0 days 00:00:00.109676
36,7,100,60,10:41:08.062663,10:41:08.179598,0 days 00:00:00.116935
37,8,100,60,10:41:11.221818,10:41:11.324280,0 days 00:00:00.102462
38,9,100,60,10:41:14.352464,10:41:14.455586,0 days 00:00:00.103122
39,10,100,60,10:41:17.478798,10:41:17.578922,0 days 00:00:00.100124
40,1,100,80,10:41:20.620834,10:41:20.731165,0 days 00:00:00.110331
41,2,100,80,10:41:23.768992,10:41:23.886775,0 days 00:00:00.117783
42,3,100,80,10:41:26.919108,10:41:27.028219,0 days 00:00:00.109111
43,4,100,80,10:41:30.068673,10:41:30.177804,0 days 00:00:00.109131
44,5,100,80,10:41:33.204146,10:41:33.312589,0 days 00:00:00.108443
45,6,100,80,10:41:36.352084,10:41:36.461822,0 days 00:00:00.109738
46,7,100,80,10:41:39.484953,10:41:39.593447,0 days 00:00:00.108494
47,8,100,80,10:41:42.622521,10:41:42.722998,0 days 00:00:00.100477
48,9,100,80,10:41:45.751660,10:41:45.854528,0 days 00:00:00.102868
49,10,100,80,10:41:48.884030,10:41:48.991086,0 days 00:00:00.107056
50,1,100,100,10:41:52.014522,10:41:52.122118,0 days 00:00:00.107596
51,2,100,100,10:41:55.150596,10:41:55.251492,0 days 00:00:00.100896
52,3,100,100,10:41:58.277100,10:41:58.386833,0 days 00:00:00.109733
53,4,100,100,10:42:01.409834,10:42:01.517589,0 days 00:00:00.107755
54,5,100,100,10:42:04.554512,10:42:04.659677,0 days 00:00:00.105165
55,6,100,100,10:42:07.682071,10:42:07.785973,0 days 00:00:00.103902
56,7,100,100,10:42:10.814035,10:42:10.922096,0 days 00:00:00.108061
57,8,100,100,10:42:13.949724,10:42:14.050362,0 days 00:00:00.100638
58,9,100,100,10:42:17.085158,10:42:17.201081,0 days 00:00:00.115923
59,10,100,100,10:42:20.225558,10:42:20.325714,0 days 00:00:00.100156
