,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,11:45:28.710157,11:45:28.824438,0 days 00:00:00.114281
1,2,100,0,11:45:31.847297,11:45:31.947714,0 days 00:00:00.100417
2,3,100,0,11:45:34.981245,11:45:35.081717,0 days 00:00:00.100472
3,4,100,0,11:45:38.114763,11:45:38.220415,0 days 00:00:00.105652
4,5,100,0,11:45:41.246085,11:45:41.364171,0 days 00:00:00.118086
5,6,100,0,11:45:44.394093,11:45:44.497382,0 days 00:00:00.103289
6,7,100,0,11:45:47.530749,11:45:47.640450,0 days 00:00:00.109701
7,8,100,0,11:45:50.684693,11:45:50.796915,0 days 00:00:00.112222
8,9,100,0,11:45:53.829963,11:45:53.930498,0 days 00:00:00.100535
9,10,100,0,11:45:56.972584,11:45:57.089327,0 days 00:00:00.116743
10,1,100,20,11:46:00.112852,11:46:00.222438,0 days 00:00:00.109586
11,2,100,20,11:46:03.253352,11:46:03.362861,0 days 00:00:00.109509
12,3,100,20,11:46:06.398578,11:46:06.500072,0 days 00:00:00.101494
13,4,100,20,11:46:09.529307,11:46:09.638935,0 days 00:00:00.109628
14,5,100,20,11:46:12.679114,11:46:12.789148,0 days 00:00:00.110034
15,6,100,20,11:46:15.812018,11:46:15.922242,0 days 00:00:00.110224
16,7,100,20,11:46:18.949027,11:46:19.058301,0 days 00:00:00.109274
17,8,100,20,11:46:22.078422,11:46:22.188314,0 days 00:00:00.109892
18,9,100,20,11:46:25.228138,11:46:25.338433,0 days 00:00:00.110295
19,10,100,20,11:46:28.378080,11:46:28.487659,0 days 00:00:00.109579
20,1,100,40,11:46:31.511450,11:46:31.620948,0 days 00:00:00.109498
21,2,100,40,11:46:34.644311,11:46:34.762190,0 days 00:00:00.117879
22,3,100,40,11:46:37.794253,11:46:37.894287,0 days 00:00:00.100034
23,4,100,40,11:46:40.928013,11:46:41.031319,0 days 00:00:00.103306
24,5,100,40,11:46:44.060729,11:46:44.170614,0 days 00:00:00.109885
25,6,100,40,11:46:47.212889,11:46:47.321401,0 days 00:00:00.108512
26,7,100,40,11:46:50.343606,11:46:50.453583,0 days 00:00:00.109977
27,8,100,40,11:46:53.493556,11:46:53.593614,0 days 00:00:00.100058
28,9,100,40,11:46:56.629035,11:46:56.730731,0 days 00:00:00.101696
29,10,100,40,11:46:59.759877,11:46:59.869573,0 days 00:00:00.109696
30,1,100,60,11:47:02.892991,11:47:03.002829,0 days 00:00:00.109838
31,2,100,60,11:47:06.043016,11:47:06.147162,0 days 00:00:00.104146
32,3,100,60,11:47:09.175959,11:47:09.285578,0 days 00:00:00.109619
33,4,100,60,11:47:12.309403,11:47:12.425822,0 days 00:00:00.116419
34,5,100,60,11:47:15.451881,11:47:15.559016,0 days 00:00:00.107135
35,6,100,60,11:47:18.592399,11:47:18.694248,0 days 00:00:00.101849
36,7,100,60,11:47:21.725166,11:47:21.834923,0 days 00:00:00.109757
37,8,100,60,11:47:24.875015,11:47:24.984664,0 days 00:00:00.109649
38,9,100,60,11:47:28.008523,11:47:28.112571,0 days 00:00:00.104048
39,10,100,60,11:47:31.141763,11:47:31.251443,0 days 00:00:00.109680
40,1,100,80,11:47:34.274584,11:47:34.375968,0 days 00:00:00.101384
41,2,100,80,11:47:37.408136,11:47:37.511674,0 days 00:00:00.103538
42,3,100,80,11:47:40.541789,11:47:40.651039,0 days 00:00:00.109250
43,4,100,80,11:47:43.690962,11:47:43.800785,0 days 00:00:00.109823
44,5,100,80,11:47:46.840689,11:47:46.957889,0 days 00:00:00.117200
45,6,100,80,11:47:49.990450,11:47:50.100829,0 days 00:00:00.110379
46,7,100,80,11:47:53.124535,11:47:53.233220,0 days 00:00:00.108685
47,8,100,80,11:47:56.256859,11:47:56.366593,0 days 00:00:00.109734
48,9,100,80,11:47:59.393373,11:47:59.506691,0 days 00:00:00.113318
49,10,100,80,11:48:02.540332,11:48:02.656564,0 days 00:00:00.116232
50,1,100,100,11:48:05.690043,11:48:05.793464,0 days 00:00:00.103421
51,2,100,100,11:48:08.823004,11:48:08.933019,0 days 00:00:00.110015
52,3,100,100,11:48:11.982085,11:48:12.093766,0 days 00:00:00.111681
53,4,100,100,11:48:15.122610,11:48:15.232294,0 days 00:00:00.109684
54,5,100,100,11:48:18.275639,11:48:18.389100,0 days 00:00:00.113461
55,6,100,100,11:48:21.422148,11:48:21.531979,0 days 00:00:00.109831
56,7,100,100,11:48:24.571493,11:48:24.682096,0 days 00:00:00.110603
57,8,100,100,11:48:27.714910,11:48:27.815331,0 days 00:00:00.100421
58,9,100,100,11:48:30.837756,11:48:30.948161,0 days 00:00:00.110405
59,10,100,100,11:48:33.974385,11:48:34.081104,0 days 00:00:00.106719
