,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,11:37:33.276961,11:37:33.389254,0 days 00:00:00.112293
1,2,100,0,11:37:36.423293,11:37:36.533191,0 days 00:00:00.109898
2,3,100,0,11:37:39.553418,11:37:39.660463,0 days 00:00:00.107045
3,4,100,0,11:37:42.689015,11:37:42.791208,0 days 00:00:00.102193
4,5,100,0,11:37:45.823035,11:37:45.933409,0 days 00:00:00.110374
5,6,100,0,11:37:48.977854,11:37:49.089075,0 days 00:00:00.111221
6,7,100,0,11:37:52.122658,11:37:52.232402,0 days 00:00:00.109744
7,8,100,0,11:37:55.271840,11:37:55.375045,0 days 00:00:00.103205
8,9,100,0,11:37:58.405200,11:37:58.508536,0 days 00:00:00.103336
9,10,100,0,11:38:01.541780,11:38:01.651154,0 days 00:00:00.109374
10,1,100,20,11:38:04.688320,11:38:04.797829,0 days 00:00:00.109509
11,2,100,20,11:38:07.821684,11:38:07.931636,0 days 00:00:00.109952
12,3,100,20,11:38:10.971450,11:38:11.080988,0 days 00:00:00.109538
13,4,100,20,11:38:14.121148,11:38:14.230500,0 days 00:00:00.109352
14,5,100,20,11:38:17.256828,11:38:17.370924,0 days 00:00:00.114096
15,6,100,20,11:38:20.404147,11:38:20.513918,0 days 00:00:00.109771
16,7,100,20,11:38:23.544884,11:38:23.649853,0 days 00:00:00.104969
17,8,100,20,11:38:26.687500,11:38:26.796464,0 days 00:00:00.108964
18,9,100,20,11:38:29.820437,11:38:29.930378,0 days 00:00:00.109941
19,10,100,20,11:38:32.979566,11:38:33.080352,0 days 00:00:00.100786
20,1,100,40,11:38:36.120131,11:38:36.235346,0 days 00:00:00.115215
21,2,100,40,11:38:39.269786,11:38:39.379466,0 days 00:00:00.109680
22,3,100,40,11:38:42.402930,11:38:42.512515,0 days 00:00:00.109585
23,4,100,40,11:38:45.536115,11:38:45.645354,0 days 00:00:00.109239
24,5,100,40,11:38:48.686259,11:38:48.795711,0 days 00:00:00.109452
25,6,100,40,11:38:51.835708,11:38:51.945179,0 days 00:00:00.109471
26,7,100,40,11:38:54.979356,11:38:55.095661,0 days 00:00:00.116305
27,8,100,40,11:38:58.138140,11:38:58.252240,0 days 00:00:00.114100
28,9,100,40,11:39:01.286134,11:39:01.396173,0 days 00:00:00.110039
29,10,100,40,11:39:04.435000,11:39:04.544566,0 days 00:00:00.109566
30,1,100,60,11:39:07.577955,11:39:07.694298,0 days 00:00:00.116343
31,2,100,60,11:39:10.734760,11:39:10.844657,0 days 00:00:00.109897
32,3,100,60,11:39:13.887559,11:39:13.988570,0 days 00:00:00.101011
33,4,100,60,11:39:17.020546,11:39:17.133045,0 days 00:00:00.112499
34,5,100,60,11:39:20.168038,11:39:20.277897,0 days 00:00:00.109859
35,6,100,60,11:39:23.300676,11:39:23.410476,0 days 00:00:00.109800
36,7,100,60,11:39:26.434080,11:39:26.544460,0 days 00:00:00.110380
37,8,100,60,11:39:29.583755,11:39:29.693160,0 days 00:00:00.109405
38,9,100,60,11:39:32.719271,11:39:32.829494,0 days 00:00:00.110223
39,10,100,60,11:39:35.859927,11:39:35.976564,0 days 00:00:00.116637
40,1,100,80,11:39:39.019967,11:39:39.129838,0 days 00:00:00.109871
41,2,100,80,11:39:42.149734,11:39:42.259450,0 days 00:00:00.109716
42,3,100,80,11:39:45.283232,11:39:45.399795,0 days 00:00:00.116563
43,4,100,80,11:39:48.432667,11:39:48.542738,0 days 00:00:00.110071
44,5,100,80,11:39:51.592214,11:39:51.708688,0 days 00:00:00.116474
45,6,100,80,11:39:54.749204,11:39:54.858498,0 days 00:00:00.109294
46,7,100,80,11:39:57.891874,11:39:57.992070,0 days 00:00:00.100196
47,8,100,80,11:40:01.031943,11:40:01.141490,0 days 00:00:00.109547
48,9,100,80,11:40:04.175060,11:40:04.291499,0 days 00:00:00.116439
49,10,100,80,11:40:07.324517,11:40:07.431129,0 days 00:00:00.106612
50,1,100,100,11:40:10.465070,11:40:10.574415,0 days 00:00:00.109345
51,2,100,100,11:40:13.617229,11:40:13.718204,0 days 00:00:00.100975
52,3,100,100,11:40:16.747930,11:40:16.857765,0 days 00:00:00.109835
53,4,100,100,11:40:19.880895,11:40:19.990449,0 days 00:00:00.109554
54,5,100,100,11:40:23.018014,11:40:23.123719,0 days 00:00:00.105705
55,6,100,100,11:40:26.147503,11:40:26.258278,0 days 00:00:00.110775
56,7,100,100,11:40:29.281603,11:40:29.407536,0 days 00:00:00.125933
57,8,100,100,11:40:32.446980,11:40:32.550663,0 days 00:00:00.103683
58,9,100,100,11:40:35.580445,11:40:35.690132,0 days 00:00:00.109687
59,10,100,100,11:40:38.733430,11:40:38.839699,0 days 00:00:00.106269
