,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:50:45.550902,14:50:46.056022,0 days 00:00:00.505120
1,2,500,0,14:50:49.078301,14:50:49.583353,0 days 00:00:00.505052
2,3,500,0,14:50:52.608918,14:50:53.117736,0 days 00:00:00.508818
3,4,500,0,14:50:56.149550,14:50:56.657093,0 days 00:00:00.507543
4,5,500,0,14:50:59.690278,14:51:00.199933,0 days 00:00:00.509655
5,6,500,0,14:51:03.243585,14:51:03.752857,0 days 00:00:00.509272
6,7,500,0,14:51:06.779098,14:51:07.282672,0 days 00:00:00.503574
7,8,500,0,14:51:10.306636,14:51:10.815965,0 days 00:00:00.509329
8,9,500,0,14:51:13.856147,14:51:14.366687,0 days 00:00:00.510540
9,10,500,0,14:51:17.406024,14:51:17.910748,0 days 00:00:00.504724
10,1,500,20,14:51:20.942492,14:51:21.445627,0 days 00:00:00.503135
11,2,500,20,14:51:24.473623,14:51:24.986891,0 days 00:00:00.513268
12,3,500,20,14:51:28.022183,14:51:28.531643,0 days 00:00:00.509460
13,4,500,20,14:51:31.557537,14:51:32.064291,0 days 00:00:00.506754
14,5,500,20,14:51:35.088372,14:51:35.597866,0 days 00:00:00.509494
15,6,500,20,14:51:38.624922,14:51:39.131031,0 days 00:00:00.506109
16,7,500,20,14:51:42.164219,14:51:42.664337,0 days 00:00:00.500118
17,8,500,20,14:51:45.692552,14:51:46.205066,0 days 00:00:00.512514
18,9,500,20,14:51:49.226484,14:51:49.738595,0 days 00:00:00.512111
19,10,500,20,14:51:52.762715,14:51:53.263796,0 days 00:00:00.501081
20,1,500,40,14:51:56.294607,14:51:56.803437,0 days 00:00:00.508830
21,2,500,40,14:51:59.850118,14:52:00.354106,0 days 00:00:00.503988
22,3,500,40,14:52:03.381358,14:52:03.889375,0 days 00:00:00.508017
23,4,500,40,14:52:06.911419,14:52:07.416627,0 days 00:00:00.505208
24,5,500,40,14:52:10.450897,14:52:10.957241,0 days 00:00:00.506344
25,6,500,40,14:52:13.987217,14:52:14.490593,0 days 00:00:00.503376
26,7,500,40,14:52:17.514040,14:52:18.020469,0 days 00:00:00.506429
27,8,500,40,14:52:21.056765,14:52:21.563566,0 days 00:00:00.506801
28,9,500,40,14:52:24.589298,14:52:25.089796,0 days 00:00:00.500498
29,10,500,40,14:52:28.123298,14:52:28.624860,0 days 00:00:00.501562
30,1,500,60,14:52:31.669440,14:52:32.179188,0 days 00:00:00.509748
31,2,500,60,14:52:35.211676,14:52:35.720058,0 days 00:00:00.508382
32,3,500,60,14:52:38.744456,14:52:39.246430,0 days 00:00:00.501974
33,4,500,60,14:52:42.272090,14:52:42.776897,0 days 00:00:00.504807
34,5,500,60,14:52:45.805473,14:52:46.309883,0 days 00:00:00.504410
35,6,500,60,14:52:49.348017,14:52:49.854152,0 days 00:00:00.506135
36,7,500,60,14:52:52.881357,14:52:53.388709,0 days 00:00:00.507352
37,8,500,60,14:52:56.417855,14:52:56.925835,0 days 00:00:00.507980
38,9,500,60,14:52:59.950834,14:53:00.455095,0 days 00:00:00.504261
39,10,500,60,14:53:03.475842,14:53:03.983408,0 days 00:00:00.507566
40,1,500,80,14:53:07.009181,14:53:07.511271,0 days 00:00:00.502090
41,2,500,80,14:53:10.535095,14:53:11.037479,0 days 00:00:00.502384
42,3,500,80,14:53:14.067964,14:53:14.571553,0 days 00:00:00.503589
43,4,500,80,14:53:17.598017,14:53:18.103799,0 days 00:00:00.505782
44,5,500,80,14:53:21.140013,14:53:21.652126,0 days 00:00:00.512113
45,6,500,80,14:53:24.680988,14:53:25.181532,0 days 00:00:00.500544
46,7,500,80,14:53:28.205923,14:53:28.713400,0 days 00:00:00.507477
47,8,500,80,14:53:31.734337,14:53:32.242092,0 days 00:00:00.507755
48,9,500,80,14:53:35.270398,14:53:35.777258,0 days 00:00:00.506860
49,10,500,80,14:53:38.806185,14:53:39.309393,0 days 00:00:00.503208
50,1,500,100,14:53:42.338867,14:53:42.846449,0 days 00:00:00.507582
51,2,500,100,14:53:45.874992,14:53:46.381614,0 days 00:00:00.506622
52,3,500,100,14:53:49.416010,14:53:49.925150,0 days 00:00:00.509140
53,4,500,100,14:53:52.965038,14:53:53.468722,0 days 00:00:00.503684
54,5,500,100,14:53:56.498024,14:53:57.014557,0 days 00:00:00.516533
55,6,500,100,14:54:00.047476,14:54:00.548358,0 days 00:00:00.500882
56,7,500,100,14:54:03.584488,14:54:04.093016,0 days 00:00:00.508528
57,8,500,100,14:54:07.121141,14:54:07.624316,0 days 00:00:00.503175
58,9,500,100,14:54:10.663419,14:54:11.172851,0 days 00:00:00.509432
59,10,500,100,14:54:14.213070,14:54:14.722852,0 days 00:00:00.509782
