,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,14:09:32.741647,14:09:32.944406,0 days 00:00:00.202759
1,2,200,0,14:09:35.976169,14:09:36.181890,0 days 00:00:00.205721
2,3,200,0,14:09:39.212562,14:09:39.421501,0 days 00:00:00.208939
3,4,200,0,14:09:42.449431,14:09:42.658713,0 days 00:00:00.209282
4,5,200,0,14:09:45.688174,14:09:45.901691,0 days 00:00:00.213517
5,6,200,0,14:09:48.938281,14:09:49.155429,0 days 00:00:00.217148
6,7,200,0,14:09:52.187673,14:09:52.402656,0 days 00:00:00.214983
7,8,200,0,14:09:55.440475,14:09:55.647388,0 days 00:00:00.206913
8,9,200,0,14:09:58.671904,14:09:58.880795,0 days 00:00:00.208891
9,10,200,0,14:10:01.913620,14:10:02.114099,0 days 00:00:00.200479
10,1,200,20,14:10:05.154790,14:10:05.366893,0 days 00:00:00.212103
11,2,200,20,14:10:08.405192,14:10:08.613205,0 days 00:00:00.208013
12,3,200,20,14:10:11.653675,14:10:11.871137,0 days 00:00:00.217462
13,4,200,20,14:10:14.913164,14:10:15.131069,0 days 00:00:00.217905
14,5,200,20,14:10:18.155002,14:10:18.369884,0 days 00:00:00.214882
15,6,200,20,14:10:21.404842,14:10:21.617048,0 days 00:00:00.212206
16,7,200,20,14:10:24.655578,14:10:24.865971,0 days 00:00:00.210393
17,8,200,20,14:10:27.908040,14:10:28.124469,0 days 00:00:00.216429
18,9,200,20,14:10:31.152442,14:10:31.352624,0 days 00:00:00.200182
19,10,200,20,14:10:34.385673,14:10:34.595154,0 days 00:00:00.209481
20,1,200,40,14:10:37.624425,14:10:37.835485,0 days 00:00:00.211060
21,2,200,40,14:10:40.861517,14:10:41.063074,0 days 00:00:00.201557
22,3,200,40,14:10:44.102047,14:10:44.315873,0 days 00:00:00.213826
23,4,200,40,14:10:47.351749,14:10:47.561412,0 days 00:00:00.209663
24,5,200,40,14:10:50.605557,14:10:50.809865,0 days 00:00:00.204308
25,6,200,40,14:10:53.834588,14:10:54.044640,0 days 00:00:00.210052
26,7,200,40,14:10:57.087891,14:10:57.301041,0 days 00:00:00.213150
27,8,200,40,14:11:00.334604,14:11:00.543780,0 days 00:00:00.209176
28,9,200,40,14:11:03.567646,14:11:03.777403,0 days 00:00:00.209757
29,10,200,40,14:11:06.818306,14:11:07.018504,0 days 00:00:00.200198
30,1,200,60,14:11:10.050317,14:11:10.267175,0 days 00:00:00.216858
31,2,200,60,14:11:13.304856,14:11:13.517401,0 days 00:00:00.212545
32,3,200,60,14:11:16.543704,14:11:16.750282,0 days 00:00:00.206578
33,4,200,60,14:11:19.783605,14:11:19.997287,0 days 00:00:00.213682
34,5,200,60,14:11:23.033199,14:11:23.247660,0 days 00:00:00.214461
35,6,200,60,14:11:26.275929,14:11:26.492498,0 days 00:00:00.216569
36,7,200,60,14:11:29.516066,14:11:29.719671,0 days 00:00:00.203605
37,8,200,60,14:11:32.749431,14:11:32.962548,0 days 00:00:00.213117
38,9,200,60,14:11:35.992408,14:11:36.198988,0 days 00:00:00.206580
39,10,200,60,14:11:39.232521,14:11:39.445587,0 days 00:00:00.213066
40,1,200,80,14:11:42.484782,14:11:42.697403,0 days 00:00:00.212621
41,2,200,80,14:11:45.731992,14:11:45.943159,0 days 00:00:00.211167
42,3,200,80,14:11:48.974756,14:11:49.184667,0 days 00:00:00.209911
43,4,200,80,14:11:52.214947,14:11:52.424563,0 days 00:00:00.209616
44,5,200,80,14:11:55.467846,14:11:55.678610,0 days 00:00:00.210764
45,6,200,80,14:11:58.724051,14:11:58.931165,0 days 00:00:00.207114
46,7,200,80,14:12:01.965128,14:12:02.173938,0 days 00:00:00.208810
47,8,200,80,14:12:05.215541,14:12:05.421453,0 days 00:00:00.205912
48,9,200,80,14:12:08.448035,14:12:08.657181,0 days 00:00:00.209146
49,10,200,80,14:12:11.690407,14:12:11.897620,0 days 00:00:00.207213
50,1,200,100,14:12:14.932685,14:12:15.140059,0 days 00:00:00.207374
51,2,200,100,14:12:18.163966,14:12:18.380669,0 days 00:00:00.216703
52,3,200,100,14:12:21.408632,14:12:21.623332,0 days 00:00:00.214700
53,4,200,100,14:12:24.646851,14:12:24.855960,0 days 00:00:00.209109
54,5,200,100,14:12:27.897435,14:12:28.105826,0 days 00:00:00.208391
55,6,200,100,14:12:31.148538,14:12:31.355686,0 days 00:00:00.207148
56,7,200,100,14:12:34.382597,14:12:34.583813,0 days 00:00:00.201216
57,8,200,100,14:12:37.612381,14:12:37.828666,0 days 00:00:00.216285
58,9,200,100,14:12:40.857253,14:12:41.064893,0 days 00:00:00.207640
59,10,200,100,14:12:44.104987,14:12:44.325507,0 days 00:00:00.220520
