,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,14:33:04.559291,14:33:04.674405,0 days 00:00:00.115114
1,2,100,0,14:33:07.708134,14:33:07.815480,0 days 00:00:00.107346
2,3,100,0,14:33:10.849938,14:33:10.957976,0 days 00:00:00.108038
3,4,100,0,14:33:13.997057,14:33:14.106321,0 days 00:00:00.109264
4,5,100,0,14:33:17.129724,14:33:17.239521,0 days 00:00:00.109797
5,6,100,0,14:33:20.296770,14:33:20.406426,0 days 00:00:00.109656
6,7,100,0,14:33:23.446293,14:33:23.556039,0 days 00:00:00.109746
7,8,100,0,14:33:26.589122,14:33:26.696920,0 days 00:00:00.107798
8,9,100,0,14:33:29.732061,14:33:29.845960,0 days 00:00:00.113899
9,10,100,0,14:33:32.888880,14:33:32.989593,0 days 00:00:00.100713
10,1,100,20,14:33:36.012166,14:33:36.122237,0 days 00:00:00.110071
11,2,100,20,14:33:39.165234,14:33:39.272030,0 days 00:00:00.106796
12,3,100,20,14:33:42.311764,14:33:42.415080,0 days 00:00:00.103316
13,4,100,20,14:33:45.441536,14:33:45.554684,0 days 00:00:00.113148
14,5,100,20,14:33:48.578886,14:33:48.684553,0 days 00:00:00.105667
15,6,100,20,14:33:51.711599,14:33:51.821428,0 days 00:00:00.109829
16,7,100,20,14:33:54.844076,14:33:54.954212,0 days 00:00:00.110136
17,8,100,20,14:33:57.977399,14:33:58.080789,0 days 00:00:00.103390
18,9,100,20,14:34:01.120540,14:34:01.237331,0 days 00:00:00.116791
19,10,100,20,14:34:04.260512,14:34:04.370994,0 days 00:00:00.110482
20,1,100,40,14:34:07.410392,14:34:07.520249,0 days 00:00:00.109857
21,2,100,40,14:34:10.560128,14:34:10.669903,0 days 00:00:00.109775
22,3,100,40,14:34:13.709997,14:34:13.820014,0 days 00:00:00.110017
23,4,100,40,14:34:16.859740,14:34:16.969907,0 days 00:00:00.110167
24,5,100,40,14:34:19.993015,14:34:20.102810,0 days 00:00:00.109795
25,6,100,40,14:34:23.127127,14:34:23.235903,0 days 00:00:00.108776
26,7,100,40,14:34:26.269667,14:34:26.369856,0 days 00:00:00.100189
27,8,100,40,14:34:29.399286,14:34:29.502356,0 days 00:00:00.103070
28,9,100,40,14:34:32.525674,14:34:32.635563,0 days 00:00:00.109889
29,10,100,40,14:34:35.675518,14:34:35.785409,0 days 00:00:00.109891
30,1,100,60,14:34:38.825241,14:34:38.929379,0 days 00:00:00.104138
31,2,100,60,14:34:41.959861,14:34:42.068452,0 days 00:00:00.108591
32,3,100,60,14:34:45.101680,14:34:45.218454,0 days 00:00:00.116774
33,4,100,60,14:34:48.242623,14:34:48.351960,0 days 00:00:00.109337
34,5,100,60,14:34:51.393420,14:34:51.501244,0 days 00:00:00.107824
35,6,100,60,14:34:54.524376,14:34:54.634410,0 days 00:00:00.110034
36,7,100,60,14:34:57.684148,14:34:57.784164,0 days 00:00:00.100016
37,8,100,60,14:35:00.807494,14:35:00.917408,0 days 00:00:00.109914
38,9,100,60,14:35:03.940705,14:35:04.050631,0 days 00:00:00.109926
39,10,100,60,14:35:07.090384,14:35:07.193108,0 days 00:00:00.102724
40,1,100,80,14:35:10.224455,14:35:10.334439,0 days 00:00:00.109984
41,2,100,80,14:35:13.373737,14:35:13.490800,0 days 00:00:00.117063
42,3,100,80,14:35:16.523596,14:35:16.633701,0 days 00:00:00.110105
43,4,100,80,14:35:19.683169,14:35:19.793150,0 days 00:00:00.109981
44,5,100,80,14:35:22.825470,14:35:22.932691,0 days 00:00:00.107221
45,6,100,80,14:35:25.956732,14:35:26.067307,0 days 00:00:00.110575
46,7,100,80,14:35:29.110078,14:35:29.222760,0 days 00:00:00.112682
47,8,100,80,14:35:32.256693,14:35:32.366336,0 days 00:00:00.109643
48,9,100,80,14:35:35.408257,14:35:35.518716,0 days 00:00:00.110459
49,10,100,80,14:35:38.548491,14:35:38.648726,0 days 00:00:00.100235
50,1,100,100,14:35:41.681696,14:35:41.781749,0 days 00:00:00.100053
51,2,100,100,14:35:44.808335,14:35:44.917460,0 days 00:00:00.109125
52,3,100,100,14:35:47.942511,14:35:48.055276,0 days 00:00:00.112765
53,4,100,100,14:35:51.088771,14:35:51.198220,0 days 00:00:00.109449
54,5,100,100,14:35:54.239004,14:35:54.347988,0 days 00:00:00.108984
55,6,100,100,14:35:57.388198,14:35:57.497986,0 days 00:00:00.109788
56,7,100,100,14:36:00.521252,14:36:00.630808,0 days 00:00:00.109556
57,8,100,100,14:36:03.654650,14:36:03.764634,0 days 00:00:00.109984
58,9,100,100,14:36:06.806950,14:36:06.915438,0 days 00:00:00.108488
59,10,100,100,14:36:09.954350,14:36:10.063748,0 days 00:00:00.109398
