,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:46:13.028812,14:46:13.536169,0 days 00:00:00.507357
1,2,500,0,14:46:16.564367,14:46:17.068982,0 days 00:00:00.504615
2,3,500,0,14:46:20.091986,14:46:20.595765,0 days 00:00:00.503779
3,4,500,0,14:46:23.621730,14:46:24.126312,0 days 00:00:00.504582
4,5,500,0,14:46:27.161092,14:46:27.668097,0 days 00:00:00.507005
5,6,500,0,14:46:30.695960,14:46:31.197332,0 days 00:00:00.501372
6,7,500,0,14:46:34.224451,14:46:34.732312,0 days 00:00:00.507861
7,8,500,0,14:46:37.761784,14:46:38.269760,0 days 00:00:00.507976
8,9,500,0,14:46:41.304671,14:46:41.805100,0 days 00:00:00.500429
9,10,500,0,14:46:44.824093,14:46:45.327298,0 days 00:00:00.503205
10,1,500,20,14:46:48.355017,14:46:48.861151,0 days 00:00:00.506134
11,2,500,20,14:46:51.886868,14:46:52.394326,0 days 00:00:00.507458
12,3,500,20,14:46:55.420666,14:46:55.926276,0 days 00:00:00.505610
13,4,500,20,14:46:58.960994,14:46:59.461951,0 days 00:00:00.500957
14,5,500,20,14:47:02.487038,14:47:02.995033,0 days 00:00:00.507995
15,6,500,20,14:47:06.022793,14:47:06.530561,0 days 00:00:00.507768
16,7,500,20,14:47:09.555479,14:47:10.063091,0 days 00:00:00.507612
17,8,500,20,14:47:13.089142,14:47:13.595978,0 days 00:00:00.506836
18,9,500,20,14:47:16.637783,14:47:17.145129,0 days 00:00:00.507346
19,10,500,20,14:47:20.176463,14:47:20.690902,0 days 00:00:00.514439
20,1,500,40,14:47:23.718291,14:47:24.227807,0 days 00:00:00.509516
21,2,500,40,14:47:27.251535,14:47:27.761000,0 days 00:00:00.509465
22,3,500,40,14:47:30.801505,14:47:31.310714,0 days 00:00:00.509209
23,4,500,40,14:47:34.336224,14:47:34.844144,0 days 00:00:00.507920
24,5,500,40,14:47:37.872277,14:47:38.380285,0 days 00:00:00.508008
25,6,500,40,14:47:41.410589,14:47:41.910860,0 days 00:00:00.500271
26,7,500,40,14:47:44.950347,14:47:45.459900,0 days 00:00:00.509553
27,8,500,40,14:47:48.493246,14:47:48.993451,0 days 00:00:00.500205
28,9,500,40,14:47:52.033533,14:47:52.544374,0 days 00:00:00.510841
29,10,500,40,14:47:55.583317,14:47:56.092866,0 days 00:00:00.509549
30,1,500,60,14:47:59.117072,14:47:59.625809,0 days 00:00:00.508737
31,2,500,60,14:48:02.659165,14:48:03.167747,0 days 00:00:00.508582
32,3,500,60,14:48:06.199495,14:48:06.708904,0 days 00:00:00.509409
33,4,500,60,14:48:09.749192,14:48:10.259111,0 days 00:00:00.509919
34,5,500,60,14:48:13.283032,14:48:13.791304,0 days 00:00:00.508272
35,6,500,60,14:48:16.817982,14:48:17.324953,0 days 00:00:00.506971
36,7,500,60,14:48:20.348903,14:48:20.852152,0 days 00:00:00.503249
37,8,500,60,14:48:23.881871,14:48:24.391891,0 days 00:00:00.510020
38,9,500,60,14:48:27.415315,14:48:27.931448,0 days 00:00:00.516133
39,10,500,60,14:48:30.964797,14:48:31.475351,0 days 00:00:00.510554
40,1,500,80,14:48:34.514816,14:48:35.024101,0 days 00:00:00.509285
41,2,500,80,14:48:38.052475,14:48:38.557374,0 days 00:00:00.504899
42,3,500,80,14:48:41.584815,14:48:42.090460,0 days 00:00:00.505645
43,4,500,80,14:48:45.115181,14:48:45.624603,0 days 00:00:00.509422
44,5,500,80,14:48:48.664736,14:48:49.173669,0 days 00:00:00.508933
45,6,500,80,14:48:52.213822,14:48:52.731054,0 days 00:00:00.517232
46,7,500,80,14:48:55.765959,14:48:57.646647,0 days 00:00:01.880688
47,8,500,80,14:49:00.680234,14:49:01.189543,0 days 00:00:00.509309
48,9,500,80,14:49:04.222392,14:49:04.729328,0 days 00:00:00.506936
49,10,500,80,14:49:07.763212,14:49:08.273211,0 days 00:00:00.509999
50,1,500,100,14:49:11.295992,14:49:11.805667,0 days 00:00:00.509675
51,2,500,100,14:49:14.829745,14:49:15.330163,0 days 00:00:00.500418
52,3,500,100,14:49:18.362541,14:49:18.871765,0 days 00:00:00.509224
53,4,500,100,14:49:21.895479,14:49:22.404953,0 days 00:00:00.509474
54,5,500,100,14:49:25.428731,14:49:25.945113,0 days 00:00:00.516382
55,6,500,100,14:49:28.972360,14:49:29.483212,0 days 00:00:00.510852
56,7,500,100,14:49:32.511758,14:49:33.012545,0 days 00:00:00.500787
57,8,500,100,14:49:36.045161,14:49:36.554447,0 days 00:00:00.509286
58,9,500,100,14:49:39.578142,14:49:40.081653,0 days 00:00:00.503511
59,10,500,100,14:49:43.111722,14:49:43.627967,0 days 00:00:00.516245
