,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,500,0,14:24:21.698314,14:24:22.218224,0 days 00:00:00.519910
1,2,500,0,14:24:25.245952,14:24:25.753013,0 days 00:00:00.507061
2,3,500,0,14:24:28.781354,14:24:29.282810,0 days 00:00:00.501456
3,4,500,0,14:24:32.307913,14:24:32.813142,0 days 00:00:00.505229
4,5,500,0,14:24:35.837122,14:24:36.341622,0 days 00:00:00.504500
5,6,500,0,14:24:39.366797,14:24:39.880728,0 days 00:00:00.513931
6,7,500,0,14:24:42.910432,14:24:43.420065,0 days 00:00:00.509633
7,8,500,0,14:24:46.440600,14:24:46.946608,0 days 00:00:00.506008
8,9,500,0,14:24:49.980844,14:24:50.484658,0 days 00:00:00.503814
9,10,500,0,14:24:53.509616,14:24:54.016159,0 days 00:00:00.506543
10,1,500,20,14:24:57.044651,14:24:57.549409,0 days 00:00:00.504758
11,2,500,20,14:25:00.575213,14:25:01.080308,0 days 00:00:00.505095
12,3,500,20,14:25:04.112403,14:25:04.613148,0 days 00:00:00.500745
13,4,500,20,14:25:07.642629,14:25:08.144476,0 days 00:00:00.501847
14,5,500,20,14:25:11.175998,14:25:11.682845,0 days 00:00:00.506847
15,6,500,20,14:25:14.707233,14:25:15.207392,0 days 00:00:00.500159
16,7,500,20,14:25:18.236552,14:25:18.743764,0 days 00:00:00.507212
17,8,500,20,14:25:21.779055,14:25:22.284733,0 days 00:00:00.505678
18,9,500,20,14:25:25.308358,14:25:25.808415,0 days 00:00:00.500057
19,10,500,20,14:25:28.831170,14:25:29.338792,0 days 00:00:00.507622
20,1,500,40,14:25:32.368673,14:25:32.881400,0 days 00:00:00.512727
21,2,500,40,14:25:35.908405,14:25:36.412180,0 days 00:00:00.503775
22,3,500,40,14:25:39.444405,14:25:39.951920,0 days 00:00:00.507515
23,4,500,40,14:25:42.974254,14:25:43.479421,0 days 00:00:00.505167
24,5,500,40,14:25:46.501705,14:25:47.007794,0 days 00:00:00.506089
25,6,500,40,14:25:50.037566,14:25:50.540768,0 days 00:00:00.503202
26,7,500,40,14:25:53.577371,14:25:54.083102,0 days 00:00:00.505731
27,8,500,40,14:25:57.106691,14:25:57.613607,0 days 00:00:00.506916
28,9,500,40,14:26:00.639415,14:26:01.143200,0 days 00:00:00.503785
29,10,500,40,14:26:04.169337,14:26:04.679416,0 days 00:00:00.510079
30,1,500,60,14:26:07.700210,14:26:08.202689,0 days 00:00:00.502479
31,2,500,60,14:26:11.222972,14:26:11.728819,0 days 00:00:00.505847
32,3,500,60,14:26:14.755087,14:26:15.268652,0 days 00:00:00.513565
33,4,500,60,14:26:18.298437,14:26:18.806235,0 days 00:00:00.507798
34,5,500,60,14:26:21.835014,14:26:22.338473,0 days 00:00:00.503459
35,6,500,60,14:26:25.371696,14:26:25.878874,0 days 00:00:00.507178
36,7,500,60,14:26:28.902134,14:26:29.408245,0 days 00:00:00.506111
37,8,500,60,14:26:32.434920,14:26:32.942009,0 days 00:00:00.507089
38,9,500,60,14:26:35.971396,14:26:36.477531,0 days 00:00:00.506135
39,10,500,60,14:26:39.504524,14:26:40.010858,0 days 00:00:00.506334
40,1,500,80,14:26:43.052010,14:26:43.561375,0 days 00:00:00.509365
41,2,500,80,14:26:46.603090,14:26:47.110096,0 days 00:00:00.507006
42,3,500,80,14:26:50.133752,14:26:50.633843,0 days 00:00:00.500091
43,4,500,80,14:26:53.666783,14:26:54.176517,0 days 00:00:00.509734
44,5,500,80,14:26:57.200136,14:26:57.709605,0 days 00:00:00.509469
45,6,500,80,14:27:00.749942,14:27:01.259533,0 days 00:00:00.509591
46,7,500,80,14:27:04.292482,14:27:04.803608,0 days 00:00:00.511126
47,8,500,80,14:27:07.832947,14:27:08.342792,0 days 00:00:00.509845
48,9,500,80,14:27:11.375629,14:27:11.882259,0 days 00:00:00.506630
49,10,500,80,14:27:14.915688,14:27:15.420886,0 days 00:00:00.505198
50,1,500,100,14:27:18.448870,14:27:18.958566,0 days 00:00:00.509696
51,2,500,100,14:27:21.989449,14:27:22.498768,0 days 00:00:00.509319
52,3,500,100,14:27:25.531932,14:27:26.041437,0 days 00:00:00.509505
53,4,500,100,14:27:29.065321,14:27:29.575155,0 days 00:00:00.509834
54,5,500,100,14:27:32.607905,14:27:33.124770,0 days 00:00:00.516865
55,6,500,100,14:27:36.148976,14:27:36.660521,0 days 00:00:00.511545
56,7,500,100,14:27:39.697982,14:27:40.207362,0 days 00:00:00.509380
57,8,500,100,14:27:43.247702,14:27:43.757312,0 days 00:00:00.509610
58,9,500,100,14:27:46.790301,14:27:47.290842,0 days 00:00:00.500541
59,10,500,100,14:27:50.323557,14:27:50.823661,0 days 00:00:00.500104
