,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,14:28:53.047555,14:28:53.160060,0 days 00:00:00.112505
1,2,100,0,14:28:56.193663,14:28:56.310193,0 days 00:00:00.116530
2,3,100,0,14:28:59.344866,14:28:59.453205,0 days 00:00:00.108339
3,4,100,0,14:29:02.480229,14:29:02.586673,0 days 00:00:00.106444
4,5,100,0,14:29:05.626742,14:29:05.736295,0 days 00:00:00.109553
5,6,100,0,14:29:08.759810,14:29:08.877196,0 days 00:00:00.117386
6,7,100,0,14:29:11.905887,14:29:12.019644,0 days 00:00:00.113757
7,8,100,0,14:29:15.042902,14:29:15.152691,0 days 00:00:00.109789
8,9,100,0,14:29:18.185903,14:29:18.302309,0 days 00:00:00.116406
9,10,100,0,14:29:21.326017,14:29:21.435468,0 days 00:00:00.109451
10,1,100,20,14:29:24.486497,14:29:24.599202,0 days 00:00:00.112705
11,2,100,20,14:29:27.625839,14:29:27.751911,0 days 00:00:00.126072
12,3,100,20,14:29:30.775747,14:29:30.885691,0 days 00:00:00.109944
13,4,100,20,14:29:33.925352,14:29:34.034754,0 days 00:00:00.109402
14,5,100,20,14:29:37.059040,14:29:37.167925,0 days 00:00:00.108885
15,6,100,20,14:29:40.202401,14:29:40.318544,0 days 00:00:00.116143
16,7,100,20,14:29:43.350868,14:29:43.451195,0 days 00:00:00.100327
17,8,100,20,14:29:46.491236,14:29:46.600461,0 days 00:00:00.109225
18,9,100,20,14:29:49.624852,14:29:49.733892,0 days 00:00:00.109040
19,10,100,20,14:29:52.757624,14:29:52.867682,0 days 00:00:00.110058
20,1,100,40,14:29:55.891030,14:29:55.991067,0 days 00:00:00.100037
21,2,100,40,14:29:59.024891,14:29:59.133506,0 days 00:00:00.108615
22,3,100,40,14:30:02.158205,14:30:02.274208,0 days 00:00:00.116003
23,4,100,40,14:30:05.307098,14:30:05.417471,0 days 00:00:00.110373
24,5,100,40,14:30:08.449680,14:30:08.549983,0 days 00:00:00.100303
25,6,100,40,14:30:11.593626,14:30:11.707394,0 days 00:00:00.113768
26,7,100,40,14:30:14.739755,14:30:14.849222,0 days 00:00:00.109467
27,8,100,40,14:30:17.900143,14:30:18.003339,0 days 00:00:00.103196
28,9,100,40,14:30:21.029347,14:30:21.130074,0 days 00:00:00.100727
29,10,100,40,14:30:24.152103,14:30:24.253975,0 days 00:00:00.101872
30,1,100,60,14:30:27.286230,14:30:27.395577,0 days 00:00:00.109347
31,2,100,60,14:30:30.422803,14:30:30.532160,0 days 00:00:00.109357
32,3,100,60,14:30:33.555270,14:30:33.655439,0 days 00:00:00.100169
33,4,100,60,14:30:36.681494,14:30:36.789395,0 days 00:00:00.107901
34,5,100,60,14:30:39.822473,14:30:39.934775,0 days 00:00:00.112302
35,6,100,60,14:30:42.971858,14:30:43.081884,0 days 00:00:00.110026
36,7,100,60,14:30:46.121291,14:30:46.230844,0 days 00:00:00.109553
37,8,100,60,14:30:49.274105,14:30:49.388052,0 days 00:00:00.113947
38,9,100,60,14:30:52.415549,14:30:52.520877,0 days 00:00:00.105328
39,10,100,60,14:30:55.554005,14:30:55.674946,0 days 00:00:00.120941
40,1,100,80,14:30:58.704458,14:30:58.813271,0 days 00:00:00.108813
41,2,100,80,14:31:01.840906,14:31:01.943021,0 days 00:00:00.102115
42,3,100,80,14:31:04.979856,14:31:05.080196,0 days 00:00:00.100340
43,4,100,80,14:31:08.120176,14:31:08.229700,0 days 00:00:00.109524
44,5,100,80,14:31:11.279842,14:31:11.380037,0 days 00:00:00.100195
45,6,100,80,14:31:14.419697,14:31:14.529749,0 days 00:00:00.110052
46,7,100,80,14:31:17.579230,14:31:17.689327,0 days 00:00:00.110097
47,8,100,80,14:31:20.719166,14:31:20.829233,0 days 00:00:00.110067
48,9,100,80,14:31:23.852577,14:31:23.962470,0 days 00:00:00.109893
49,10,100,80,14:31:26.996957,14:31:27.106081,0 days 00:00:00.109124
50,1,100,100,14:31:30.135929,14:31:30.245811,0 days 00:00:00.109882
51,2,100,100,14:31:33.292928,14:31:33.398117,0 days 00:00:00.105189
52,3,100,100,14:31:36.419014,14:31:36.521907,0 days 00:00:00.102893
53,4,100,100,14:31:39.552217,14:31:39.668267,0 days 00:00:00.116050
54,5,100,100,14:31:42.695562,14:31:42.795792,0 days 00:00:00.100230
55,6,100,100,14:31:45.825251,14:31:45.925833,0 days 00:00:00.100582
56,7,100,100,14:31:48.951781,14:31:49.052870,0 days 00:00:00.101089
57,8,100,100,14:31:52.084830,14:31:52.194514,0 days 00:00:00.109684
58,9,100,100,14:31:55.218017,14:31:55.327587,0 days 00:00:00.109570
59,10,100,100,14:31:58.373542,14:31:58.486271,0 days 00:00:00.112729
