Investigator		Time (s)	Electrode	Amplitude (mV)
Recording Name	D19_POSTsiembra_B2_(I)	0.12192	B2_24	0.017
Description		0.30824	B2_31	0.026
Maestro Edge (Maestro-091) Settings		0.326	B2_31	0.021
   Original File Time	02/20/2024 10:51:25	0.33384	B2_13	0.025
   Sampling Frequency	12.5 kHz	0.45808	B2_24	0.024
   Voltage Scale	-5.484861781483107E-08 V/sample	0.5608	B2_41	0.042
   Experiment Start Time	02/20/2024 10:06:50	0.56408	B2_41	0.031
   Referencing Method	Median	0.56568	B2_42	0.102
   Analog Mode Setting	Neural Spikes	0.56704	B2_41	0.027
   Plate Type	CytoView MEA 24	0.56856	B2_42	0.047
   Digital Low Pass Filter	3 kHz Kaiser Window	0.56936	B2_31	0.033
   Digital High Pass Filter	200 Hz IIR	0.57016	B2_32	0.026
   Temperature Set Point	37.0 Degrees C	0.57112	B2_41	0.018
   Current Temperature	37.0 Degrees C	0.57144	B2_11	0.02
   Heater Power	On	0.57152	B2_42	0.064
   Legacy Heating Mode	Off	0.57392	B2_42	0.028
   Barcode Plate Type	TwentyFourWell	0.57488	B2_11	0.042
   Plate Serial Number	114-0345	0.57488	B2_22	0.018
   CO2 Conc. Set Point	5.00%	0.58312	B2_22	0.023
   Actual CO2 Conc.	5.00%	0.58376	B2_43	0.015
   Gas Mixer Status	Regulating	0.5912	B2_13	0.025
   AxIS Version	3.10.3.6	0.59304	B2_41	0.021
   Maestro Edge (Maestro-091) Firmware	3.10.3.6	0.59336	B2_24	0.016
   Maestro Edge (Maestro-091) BioCore Version	BioCore 4B	0.5956	B2_11	0.023
		0.60896	B2_11	0.021
Spike Detector Settings		0.61784	B2_32	0.024
   Method	Adaptive Threshold Crossing	0.61968	B2_41	0.021
   Threshold	6	0.6256	B2_11	0.02
   Threshold Status	Variable	0.63112	B2_32	0.023
   Threshold Crossing Only	TRUE	0.63216	B2_22	0.027
   Pre-Spike Duration	0.84 ms	0.63464	B2_12	0.02
   Post-Spike Duration	2.16 ms	0.6368	B2_14	0.013
   Coincident Event Filter	Default (Well)	0.6384	B2_11	0.05
   Coincidence Occurrence Threshold	4 Electrodes	0.63848	B2_22	0.017
   Coincidence Event Window	80 µs	0.64072	B2_12	0.023
   Allow Sample Overlap	FALSE	0.64248	B2_13	0.037
   Spike Count Interval	1 s	0.64264	B2_42	0.026
		0.64472	B2_32	0.015
		0.6492	B2_42	0.02
		0.65096	B2_21	0.021
		0.65352	B2_11	0.211
		0.65376	B2_42	0.023
		0.6544	B2_31	0.025
		0.65736	B2_11	0.129
		0.65816	B2_22	0.025
		0.65832	B2_12	0.028
		0.65896	B2_13	0.022
		0.66096	B2_11	0.065
		0.666	B2_11	0.046
		0.66776	B2_43	0.015
		0.668	B2_13	0.033
		0.67056	B2_12	0.032
		0.67168	B2_33	0.019
		0.6748	B2_32	0.024
		0.67728	B2_42	0.052
		0.67888	B2_32	0.019
		0.68112	B2_21	0.023
		0.68112	B2_42	0.077
		0.684	B2_12	0.026
		0.68424	B2_42	0.05
		0.6888	B2_42	0.038
		0.69136	B2_14	0.024
		0.69376	B2_44	0.017
		0.6956	B2_42	0.064
		0.69816	B2_42	0.016
		0.69824	B2_33	0.023
		0.7008	B2_11	0.202
		0.70104	B2_42	0.029
		0.70152	B2_13	0.023
		0.70192	B2_41	0.044
		0.70368	B2_21	0.021
		0.704	B2_42	0.051
		0.70496	B2_41	0.04
		0.70544	B2_11	0.034
		0.7084	B2_41	0.023
		0.70896	B2_11	0.111
		0.71184	B2_11	0.024
		0.712	B2_31	0.027
		0.7132	B2_41	0.021
		0.7132	B2_42	0.036
		0.71392	B2_44	0.019
		0.71528	B2_11	0.04
		0.71816	B2_22	0.027
		0.71832	B2_42	0.024
		0.7204	B2_41	0.016
		0.72072	B2_43	0.02
		0.7228	B2_11	0.046
		0.72288	B2_42	0.025
		0.7252	B2_42	0.018
		0.7292	B2_42	0.024
		0.73192	B2_42	0.11
		0.73448	B2_13	0.024
		0.7348	B2_41	0.015
		0.73512	B2_42	0.07
