Investigator;;Time (s);Electrode;Amplitude (mV)
;;4.8028;B3_12;0.178
;;4.80288;B3_34;0.02
;;4.80536;B3_24;0.031
;;4.80552;B3_33;0.019
;;4.80568;B3_12;0.017
;;4.80712;B3_42;0.07
;;4.80824;B3_12;0.028
;;4.80832;B3_24;0.04
;;4.80936;B3_31;0.025
;;4.81048;B3_12;0.035
;;4.81056;B3_42;0.041
;;4.81088;B3_24;0.026
;;4.8124;B3_22;0.037
;;4.81512;B3_14;0.018
;;4.81848;B3_42;0.019
;;4.82568;B3_23;0.03
;;4.82808;B3_31;0.019
;;4.83464;B3_31;0.019
;;4.8396;B3_23;0.029
;;4.84632;B3_24;0.022
;;4.8764;B3_34;0.015
;;6.38112;B3_33;0.028
;;7.17064;B3_33;0.027
;;7.8032;B3_33;0.022
;;7.8072;B3_44;0.015
;;7.8092;B3_24;0.031
;;7.81616;B3_24;0.019
;;7.81936;B3_24;0.042
;;7.8204;B3_34;0.036
;;7.82192;B3_24;0.21
;;7.822;B3_33;0.025
;;7.82208;B3_13;0.022
;;7.82248;B3_12;0.196
;;7.82328;B3_31;0.031
;;7.82352;B3_23;0.175
;;7.82432;B3_24;0.125
;;7.82464;B3_34;0.04
;;7.82552;B3_13;0.025
;;7.82592;B3_14;0.021
;;7.826;B3_12;0.162
;;7.82664;B3_33;0.018
;;7.82672;B3_31;0.017
;;7.82688;B3_24;0.129
;;7.82696;B3_23;0.192
;;7.82784;B3_13;0.02
;;7.82832;B3_12;0.042
;;7.82904;B3_14;0.025
;;7.82928;B3_24;0.043
;;7.8296;B3_31;0.022
;;7.82992;B3_23;0.065
;;7.83008;B3_13;0.048
;;7.83072;B3_12;0.019
;;7.83128;B3_34;0.037
;;7.8316;B3_33;0.023
;;7.83264;B3_24;0.086
;;7.83312;B3_13;0.036
;;7.83344;B3_12;0.164
;;7.83384;B3_23;0.021
;;7.83576;B3_24;0.041
;;7.83584;B3_34;0.022
;;7.83664;B3_23;0.09
;;7.83688;B3_14;0.021
;;7.83696;B3_12;0.061
;;7.8372;B3_33;0.022
;;7.83856;B3_13;0.018
;;7.83856;B3_24;0.044
;;7.84016;B3_31;0.024
;;7.84032;B3_12;0.23
;;7.84056;B3_14;0.029
;;7.84064;B3_23;0.057
;;7.8412;B3_33;0.025
;;7.84224;B3_24;0.032
;;7.84224;B3_42;0.115
;;7.84304;B3_31;0.044
;;7.84336;B3_23;0.034
;;7.84344;B3_12;0.05
;;7.8448;B3_24;0.084
;;7.84488;B3_42;0.01
;;7.84552;B3_34;0.032
;;7.84624;B3_12;0.056
;;7.84672;B3_14;0.015
;;7.8468;B3_33;0.014
;;7.84696;B3_13;0.045
;;7.84712;B3_24;0.011
;;7.84736;B3_23;0.021
;;7.84864;B3_31;0.03
;;7.84936;B3_14;0.019
;;7.84976;B3_22;0.026
;;7.8504;B3_23;0.037
;;7.85048;B3_12;0.16
;;7.8508;B3_24;0.041
;;7.85128;B3_34;0.018
;;7.85232;B3_42;0.101
;;7.8536;B3_23;0.012
;;7.8536;B3_31;0.019
;;7.85392;B3_24;0.052
;;7.85416;B3_12;0.017
;;7.85416;B3_44;0.017
;;7.8544;B3_13;0.033
;;7.85512;B3_42;0.013
;;7.85664;B3_24;0.042
;;7.85736;B3_23;0.022
;;7.85744;B3_12;0.032
;;7.8584;B3_42;0.074
;;7.8596;B3_24;0.027
;;7.8596;B3_31;0.04
;;7.86024;B3_34;0.029
;;7.86056;B3_23;0.031
;;7.86072;B3_33;0.013
;;7.86104;B3_12;0.019
;;7.8616;B3_42;0.019
;;7.8624;B3_24;0.04
;;7.86304;B3_23;0.069
;;7.86304;B3_31;0.017
;;7.86344;B3_12;0.165
;;7.86408;B3_42;0.055
;;7.86568;B3_23;0.016
;;7.86672;B3_12;0.009
;;7.8668;B3_42;0.013
;;7.86736;B3_13;0.018
;;7.86824;B3_23;0.029
;;7.86904;B3_31;0.029
;;7.86936;B3_12;0.019
;;7.87024;B3_42;0.049
;;7.8708;B3_24;0.022
;;7.87144;B3_34;0.016
;;7.87184;B3_12;0.071
;;7.87264;B3_23;0.02
;;7.87312;B3_31;0.027
;;7.87352;B3_24;0.131
;;7.87544;B3_42;0.016
;;7.8768;B3_24;0.04
;;7.87832;B3_31;0.022
;;7.87856;B3_34;0.029
;;7.87976;B3_24;0.036
;;7.88344;B3_31;0.019
;;7.88376;B3_13;0.021
;;7.884;B3_23;0.023
;;7.88408;B3_12;0.039
;;7.8868;B3_24;0.112
;;7.8872;B3_23;0.048
;;7.88776;B3_42;0.045
;;7.88832;B3_34;0.037
;;7.88856;B3_12;0.048
;;7.88872;B3_14;0.02
;;7.88936;B3_33;0.024
;;7.88944;B3_22;0.06
;;7.88952;B3_23;0.075
;;7.89;B3_42;0.032
;;7.89024;B3_13;0.042
;;7.89096;B3_31;0.027
;;7.8912;B3_24;0.073
;;7.89136;B3_12;0.031
;;7.892;B3_14;0.019
;;7.89304;B3_23;0.022
;;7.8932;B3_42;0.015
;;7.894;B3_13;0.015
;;7.8944;B3_44;0.022
;;7.89488;B3_24;0.061
;;7.89528;B3_23;0.017
;;7.896;B3_34;0.019
;;7.89808;B3_24;0.027
;;7.89872;B3_12;0.015
;;7.8996;B3_31;0.015
;;7.90032;B3_14;0.02
;;7.9004;B3_23;0.013
;;7.90096;B3_24;0.029
;;7.90304;B3_33;0.036
;;7.9032;B3_24;0.031
