Investigator		Time (s)	Electrode	Amplitude (mV)
Recording Name	D19_POSTsiembra_B5_(IV)	0.04136	B5_12	0.015
Description		2.76208	B5_12	0.015
Maestro Edge (Maestro-091) Settings		4.87888	B5_12	0.014
   Original File Time	02/20/2024 13:56:20	5.05952	B5_21	0.023
   Sampling Frequency	12.5 kHz	7.65808	B5_12	0.016
   Voltage Scale	-5.484861781483107E-08 V/sample	7.67728	B5_12	0.017
   Experiment Start Time	02/20/2024 13:19:42	7.68216	B5_12	0.013
   Referencing Method	Median	7.82184	B5_12	0.016
   Analog Mode Setting	Neural Spikes	11.64464	B5_12	0.013
   Plate Type	CytoView MEA 24	11.68552	B5_12	0.014
   Digital Low Pass Filter	3 kHz Kaiser Window	13.34656	B5_12	0.012
   Digital High Pass Filter	200 Hz IIR	13.40272	B5_12	0.014
   Temperature Set Point	37.0 Degrees C	14.13728	B5_12	0.016
   Current Temperature	37.0 Degrees C	14.14912	B5_12	0.014
   Heater Power	On	14.22616	B5_21	0.021
   Legacy Heating Mode	Off	14.29744	B5_12	0.014
   Barcode Plate Type	TwentyFourWell	14.3216	B5_12	0.013
   Plate Serial Number	114-0345	14.40312	B5_12	0.013
   CO2 Conc. Set Point	5.00%	15.87992	B5_12	0.014
   Actual CO2 Conc.	4.90%	18.1916	B5_12	0.016
   Gas Mixer Status	Regulating	18.21624	B5_12	0.013
   AxIS Version	3.10.3.6	19.47656	B5_12	0.018
   Maestro Edge (Maestro-091) Firmware	3.10.3.6	19.68712	B5_12	0.013
   Maestro Edge (Maestro-091) BioCore Version	BioCore 4B	19.7252	B5_12	0.016
		19.77176	B5_12	0.018
Spike Detector Settings		19.78992	B5_12	0.014
   Method	Adaptive Threshold Crossing	19.79632	B5_12	0.016
   Threshold	6	20.40824	B5_12	0.014
   Threshold Status	Variable	22.27936	B5_12	0.015
   Threshold Crossing Only	TRUE	27.38952	B5_12	0.019
   Pre-Spike Duration	0.84 ms	27.42304	B5_12	0.016
   Post-Spike Duration	2.16 ms	27.59632	B5_21	0.022
   Coincident Event Filter	Default (Well)	27.60144	B5_12	0.015
