Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_B5_(IV),00000.152400,B5_13,0.017
Description,,00003.386400,B5_13,0.017
Maestro Edge (Maestro-091) Settings,,00004.407360,B5_13,0.019
   Original File Time,04/30/2024 13:39:52,00005.265680,B5_13,0.02
   Sampling Frequency,12.5 kHz,00005.475680,B5_13,0.019
   Voltage Scale,-5.484861781483107E-08 V/sample,00006.645680,B5_13,0.02
   Experiment Start Time,04/30/2024 13:25:47,00007.340160,B5_13,0.018
   Referencing Method,Median,00007.514720,B5_13,0.021
   Analog Mode Setting,Neural Spikes,00007.844480,B5_41,0.011
   Plate Type,CytoView MEA 24,00008.602160,B5_13,0.019
   Digital Low Pass Filter,3 kHz Kaiser Window,00009.209440,B5_13,0.023
   Digital High Pass Filter,200 Hz IIR,00009.384000,B5_13,0.018
   Temperature Set Point,37.0 Degrees C,00012.251760,B5_13,0.022
   Current Temperature,37.1 Degrees C,00012.429840,B5_13,0.027
   Heater Power,On,00013.052000,B5_13,0.024
   Legacy Heating Mode,Off,00013.873040,B5_13,0.02
   Barcode Plate Type,TwentyFourWell,00016.622240,B5_13,0.02
   Plate Serial Number,114-3631,00017.108560,B5_13,0.017
   CO2 Conc. Set Point,5.0 %,00019.493600,B5_13,0.019
   Actual CO2 Conc.,5.0 %,00019.824480,B5_13,0.02
   Gas Mixer Status,Regulating,00022.296800,B5_41,0.01
   AxIS Version,3.10.3.6,00024.145920,B5_41,0.009
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00029.885120,B5_13,0.02
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00031.224400,B5_13,0.018
,,00032.409600,B5_13,0.02
Spike Detector Settings,,00034.038560,B5_13,0.016
   Method,Adaptive Threshold Crossing,00038.548320,B5_13,0.016
   Threshold,6,00038.555440,B5_32,0.033
   Threshold Status,Variable,00038.555520,B5_31,0.067
   Threshold Crossing Only,True,00038.558000,B5_31,0.011
   Pre-Spike Duration,0.84 ms,00038.558400,B5_32,0.015
   Post-Spike Duration,2.16 ms,00038.592240,B5_32,0.013
   Coincident Event Filter,Default (Well),00038.630720,B5_32,0.013
   Coincidence Occurrence Threshold,4 Electrodes,00038.791440,B5_32,0.013
   Coincidence Event Window,80 µs,00038.864880,B5_32,0.015
   Allow Sample Overlap,false,00039.061760,B5_31,0.058
   Spike Count Interval,1 s,00039.061760,B5_32,0.031
,,00039.064000,B5_31,0.022
,,00039.064080,B5_32,0.011
,,00040.041600,B5_13,0.02
,,00040.655680,B5_13,0.02
,,00040.933840,B5_13,0.02
,,00042.089440,B5_31,0.058
,,00042.089440,B5_32,0.038
,,00042.123120,B5_32,0.01
,,00042.219840,B5_32,0.015
,,00042.237760,B5_32,0.014
,,00042.240160,B5_32,0.01
,,00042.396400,B5_31,0.018
,,00042.531200,B5_32,0.015
,,00042.601920,B5_31,0.054
,,00042.601920,B5_32,0.032
,,00042.604160,B5_31,0.021
,,00042.671920,B5_13,0.02
,,00044.789760,B5_13,0.018
,,00045.623280,B5_32,0.036
,,00045.623360,B5_31,0.065
,,00045.782640,B5_32,0.012
,,00045.805680,B5_32,0.014
,,00045.827600,B5_32,0.014
,,00045.917520,B5_32,0.013
,,00045.930640,B5_32,0.014
,,00045.951520,B5_31,0.035
,,00045.962160,B5_32,0.017
,,00046.145520,B5_31,0.043
,,00046.145520,B5_32,0.032
,,00046.147840,B5_31,0.016
,,00046.148720,B5_32,0.012
,,00049.172160,B5_32,0.036
,,00049.172240,B5_31,0.064
,,00049.174800,B5_31,0.023
,,00049.178080,B5_32,0.015
,,00049.186720,B5_32,0.017
,,00049.356240,B5_32,0.013
,,00049.542960,B5_32,0.014
,,00049.554160,B5_32,0.017
,,00049.629200,B5_31,0.025
,,00049.685600,B5_32,0.027
,,00049.685920,B5_31,0.057
,,00049.687920,B5_32,0.01
,,00051.846240,B5_13,0.019
,,00052.713040,B5_31,0.051
,,00052.713040,B5_32,0.032
,,00052.716320,B5_32,0.014
,,00052.716400,B5_31,0.021
,,00052.737840,B5_32,0.012
,,00052.832320,B5_31,0.027
,,00052.844560,B5_32,0.011
,,00052.896160,B5_32,0.015
,,00052.909440,B5_32,0.019
,,00053.117760,B5_32,0.014
,,00053.159200,B5_32,0.01
,,00053.218160,B5_31,0.051
,,00053.218160,B5_32,0.033
,,00053.221440,B5_31,0.023
,,00054.274480,B5_13,0.021
,,00055.205600,B5_13,0.016
,,00056.037520,B5_13,0.02
,,00056.257920,B5_31,0.063
,,00056.257920,B5_32,0.036
,,00056.260400,B5_31,0.018
,,00056.400240,B5_32,0.014
,,00056.462160,B5_32,0.009
,,00056.601040,B5_32,0.013
,,00056.733920,B5_32,0.018
,,00056.754320,B5_32,0.013
,,00056.759440,B5_31,0.058
,,00056.759440,B5_32,0.037
,,00056.761760,B5_31,0.019
,,00056.762720,B5_32,0.014
,,00057.834080,B5_13,0.022
,,00059.788800,B5_31,0.063
,,00059.788800,B5_32,0.038
,,00059.791600,B5_32,0.01
,,00059.791920,B5_31,0.029
,,00059.956160,B5_32,0.012
,,00060.027840,B5_31,0.028
,,00060.051200,B5_13,0.023
,,00060.158880,B5_31,0.022
,,00060.223840,B5_31,0.029
,,00060.226960,B5_13,0.019
,,00060.255600,B5_32,0.018
,,00060.265360,B5_32,0.01
