Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_B6_(I),00000.491120,B6_31,0.018
Description,,00000.927120,B6_31,0.021
Maestro Edge (Maestro-091) Settings,,00000.930080,B6_11,0.02
   Original File Time,04/30/2024 11:04:12,00000.930480,B6_31,0.021
   Sampling Frequency,12.5 kHz,00000.933360,B6_11,0.031
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.933680,B6_22,0.029
   Experiment Start Time,04/30/2024 10:43:40,00000.935040,B6_41,0.013
   Referencing Method,Median,00000.936160,B6_11,0.031
   Analog Mode Setting,Neural Spikes,00000.936480,B6_14,0.064
   Plate Type,CytoView MEA 24,00000.936960,B6_22,0.036
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.937040,B6_34,0.053
   Digital High Pass Filter,200 Hz IIR,00000.937520,B6_23,0.026
   Temperature Set Point,37.0 Degrees C,00000.938800,B6_11,0.033
   Current Temperature,37.1 Degrees C,00000.939120,B6_41,0.016
   Heater Power,On,00000.939520,B6_31,0.018
   Legacy Heating Mode,Off,00000.939680,B6_34,0.081
   Barcode Plate Type,TwentyFourWell,00000.939760,B6_14,0.072
   Plate Serial Number,114-3631,00000.940000,B6_23,0.021
   CO2 Conc. Set Point,5.0 %,00000.940160,B6_22,0.066
   Actual CO2 Conc.,4.9 %,00000.941520,B6_11,0.035
   Gas Mixer Status,Regulating,00000.941520,B6_43,0.066
   AxIS Version,3.10.3.6,00000.941680,B6_41,0.015
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.941760,B6_12,0.022
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.942080,B6_31,0.037
,,00000.942240,B6_23,0.033
Spike Detector Settings,,00000.942400,B6_34,0.062
   Method,Adaptive Threshold Crossing,00000.942560,B6_22,0.198
   Threshold,6,00000.942720,B6_14,0.137
   Threshold Status,Variable,00000.943600,B6_42,0.024
   Threshold Crossing Only,True,00000.944000,B6_44,0.04
   Pre-Spike Duration,0.84 ms,00000.944320,B6_11,0.045
   Post-Spike Duration,2.16 ms,00000.944640,B6_31,0.033
   Coincident Event Filter,Default (Well),00000.944720,B6_41,0.022
   Coincidence Occurrence Threshold,4 Electrodes,00000.944960,B6_12,0.026
   Coincidence Event Window,80 µs,00000.944960,B6_22,0.125
   Allow Sample Overlap,false,00000.944960,B6_23,0.08
   Spike Count Interval,1 s,00000.945040,B6_34,0.117
,,00000.945520,B6_43,0.066
,,00000.945680,B6_13,0.015
,,00000.945680,B6_14,0.3
,,00000.946240,B6_42,0.034
,,00000.946400,B6_44,0.304
,,00000.947360,B6_22,0.198
,,00000.947360,B6_23,0.124
,,00000.947520,B6_24,0.02
,,00000.947600,B6_31,0.046
,,00000.947760,B6_11,0.05
,,00000.947760,B6_43,0.051
,,00000.947840,B6_41,0.033
,,00000.948080,B6_34,0.338
,,00000.948480,B6_42,0.039
,,00000.948640,B6_14,0.243
,,00000.949200,B6_44,0.215
,,00000.949840,B6_33,0.032
,,00000.950160,B6_31,0.041
,,00000.950320,B6_43,0.187
,,00000.950400,B6_23,0.042
,,00000.950480,B6_41,0.03
,,00000.950640,B6_24,0.013
,,00000.950880,B6_13,0.019
,,00000.951280,B6_22,0.17
,,00000.951360,B6_14,0.149
,,00000.951440,B6_34,0.251
,,00000.951520,B6_44,0.175
,,00000.951600,B6_42,0.034
,,00000.952160,B6_11,0.051
,,00000.952400,B6_31,0.036
,,00000.952720,B6_41,0.015
,,00000.952800,B6_23,0.06
,,00000.952800,B6_43,0.183
,,00000.953120,B6_33,0.024
,,00000.953840,B6_42,0.023
,,00000.954000,B6_22,0.082
,,00000.954080,B6_34,0.059
,,00000.954800,B6_14,0.067
,,00000.954800,B6_44,0.072
,,00000.955040,B6_41,0.018
,,00000.955600,B6_31,0.045
,,00000.955840,B6_43,0.027
,,00000.956240,B6_42,0.028
,,00000.956320,B6_22,0.137
,,00000.956480,B6_23,0.045
,,00000.956480,B6_33,0.02
