Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A6_(IV),00000.036400,A6_34,0.045
Description,,00000.060160,A6_23,0.046
Maestro Edge (Maestro-091) Settings,,00000.062400,A6_23,0.017
   Original File Time,04/29/2024 14:22:29,00000.073280,A6_34,0.048
   Sampling Frequency,12.5 kHz,00000.089920,A6_34,0.043
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.114080,A6_34,0.041
   Experiment Start Time,04/29/2024 14:13:42,00000.189920,A6_34,0.061
   Referencing Method,Median,00000.235280,A6_34,0.046
   Analog Mode Setting,Neural Spikes,00000.255680,A6_23,0.023
   Plate Type,CytoView MEA 24,00000.286480,A6_34,0.056
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.289600,A6_34,0.02
   Digital High Pass Filter,200 Hz IIR,00000.327120,A6_34,0.053
   Temperature Set Point,37.0 Degrees C,00000.382720,A6_34,0.042
   Current Temperature,37.1 Degrees C,00000.386720,A6_12,0.068
   Heater Power,On,00000.455280,A6_34,0.044
   Legacy Heating Mode,Off,00000.485280,A6_34,0.049
   Barcode Plate Type,TwentyFourWell,00000.527280,A6_34,0.049
   Plate Serial Number,114-3631,00000.555280,A6_24,0.033
   CO2 Conc. Set Point,5.0 %,00000.594640,A6_34,0.035
   Actual CO2 Conc.,5.0 %,00000.601600,A6_23,0.051
   Gas Mixer Status,Regulating,00000.635120,A6_34,0.049
   AxIS Version,3.10.3.6,00000.695520,A6_34,0.042
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.697360,A6_12,0.067
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.762320,A6_34,0.045
,,00000.786960,A6_34,0.045
Spike Detector Settings,,00000.845120,A6_34,0.05
   Method,Adaptive Threshold Crossing,00000.845680,A6_41,0.011
   Threshold,6,00000.877680,A6_34,0.046
   Threshold Status,Variable,00000.933360,A6_34,0.045
   Threshold Crossing Only,True,00000.939600,A6_12,0.073
   Pre-Spike Duration,0.84 ms,00000.961840,A6_24,0.03
   Post-Spike Duration,2.16 ms,00000.968480,A6_34,0.044
   Coincident Event Filter,Default (Well),00000.972080,A6_24,0.022
   Coincidence Occurrence Threshold,4 Electrodes,00000.989360,A6_34,0.043
   Coincidence Event Window,80 µs,00001.019440,A6_34,0.046
