Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_B2_(IV),00000.134880,B2_12,0.053
Description,,00000.184720,B2_22,0.075
Maestro Edge (Maestro-091) Settings,,00000.205120,B2_22,0.059
   Original File Time,04/29/2024 14:43:37,00000.318560,B2_12,0.056
   Sampling Frequency,12.5 kHz,00000.337840,B2_12,0.059
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.443600,B2_22,0.07
   Experiment Start Time,04/29/2024 14:38:27,00000.465680,B2_22,0.06
   Referencing Method,Median,00000.487120,B2_22,0.054
   Analog Mode Setting,Neural Spikes,00000.532160,B2_12,0.06
   Plate Type,CytoView MEA 24,00000.573360,B2_12,0.052
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.681440,B2_12,0.056
   Digital High Pass Filter,200 Hz IIR,00000.698240,B2_12,0.06
   Temperature Set Point,37.0 Degrees C,00000.711680,B2_22,0.061
   Current Temperature,37.1 Degrees C,00000.716960,B2_12,0.055
   Heater Power,On,00000.727200,B2_22,0.054
   Legacy Heating Mode,Off,00000.744960,B2_22,0.056
   Barcode Plate Type,TwentyFourWell,00000.842640,B2_12,0.065
   Plate Serial Number,114-3631,00000.858080,B2_12,0.058
   CO2 Conc. Set Point,5.0 %,00000.871600,B2_12,0.054
   Actual CO2 Conc.,5.0 %,00000.988480,B2_12,0.053
   Gas Mixer Status,Regulating,00001.015200,B2_22,0.057
   AxIS Version,3.10.3.6,00001.030640,B2_22,0.055
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.048000,B2_22,0.057
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.080640,B2_22,0.051
,,00001.088080,B2_33,0.022
Spike Detector Settings,,00001.138000,B2_12,0.051
   Method,Adaptive Threshold Crossing,00001.153360,B2_44,0.027
   Threshold,6,00001.180000,B2_13,0.021
   Threshold Status,Variable,00001.181040,B2_12,0.066
   Threshold Crossing Only,True,00001.326400,B2_12,0.045
   Pre-Spike Duration,0.84 ms,00001.329360,B2_22,0.059
   Post-Spike Duration,2.16 ms,00001.347280,B2_22,0.057
   Coincident Event Filter,Default (Well),00001.353280,B2_12,0.061
   Coincidence Occurrence Threshold,4 Electrodes,00001.365520,B2_22,0.053
   Coincidence Event Window,80 µs,00001.378240,B2_12,0.053
   Allow Sample Overlap,false,00001.502080,B2_12,0.059
   Spike Count Interval,1 s,00001.582320,B2_22,0.061
,,00001.597520,B2_22,0.057
,,00001.663920,B2_44,0.031
,,00001.696640,B2_12,0.062
,,00001.780880,B2_12,0.056
,,00001.792640,B2_12,0.06
,,00001.807600,B2_12,0.053
,,00001.815760,B2_22,0.064
,,00001.823200,B2_12,0.05
,,00001.828880,B2_22,0.059
,,00001.844800,B2_22,0.056
,,00001.869280,B2_22,0.051
,,00001.877600,B2_13,0.023
,,00001.884080,B2_22,0.065
,,00001.920160,B2_12,0.057
,,00001.926560,B2_44,0.029
,,00001.931760,B2_12,0.052
,,00002.059200,B2_12,0.053
,,00002.077440,B2_22,0.063
,,00002.091040,B2_22,0.057
,,00002.105120,B2_22,0.053
,,00002.105360,B2_12,0.06
,,00002.245120,B2_12,0.059
,,00002.288560,B2_12,0.062
,,00002.336000,B2_44,0.032
,,00002.348080,B2_22,0.064
,,00002.363840,B2_22,0.059
,,00002.380080,B2_22,0.06
,,00002.399360,B2_22,0.06
,,00002.423760,B2_22,0.054
,,00002.449600,B2_22,0.067
,,00002.468400,B2_12,0.059
,,00002.590720,B2_12,0.052
,,00002.638320,B2_22,0.063
,,00002.652080,B2_22,0.058
,,00002.666240,B2_22,0.062
,,00002.684560,B2_22,0.05
,,00002.730560,B2_44,0.039
,,00002.734000,B2_31,0.03
,,00002.734640,B2_44,0.036
,,00002.737360,B2_44,0.039
,,00002.740000,B2_31,0.053
,,00002.740000,B2_44,0.044
,,00002.740240,B2_12,0.054
,,00002.741600,B2_42,0.026
,,00002.742240,B2_13,0.027
,,00002.742800,B2_44,0.05
,,00002.743200,B2_31,0.036
,,00002.744000,B2_42,0.018
,,00002.745200,B2_44,0.026
,,00002.746240,B2_34,0.021
,,00002.746560,B2_33,0.025
,,00002.746720,B2_31,0.058
,,00002.746880,B2_13,0.031
,,00002.747680,B2_44,0.056
,,00002.749200,B2_31,0.11
,,00002.750080,B2_12,0.07
,,00002.750160,B2_13,0.014
,,00002.750160,B2_33,0.026
,,00002.750240,B2_44,0.111
,,00002.750640,B2_34,0.029
,,00002.751200,B2_22,0.067
,,00002.751920,B2_31,0.086
,,00002.752480,B2_24,0.027
,,00002.752720,B2_44,0.065
,,00002.754560,B2_42,0.023
,,00002.754640,B2_31,0.03
,,00002.754960,B2_44,0.112
,,00002.756880,B2_22,0.064
,,00002.756960,B2_31,0.095
,,00002.758240,B2_44,0.037
,,00002.758880,B2_33,0.041
,,00002.759040,B2_42,0.026
,,00002.759200,B2_22,0.028
,,00002.759600,B2_31,0.099
,,00002.760400,B2_41,0.021
,,00002.760640,B2_34,0.023
,,00002.760720,B2_44,0.084
,,00002.761760,B2_22,0.052
,,00002.762240,B2_31,0.035
,,00002.762640,B2_42,0.02
,,00002.762880,B2_34,0.018
,,00002.763360,B2_44,0.072
,,00002.763520,B2_12,0.038
,,00002.765200,B2_31,0.086
,,00002.765280,B2_13,0.046
,,00002.765520,B2_34,0.027
,,00002.765680,B2_44,0.075
