Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A5_(I),00000.058800,A5_31,0.129
Description,,00000.127760,A5_22,0.028
Maestro Edge (Maestro-091) Settings,,00000.136880,A5_22,0.03
   Original File Time,04/29/2024 11:39:06,00000.146000,A5_31,0.125
   Sampling Frequency,12.5 kHz,00000.148240,A5_31,0.015
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.149520,A5_22,0.028
   Experiment Start Time,04/29/2024 11:02:45,00000.156400,A5_22,0.023
   Referencing Method,Median,00000.164880,A5_22,0.019
   Analog Mode Setting,Neural Spikes,00000.293680,A5_31,0.126
   Plate Type,CytoView MEA 24,00000.296240,A5_31,0.019
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.385040,A5_44,0.021
   Digital High Pass Filter,200 Hz IIR,00000.408240,A5_31,0.127
   Temperature Set Point,37.0 Degrees C,00000.409120,A5_32,0.018
   Current Temperature,37.0 Degrees C,00000.467280,A5_44,0.019
   Heater Power,On,00000.515760,A5_31,0.126
   Legacy Heating Mode,Off,00000.516640,A5_32,0.018
   Barcode Plate Type,TwentyFourWell,00000.518640,A5_31,0.016
   Plate Serial Number,114-3631,00000.621920,A5_31,0.129
   CO2 Conc. Set Point,5.0 %,00000.632080,A5_22,0.026
   Actual CO2 Conc.,5.0 %,00000.639120,A5_22,0.03
   Gas Mixer Status,Regulating,00000.646720,A5_22,0.025
   AxIS Version,3.10.3.6,00000.702720,A5_31,0.127
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.703600,A5_32,0.02
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.814400,A5_31,0.121
,,00000.936640,A5_31,0.128
Spike Detector Settings,,00000.937520,A5_32,0.019
   Method,Adaptive Threshold Crossing,00000.963280,A5_44,0.014
   Threshold,6,00001.038000,A5_31,0.122
   Threshold Status,Variable,00001.038880,A5_32,0.018
   Threshold Crossing Only,True,00001.128320,A5_31,0.128
   Pre-Spike Duration,0.84 ms,00001.131120,A5_31,0.02
   Post-Spike Duration,2.16 ms,00001.200480,A5_22,0.03
   Coincident Event Filter,Default (Well),00001.207520,A5_22,0.024
   Coincidence Occurrence Threshold,4 Electrodes,00001.214960,A5_22,0.02
   Coincidence Event Window,80 µs,00001.221680,A5_22,0.023
   Allow Sample Overlap,false,00001.222160,A5_31,0.123
   Spike Count Interval,1 s,00001.224960,A5_31,0.021
,,00001.248640,A5_23,0.02
,,00001.337840,A5_31,0.127
,,00001.340640,A5_31,0.019
,,00001.491120,A5_31,0.125
,,00001.493360,A5_31,0.018
,,00001.541600,A5_22,0.031
,,00001.548640,A5_22,0.025
,,00001.556080,A5_22,0.029
,,00001.562800,A5_22,0.03
,,00001.582960,A5_31,0.125
,,00001.611280,A5_44,0.02
,,00001.717040,A5_31,0.128
,,00001.821840,A5_31,0.123
,,00001.901760,A5_22,0.034
,,00001.908800,A5_22,0.032
,,00001.909040,A5_31,0.125
,,00001.912720,A5_34,0.161
,,00001.914080,A5_22,0.032
,,00001.916480,A5_22,0.012
,,00001.916560,A5_34,0.091
,,00001.918560,A5_31,0.269
,,00001.919680,A5_34,0.016
,,00001.927840,A5_34,0.062
,,00001.931520,A5_34,0.105
,,00001.932560,A5_22,0.025
,,00001.934160,A5_34,0.024
,,00001.934880,A5_22,0.022
