Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_C6_(I),00000.048720,C6_34,0.044
Description,,00000.061440,C6_42,0.07
Maestro Edge (Maestro-091) Settings,,00000.062480,C6_33,0.027
   Original File Time,04/30/2024 11:08:34,00000.147520,C6_34,0.045
   Sampling Frequency,12.5 kHz,00000.286960,C6_34,0.054
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.312880,C6_23,0.024
   Experiment Start Time,04/30/2024 10:43:40,00000.349360,C6_34,0.042
   Referencing Method,Median,00000.458000,C6_21,0.026
   Analog Mode Setting,Neural Spikes,00000.566560,C6_34,0.043
   Plate Type,CytoView MEA 24,00000.680800,C6_34,0.041
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.766640,C6_34,0.049
   Digital High Pass Filter,200 Hz IIR,00001.005040,C6_34,0.041
   Temperature Set Point,37.0 Degrees C,00001.037280,C6_23,0.021
   Current Temperature,37.0 Degrees C,00001.076640,C6_34,0.044
   Heater Power,On,00001.165600,C6_42,0.07
   Legacy Heating Mode,Off,00001.166640,C6_33,0.026
   Barcode Plate Type,TwentyFourWell,00001.276160,C6_34,0.048
   Plate Serial Number,114-3631,00001.349120,C6_34,0.048
   CO2 Conc. Set Point,5.0 %,00001.500880,C6_34,0.047
   Actual CO2 Conc.,5.0 %,00001.706960,C6_34,0.053
   Gas Mixer Status,Regulating,00001.756160,C6_34,0.043
   AxIS Version,3.10.3.6,00001.759680,C6_34,0.027
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.760640,C6_33,0.038
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.761760,C6_44,0.025
,,00001.762080,C6_42,0.032
Spike Detector Settings,,00001.762320,C6_22,0.052
   Method,Adaptive Threshold Crossing,00001.762320,C6_32,0.078
   Threshold,6,00001.764240,C6_21,0.05
   Threshold Status,Variable,00001.765040,C6_23,0.015
   Threshold Crossing Only,True,00001.765040,C6_33,0.037
   Pre-Spike Duration,0.84 ms,00001.765040,C6_44,0.036
   Post-Spike Duration,2.16 ms,00001.765120,C6_34,0.058
   Coincident Event Filter,Default (Well),00001.765440,C6_32,0.041
   Coincidence Occurrence Threshold,4 Electrodes,00001.765680,C6_22,0.025
   Coincidence Event Window,80 µs,00001.765920,C6_41,0.015
   Allow Sample Overlap,false,00001.767200,C6_13,0.02
   Spike Count Interval,1 s,00001.767360,C6_34,0.048
,,00001.767680,C6_32,0.067
,,00001.767760,C6_21,0.032
,,00001.769840,C6_11,0.035
,,00001.770560,C6_42,0.075
,,00001.770720,C6_41,0.03
,,00001.770800,C6_21,0.024
,,00001.770960,C6_32,0.053
,,00001.771200,C6_22,0.06
,,00001.771280,C6_33,0.037
,,00001.771360,C6_13,0.021
,,00001.772000,C6_23,0.023
,,00001.772480,C6_44,0.036
,,00001.772640,C6_34,0.063
,,00001.773040,C6_21,0.049
,,00001.773440,C6_32,0.04
,,00001.773520,C6_22,0.036
,,00001.774160,C6_33,0.026
,,00001.774160,C6_41,0.012
,,00001.774880,C6_44,0.031
,,00001.775040,C6_34,0.029
,,00001.775440,C6_23,0.034
,,00001.775760,C6_21,0.035
,,00001.776000,C6_32,0.031
,,00001.776240,C6_22,0.047
,,00001.776800,C6_33,0.057
,,00001.777280,C6_44,0.034
,,00001.777760,C6_41,0.028
,,00001.777840,C6_34,0.053
,,00001.778160,C6_23,0.025
,,00001.778480,C6_13,0.024
,,00001.778880,C6_21,0.045
,,00001.778960,C6_22,0.063
,,00001.779040,C6_32,0.105
,,00001.779280,C6_33,0.21
,,00001.779760,C6_11,0.033
,,00001.780000,C6_41,0.025
,,00001.780800,C6_23,0.053
,,00001.780800,C6_24,0.036
,,00001.781360,C6_21,0.119
,,00001.781600,C6_33,0.082
,,00001.781600,C6_44,0.06
,,00001.781680,C6_22,0.072
,,00001.781840,C6_34,0.19
,,00001.782080,C6_13,0.019
,,00001.782160,C6_42,0.069
,,00001.783200,C6_32,0.089
,,00001.783280,C6_23,0.072
,,00001.784000,C6_22,0.104
,,00001.784000,C6_44,0.077
,,00001.784080,C6_21,0.212
,,00001.784080,C6_33,0.286
,,00001.784480,C6_24,0.046
,,00001.784640,C6_34,0.667
,,00001.784640,C6_41,0.038
,,00001.784800,C6_14,0.018
,,00001.785440,C6_32,0.062
,,00001.785520,C6_42,0.048
,,00001.785600,C6_12,0.022
,,00001.785840,C6_23,0.154
,,00001.786240,C6_22,0.094
,,00001.786320,C6_44,0.042
,,00001.786480,C6_13,0.023
,,00001.786960,C6_21,0.273
,,00001.787040,C6_43,0.02
,,00001.787120,C6_24,0.071
,,00001.787360,C6_33,0.196
,,00001.787440,C6_11,0.036
,,00001.787440,C6_34,0.302
,,00001.787600,C6_41,0.021
,,00001.787760,C6_32,0.088
,,00001.788240,C6_14,0.048
,,00001.788240,C6_23,0.09
,,00001.788480,C6_22,0.06
,,00001.788560,C6_42,0.087
,,00001.788800,C6_44,0.081
,,00001.788880,C6_13,0.032
,,00001.789200,C6_21,0.081
,,00001.789680,C6_34,0.168
,,00001.789760,C6_24,0.046
,,00001.789920,C6_11,0.037
,,00001.790000,C6_43,0.031
,,00001.790400,C6_33,0.105
,,00001.790400,C6_41,0.035
,,00001.790560,C6_14,0.025
,,00001.790720,C6_22,0.066
,,00001.790720,C6_23,0.091
,,00001.791200,C6_44,0.037
,,00001.791280,C6_32,0.109
,,00001.791280,C6_42,0.075
,,00001.791440,C6_31,0.025
,,00001.791600,C6_21,0.149
,,00001.791840,C6_12,0.023
,,00001.792640,C6_34,0.116
,,00001.792800,C6_33,0.09
,,00001.792800,C6_43,0.039
,,00001.793120,C6_13,0.03
,,00001.793200,C6_11,0.035
,,00001.793200,C6_24,0.044
,,00001.793280,C6_23,0.044
,,00001.793440,C6_41,0.041
,,00001.793520,C6_22,0.049
,,00001.793520,C6_42,0.094
,,00001.793600,C6_32,0.051
,,00001.793600,C6_44,0.032
,,00001.794400,C6_21,0.081
,,00001.795360,C6_33,0.077
,,00001.795680,C6_14,0.052
,,00001.795680,C6_34,0.143
,,00001.795760,C6_31,0.024
,,00001.795840,C6_22,0.041
,,00001.795920,C6_13,0.029
,,00001.796000,C6_24,0.031
,,00001.796080,C6_42,0.069
,,00001.796080,C6_44,0.027
,,00001.796160,C6_23,0.024
,,00001.796400,C6_32,0.085
,,00001.796720,C6_11,0.035
,,00001.796720,C6_21,0.048
,,00001.796800,C6_43,0.035
,,00001.797040,C6_41,0.017
,,00001.798000,C6_33,0.045
,,00001.798800,C6_13,0.021
,,00001.798800,C6_22,0.047
,,00001.798880,C6_42,0.088
,,00001.798880,C6_44,0.056
,,00001.799040,C6_12,0.012
,,00001.799040,C6_14,0.019
,,00001.799040,C6_32,0.052
,,00001.799120,C6_23,0.034
,,00001.799280,C6_21,0.098
,,00001.799280,C6_41,0.013
,,00001.799360,C6_24,0.031
,,00001.799920,C6_34,0.043
,,00001.800640,C6_33,0.079
,,00001.801200,C6_44,0.066
,,00001.801520,C6_21,0.07
,,00001.801680,C6_22,0.042
,,00001.801680,C6_32,0.05
,,00001.801680,C6_42,0.054
,,00001.801760,C6_23,0.026
,,00001.802000,C6_43,0.033
,,00001.802160,C6_41,0.02
,,00001.802480,C6_34,0.048
,,00001.803120,C6_24,0.025
,,00001.803360,C6_31,0.023
,,00001.803680,C6_33,0.085
,,00001.803760,C6_11,0.048
,,00001.803760,C6_13,0.022
,,00001.804080,C6_32,0.043
,,00001.804240,C6_22,0.033
,,00001.804240,C6_42,0.082
,,00001.804320,C6_44,0.029
,,00001.804480,C6_21,0.128
,,00001.804480,C6_23,0.041
,,00001.804720,C6_34,0.054
,,00001.805840,C6_41,0.027
,,00001.806000,C6_24,0.028
,,00001.806720,C6_31,0.022
,,00001.806800,C6_33,0.065
,,00001.806880,C6_44,0.053
,,00001.806960,C6_23,0.054
,,00001.807200,C6_13,0.018
,,00001.807360,C6_32,0.045
,,00001.807440,C6_22,0.045
