Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A6_(I),00000.006560,A6_34,0.054
Description,,00000.155280,A6_34,0.058
Maestro Edge (Maestro-091) Settings,,00000.158000,A6_12,0.068
   Original File Time,04/29/2024 11:43:52,00000.204400,A6_34,0.053
   Sampling Frequency,12.5 kHz,00000.208000,A6_34,0.015
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.234880,A6_12,0.068
   Experiment Start Time,04/29/2024 11:02:45,00000.250240,A6_24,0.034
   Referencing Method,Median,00000.325200,A6_34,0.057
   Analog Mode Setting,Neural Spikes,00000.337280,A6_23,0.063
   Plate Type,CytoView MEA 24,00000.366880,A6_34,0.061
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.374960,A6_14,0.021
   Digital High Pass Filter,200 Hz IIR,00000.384880,A6_34,0.055
   Temperature Set Point,37.0 Degrees C,00000.388080,A6_12,0.067
   Current Temperature,37.0 Degrees C,00000.421440,A6_34,0.057
   Heater Power,On,00000.435760,A6_34,0.06
   Legacy Heating Mode,Off,00000.479040,A6_34,0.053
   Barcode Plate Type,TwentyFourWell,00000.494160,A6_34,0.06
   Plate Serial Number,114-3631,00000.517600,A6_23,0.046
   CO2 Conc. Set Point,5.0 %,00000.562320,A6_34,0.049
   Actual CO2 Conc.,5.0 %,00000.607840,A6_23,0.025
   Gas Mixer Status,Regulating,00000.621680,A6_23,0.019
   AxIS Version,3.10.3.6,00000.621840,A6_24,0.032
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.648240,A6_12,0.067
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.671760,A6_34,0.052
,,00000.690400,A6_34,0.056
Spike Detector Settings,,00000.709200,A6_34,0.058
   Method,Adaptive Threshold Crossing,00000.717680,A6_23,0.031
   Threshold,6,00000.742160,A6_34,0.02
   Threshold Status,Variable,00000.762160,A6_24,0.035
   Threshold Crossing Only,True,00000.792160,A6_34,0.021
   Pre-Spike Duration,0.84 ms,00000.839760,A6_32,0.036
   Post-Spike Duration,2.16 ms,00000.873600,A6_32,0.035
   Coincident Event Filter,Default (Well),00000.876160,A6_32,0.016
   Coincidence Occurrence Threshold,4 Electrodes,00000.876800,A6_34,0.059
   Coincidence Event Window,80 µs,00000.884800,A6_12,0.072
   Allow Sample Overlap,false,00000.884880,A6_32,0.025
   Spike Count Interval,1 s,00000.885920,A6_22,0.025
,,00000.887040,A6_23,0.041
,,00000.887120,A6_12,0.035
,,00000.888480,A6_32,0.03
,,00000.889920,A6_23,0.403
,,00000.891920,A6_12,0.036
,,00000.891920,A6_34,0.023
,,00000.892480,A6_22,0.02
,,00000.892720,A6_23,0.31
,,00000.893600,A6_13,0.06
,,00000.894160,A6_12,0.019
,,00000.894160,A6_34,0.032
,,00000.894640,A6_14,0.016
,,00000.896000,A6_13,0.053
,,00000.896240,A6_23,0.108
,,00000.896400,A6_12,0.021
,,00000.897680,A6_32,0.035
,,00000.898000,A6_14,0.021
,,00000.898000,A6_34,0.028
,,00000.898560,A6_22,0.026
,,00000.898960,A6_13,0.034
,,00000.899040,A6_23,0.161
,,00000.899120,A6_12,0.041
,,00000.899760,A6_42,0.054
,,00000.900080,A6_32,0.013
,,00000.901040,A6_22,0.029
,,00000.902400,A6_32,0.039
,,00000.903040,A6_42,0.048
,,00000.904000,A6_23,0.039
,,00000.905600,A6_32,0.052
,,00000.905680,A6_22,0.024
,,00000.905840,A6_42,0.087
,,00000.906240,A6_23,0.046
,,00000.907280,A6_13,0.036
,,00000.907680,A6_34,0.069
,,00000.908240,A6_42,0.028
,,00000.908320,A6_32,0.031
,,00000.908400,A6_22,0.098
,,00000.908720,A6_23,0.039
,,00000.908880,A6_43,0.183
,,00000.909360,A6_12,0.04
,,00000.910000,A6_34,0.031
,,00000.910960,A6_23,0.056
,,00000.911040,A6_22,0.048
,,00000.911040,A6_32,0.038
,,00000.911280,A6_42,0.141
,,00000.912160,A6_43,0.023
,,00000.913120,A6_24,0.041
,,00000.913360,A6_23,0.325
,,00000.913520,A6_42,0.103
,,00000.913840,A6_22,0.079
,,00000.914320,A6_34,0.07
,,00000.914960,A6_33,0.021
,,00000.915120,A6_12,0.078
,,00000.915120,A6_13,0.038
,,00000.915520,A6_24,0.212
,,00000.915520,A6_32,0.043
,,00000.915760,A6_41,0.022
,,00000.915840,A6_23,0.064
,,00000.916320,A6_22,0.109
,,00000.916720,A6_34,0.134
,,00000.916800,A6_43,0.158
,,00000.917040,A6_31,0.025
,,00000.918000,A6_12,0.051
,,00000.918080,A6_32,0.059
,,00000.918240,A6_24,0.157
,,00000.918480,A6_23,0.045
,,00000.918560,A6_22,0.19
,,00000.918720,A6_33,0.036
,,00000.918720,A6_42,0.331
,,00000.918960,A6_13,0.018
,,00000.919200,A6_14,0.039
,,00000.919760,A6_34,0.049
,,00000.920160,A6_31,0.035
,,00000.920320,A6_12,0.032
,,00000.920400,A6_41,0.028
,,00000.920640,A6_24,0.167
,,00000.921040,A6_23,0.063
,,00000.921120,A6_33,0.042
,,00000.921120,A6_42,0.31
,,00000.921440,A6_22,0.094
,,00000.921440,A6_43,0.096
,,00000.921680,A6_32,0.051
,,00000.921840,A6_14,0.054
,,00000.922000,A6_21,0.025
,,00000.922160,A6_34,0.159
,,00000.922400,A6_31,0.027
,,00000.922560,A6_12,0.043
,,00000.922640,A6_41,0.021
,,00000.922720,A6_44,0.029
,,00000.922800,A6_11,0.022
,,00000.923040,A6_24,0.076
,,00000.923520,A6_23,0.073
,,00000.923520,A6_42,0.243
,,00000.923840,A6_13,0.042
,,00000.924000,A6_33,0.061
,,00000.924240,A6_22,0.136
,,00000.924320,A6_14,0.071
,,00000.924320,A6_43,0.106
,,00000.924480,A6_21,0.032
,,00000.924640,A6_32,0.058
,,00000.924880,A6_31,0.034
,,00000.924880,A6_41,0.024
,,00000.925440,A6_12,0.086
,,00000.925440,A6_34,0.233
,,00000.925920,A6_24,0.075
,,00000.926080,A6_23,0.049
,,00000.926320,A6_42,0.112
,,00000.926880,A6_22,0.132
,,00000.926960,A6_13,0.043
,,00000.926960,A6_14,0.095
,,00000.926960,A6_33,0.044
,,00000.927040,A6_21,0.014
,,00000.927040,A6_43,0.028
,,00000.927120,A6_31,0.028
,,00000.927680,A6_12,0.039
,,00000.928000,A6_32,0.043
,,00000.928160,A6_24,0.091
,,00000.928560,A6_42,0.133
,,00000.928640,A6_34,0.24
,,00000.928720,A6_41,0.014
,,00000.929120,A6_23,0.096
,,00000.929200,A6_14,0.073
,,00000.929360,A6_43,0.064
,,00000.929840,A6_22,0.092
,,00000.930160,A6_13,0.04
,,00000.930640,A6_24,0.075
,,00000.931280,A6_21,0.023
,,00000.931360,A6_41,0.017
,,00000.931520,A6_34,0.05
,,00000.931600,A6_32,0.041
,,00000.931840,A6_43,0.038
,,00000.931920,A6_33,0.032
,,00000.932080,A6_42,0.07
,,00000.932240,A6_22,0.084
,,00000.932640,A6_14,0.027
,,00000.932880,A6_23,0.05
,,00000.932880,A6_24,0.051
,,00000.933040,A6_12,0.032
,,00000.933200,A6_31,0.016
,,00000.934400,A6_42,0.093
,,00000.934640,A6_22,0.109
,,00000.934720,A6_34,0.058
,,00000.934960,A6_43,0.073
,,00000.935120,A6_14,0.019
,,00000.935120,A6_24,0.045
,,00000.935280,A6_23,0.061
,,00000.935280,A6_33,0.024
,,00000.935520,A6_31,0.023
,,00000.935840,A6_32,0.031
,,00000.936400,A6_12,0.036
,,00000.937120,A6_21,0.027
,,00000.937120,A6_34,0.085
,,00000.937200,A6_42,0.1
,,00000.937680,A6_23,0.075
,,00000.937760,A6_43,0.069
,,00000.937920,A6_14,0.039
,,00000.937920,A6_31,0.019
,,00000.938000,A6_22,0.036
,,00000.938320,A6_24,0.037
,,00000.938560,A6_13,0.038
,,00000.939680,A6_12,0.036
,,00000.939760,A6_32,0.039
,,00000.940080,A6_23,0.035
,,00000.940080,A6_41,0.014
,,00000.940160,A6_14,0.05
,,00000.940160,A6_34,0.049
,,00000.940160,A6_43,0.084
,,00000.940560,A6_21,0.033
,,00000.940560,A6_22,0.039
,,00000.940960,A6_42,0.105
,,00000.941280,A6_24,0.068
,,00000.941840,A6_13,0.045
,,00000.942080,A6_12,0.028
,,00000.942320,A6_32,0.032
,,00000.942480,A6_31,0.019
,,00000.942720,A6_23,0.04
,,00000.943040,A6_43,0.098
,,00000.943200,A6_42,0.051
,,00000.943520,A6_14,0.034
,,00000.943520,A6_22,0.048
,,00000.943680,A6_24,0.107
,,00000.943680,A6_34,0.033
,,00000.944000,A6_41,0.029
,,00000.944960,A6_12,0.028
,,00000.945440,A6_43,0.117
,,00000.945520,A6_23,0.321
,,00000.945760,A6_14,0.027
,,00000.946320,A6_31,0.02
,,00000.946320,A6_33,0.031
,,00000.946400,A6_34,0.096
,,00000.946400,A6_42,0.121
,,00000.946560,A6_13,0.049
,,00000.946560,A6_32,0.022
,,00000.946720,A6_24,0.086
,,00000.946800,A6_21,0.02
,,00000.946800,A6_22,0.039
,,00000.947520,A6_41,0.01
,,00000.947600,A6_44,0.027
,,00000.947680,A6_12,0.05
,,00000.948080,A6_14,0.027
,,00000.948080,A6_43,0.068
,,00000.948880,A6_13,0.053
,,00000.948960,A6_23,0.031
,,00000.949360,A6_32,0.052
,,00000.949440,A6_22,0.064
,,00000.949440,A6_34,0.044
,,00000.949440,A6_42,0.095
,,00000.950000,A6_24,0.037
,,00000.950000,A6_41,0.01
,,00000.950080,A6_31,0.024
,,00000.950960,A6_12,0.023
,,00000.951120,A6_33,0.035
,,00000.951200,A6_14,0.03
,,00000.951360,A6_13,0.028
,,00000.951520,A6_43,0.074
,,00000.951760,A6_34,0.089
,,00000.951920,A6_22,0.029
,,00000.952400,A6_24,0.045
,,00000.952560,A6_32,0.028
,,00000.952800,A6_23,0.051
,,00000.953200,A6_42,0.091
,,00000.954080,A6_14,0.041
,,00000.954240,A6_13,0.051
,,00000.954400,A6_43,0.062
,,00000.954480,A6_34,0.049
,,00000.954640,A6_21,0.025
,,00000.954880,A6_24,0.036
,,00000.954960,A6_22,0.093
,,00000.955280,A6_23,0.057
,,00000.955440,A6_31,0.025
,,00000.955920,A6_42,0.065
,,00000.956000,A6_41,0.019
,,00000.956560,A6_12,0.023
,,00000.956560,A6_14,0.043
,,00000.956880,A6_21,0.032
,,00000.957120,A6_43,0.043
,,00000.957520,A6_22,0.039
,,00000.957600,A6_23,0.046
,,00000.957680,A6_31,0.022
,,00000.957760,A6_24,0.052
,,00000.958320,A6_34,0.187
,,00000.958640,A6_42,0.216
,,00000.958880,A6_14,0.037
,,00000.959280,A6_12,0.045
