Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_C6_(IV),00000.016480,C6_34,0.049
Description,,00000.117360,C6_34,0.046
Maestro Edge (Maestro-091) Settings,,00000.148960,C6_42,0.027
   Original File Time,04/30/2024 13:54:20,00000.164800,C6_21,0.034
   Sampling Frequency,12.5 kHz,00000.260880,C6_34,0.046
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.316720,C6_21,0.032
   Experiment Start Time,04/30/2024 13:25:47,00000.372720,C6_34,0.051
   Referencing Method,Median,00000.435840,C6_21,0.029
   Analog Mode Setting,Neural Spikes,00000.523680,C6_34,0.055
   Plate Type,CytoView MEA 24,00000.639120,C6_34,0.056
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.836960,C6_21,0.033
   Digital High Pass Filter,200 Hz IIR,00000.892800,C6_34,0.05
   Temperature Set Point,37.0 Degrees C,00000.931280,C6_42,0.022
   Current Temperature,37.0 Degrees C,00000.968080,C6_42,0.06
   Heater Power,On,00000.969040,C6_33,0.021
   Legacy Heating Mode,Off,00000.977360,C6_34,0.057
   Barcode Plate Type,TwentyFourWell,00000.978800,C6_42,0.06
   Plate Serial Number,114-3631,00000.979360,C6_33,0.03
   CO2 Conc. Set Point,5.0 %,00000.981600,C6_32,0.026
   Actual CO2 Conc.,5.0 %,00000.982800,C6_22,0.04
   Gas Mixer Status,Regulating,00000.986000,C6_21,0.023
   AxIS Version,3.10.3.6,00000.989520,C6_22,0.034
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.009120,C6_32,0.02
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.010080,C6_22,0.024
,,00001.015600,C6_32,0.024
Spike Detector Settings,,00001.022880,C6_32,0.019
   Method,Adaptive Threshold Crossing,00001.027680,C6_22,0.024
   Threshold,6,00001.030480,C6_44,0.079
   Threshold Status,Variable,00001.038720,C6_32,0.016
   Threshold Crossing Only,True,00001.045520,C6_32,0.015
   Pre-Spike Duration,0.84 ms,00001.045840,C6_21,0.035
   Post-Spike Duration,2.16 ms,00001.056080,C6_22,0.029
   Coincident Event Filter,Default (Well),00001.218080,C6_34,0.057
   Coincidence Occurrence Threshold,4 Electrodes,00001.421440,C6_34,0.052
   Coincidence Event Window,80 µs,00001.496560,C6_34,0.05
   Allow Sample Overlap,false,00001.600320,C6_21,0.023
   Spike Count Interval,1 s,00001.621200,C6_21,0.023
,,00001.643600,C6_34,0.056
,,00001.731680,C6_34,0.051
,,00001.832320,C6_21,0.028
,,00001.835280,C6_34,0.051
