Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_D4_(IV),00000.355280,D4_12,0.016
Description,,00001.139360,D4_23,0.012
Maestro Edge (Maestro-091) Settings,,00001.209760,D4_23,0.028
   Original File Time,04/30/2024 14:07:18,00001.232640,D4_33,0.027
   Sampling Frequency,12.5 kHz,00001.254080,D4_43,0.038
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.256880,D4_44,0.033
   Experiment Start Time,04/30/2024 13:25:47,00001.258960,D4_33,0.024
   Referencing Method,Median,00001.259440,D4_44,0.064
   Analog Mode Setting,Neural Spikes,00001.260000,D4_43,0.039
   Plate Type,CytoView MEA 24,00001.266560,D4_41,0.011
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.269520,D4_41,0.013
   Digital High Pass Filter,200 Hz IIR,00001.277520,D4_44,0.037
   Temperature Set Point,37.0 Degrees C,00001.322080,D4_21,0.275
   Current Temperature,37.0 Degrees C,00001.323440,D4_12,0.041
   Heater Power,On,00001.325760,D4_12,0.025
   Legacy Heating Mode,Off,00001.327440,D4_23,0.03
   Barcode Plate Type,TwentyFourWell,00001.333280,D4_12,0.038
   Plate Serial Number,114-3631,00001.335520,D4_12,0.016
   CO2 Conc. Set Point,5.0 %,00001.338560,D4_12,0.032
   Actual CO2 Conc.,5.0 %,00001.349440,D4_23,0.022
   Gas Mixer Status,Regulating,00001.361920,D4_24,0.034
   AxIS Version,3.10.3.6,00001.367600,D4_24,0.022
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.380880,D4_24,0.033
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.456400,D4_23,0.018
,,00002.617680,D4_12,0.02
Spike Detector Settings,,00002.887520,D4_23,0.03
   Method,Adaptive Threshold Crossing,00002.947280,D4_34,0.015
   Threshold,6,00003.322560,D4_12,0.015
   Threshold Status,Variable,00004.144640,D4_23,0.025
   Threshold Crossing Only,True,00004.158320,D4_24,0.026
   Pre-Spike Duration,0.84 ms,00004.161840,D4_14,0.023
   Post-Spike Duration,2.16 ms,00004.161840,D4_23,0.022
   Coincident Event Filter,Default (Well),00004.164640,D4_14,0.077
   Coincidence Occurrence Threshold,4 Electrodes,00004.164880,D4_43,0.266
   Coincidence Event Window,80 µs,00004.165440,D4_21,0.019
   Allow Sample Overlap,false,00004.166560,D4_11,0.018
   Spike Count Interval,1 s,00004.166960,D4_14,0.063
,,00004.166960,D4_24,0.064
,,00004.167200,D4_41,0.014
,,00004.167520,D4_23,0.035
,,00004.167840,D4_21,0.085
,,00004.168000,D4_12,0.033
,,00004.169440,D4_33,0.026
,,00004.169520,D4_24,0.062
,,00004.169760,D4_14,0.053
,,00004.169760,D4_41,0.017
,,00004.169760,D4_44,0.023
,,00004.169840,D4_43,0.388
,,00004.170160,D4_11,0.02
,,00004.171680,D4_21,0.084
,,00004.172000,D4_23,0.032
,,00004.172080,D4_24,0.182
,,00004.172320,D4_41,0.022
,,00004.172320,D4_43,0.324
,,00004.172640,D4_14,0.114
,,00004.172720,D4_11,0.024
,,00004.172720,D4_12,0.036
,,00004.173840,D4_34,0.026
,,00004.174000,D4_33,0.075
,,00004.174160,D4_21,0.163
,,00004.174880,D4_14,0.053
,,00004.174880,D4_43,0.159
,,00004.174960,D4_41,0.014
,,00004.175520,D4_44,0.054
,,00004.175760,D4_11,0.041
,,00004.175840,D4_12,0.066
,,00004.176000,D4_23,0.17
,,00004.176400,D4_33,0.027
,,00004.176480,D4_24,0.423
,,00004.176800,D4_21,0.287
,,00004.177200,D4_41,0.025
,,00004.177440,D4_43,0.212
,,00004.177680,D4_14,0.078
,,00004.177920,D4_34,0.026
,,00004.178000,D4_11,0.037
,,00004.178000,D4_44,0.036
,,00004.178080,D4_12,0.101
,,00004.178640,D4_23,0.125
,,00004.178880,D4_24,0.179
,,00004.179120,D4_21,0.16
,,00004.179680,D4_33,0.042
,,00004.179680,D4_41,0.038
,,00004.180400,D4_11,0.027
,,00004.180480,D4_14,0.056
,,00004.180720,D4_44,0.033
,,00004.180800,D4_12,0.072
,,00004.180800,D4_34,0.032
,,00004.181200,D4_24,0.154
,,00004.181600,D4_21,0.062
,,00004.181600,D4_43,0.45
,,00004.181920,D4_33,0.14
,,00004.182080,D4_32,0.018
,,00004.182720,D4_11,0.035
,,00004.182720,D4_14,0.063
,,00004.182800,D4_23,0.088
,,00004.182880,D4_41,0.049
,,00004.183280,D4_44,0.059
,,00004.183600,D4_12,0.017
,,00004.183680,D4_24,0.089
,,00004.184240,D4_34,0.028
,,00004.184320,D4_31,0.018
,,00004.184720,D4_43,0.195
,,00004.185200,D4_14,0.058
,,00004.185200,D4_21,0.071
,,00004.185440,D4_41,0.045
,,00004.185760,D4_23,0.084
,,00004.185760,D4_44,0.049
,,00004.185920,D4_33,0.107
,,00004.186160,D4_11,0.027
,,00004.186320,D4_24,0.053
,,00004.186720,D4_12,0.071
,,00004.186800,D4_34,0.026
,,00004.187600,D4_21,0.051
,,00004.187680,D4_14,0.055
,,00004.187760,D4_41,0.014
,,00004.187760,D4_43,0.184
,,00004.188320,D4_44,0.05
,,00004.188400,D4_23,0.039
,,00004.188400,D4_33,0.06
,,00004.189200,D4_24,0.071
,,00004.189920,D4_12,0.035
,,00004.190000,D4_14,0.036
,,00004.190000,D4_41,0.029
,,00004.190000,D4_43,0.074
,,00004.190160,D4_11,0.041
,,00004.190560,D4_44,0.042
,,00004.190720,D4_33,0.044
,,00004.190800,D4_21,0.126
,,00004.190960,D4_23,0.058
,,00004.191680,D4_24,0.043
,,00004.191760,D4_34,0.029
,,00004.192160,D4_12,0.049
,,00004.192480,D4_14,0.047
,,00004.192560,D4_41,0.023
,,00004.193280,D4_21,0.054
,,00004.193280,D4_23,0.031
,,00004.193440,D4_43,0.042
,,00004.194080,D4_44,0.039
,,00004.194160,D4_33,0.097
,,00004.194400,D4_24,0.046
,,00004.194720,D4_14,0.067
,,00004.195040,D4_41,0.012
,,00004.195120,D4_12,0.033
,,00004.195200,D4_34,0.017
,,00004.195440,D4_11,0.031
,,00004.195600,D4_21,0.08
,,00004.196400,D4_44,0.058
,,00004.196720,D4_23,0.034
,,00004.196720,D4_24,0.043
,,00004.197280,D4_43,0.032
,,00004.197440,D4_12,0.019
,,00004.197520,D4_14,0.057
,,00004.197600,D4_33,0.073
,,00004.197920,D4_21,0.04
,,00004.198640,D4_11,0.023
,,00004.198960,D4_44,0.046
,,00004.199040,D4_41,0.02
,,00004.199120,D4_24,0.068
,,00004.199120,D4_42,0.019
,,00004.199360,D4_23,0.024
,,00004.199360,D4_31,0.015
,,00004.199760,D4_34,0.03
,,00004.199760,D4_43,0.145
,,00004.199840,D4_33,0.064
,,00004.199920,D4_14,0.032
,,00004.200560,D4_21,0.104
,,00004.201200,D4_11,0.036
,,00004.201280,D4_44,0.046
,,00004.201440,D4_24,0.049
,,00004.201520,D4_42,0.02
,,00004.201680,D4_23,0.06
,,00004.201760,D4_41,0.01
,,00004.202240,D4_34,0.022
,,00004.202320,D4_14,0.039
,,00004.202480,D4_33,0.052
,,00004.202480,D4_43,0.188
,,00004.202880,D4_21,0.115
,,00004.202960,D4_12,0.026
,,00004.203600,D4_44,0.038
,,00004.203920,D4_11,0.027
,,00004.204000,D4_41,0.018
,,00004.204240,D4_32,0.017
,,00004.204640,D4_23,0.063
,,00004.204800,D4_24,0.051
,,00004.205120,D4_33,0.06
,,00004.205280,D4_14,0.047
,,00004.205440,D4_12,0.021
,,00004.205440,D4_21,0.057
,,00004.205440,D4_34,0.022
,,00004.205920,D4_44,0.038
,,00004.206080,D4_43,0.115
,,00004.207120,D4_24,0.04
,,00004.207520,D4_23,0.036
,,00004.207680,D4_41,0.019
,,00004.207920,D4_21,0.107
,,00004.207920,D4_32,0.013
,,00004.207920,D4_33,0.081
,,00004.208000,D4_11,0.025
,,00004.208000,D4_12,0.021
,,00004.208000,D4_14,0.058
,,00004.208480,D4_44,0.039
,,00004.208880,D4_43,0.084
,,00004.209120,D4_34,0.016
,,00004.209680,D4_42,0.019
,,00004.210160,D4_24,0.05
,,00004.210240,D4_33,0.061
,,00004.210400,D4_12,0.055
,,00004.210480,D4_14,0.056
,,00004.210480,D4_21,0.037
,,00004.210560,D4_23,0.081
,,00004.211520,D4_11,0.021
,,00004.211680,D4_44,0.036
,,00004.211760,D4_41,0.019
,,00004.212000,D4_34,0.023
,,00004.212160,D4_43,0.257
,,00004.212720,D4_14,0.05
,,00004.213120,D4_24,0.061
,,00004.213280,D4_23,0.113
,,00004.213360,D4_21,0.226
,,00004.213840,D4_11,0.026
,,00004.213840,D4_33,0.055
,,00004.214080,D4_41,0.034
,,00004.214320,D4_44,0.031
,,00004.214480,D4_43,0.056
,,00004.214560,D4_34,0.023
,,00004.215440,D4_14,0.04
,,00004.215520,D4_24,0.039
,,00004.215680,D4_23,0.081
,,00004.216400,D4_33,0.063
,,00004.216560,D4_12,0.025
,,00004.216640,D4_41,0.017
,,00004.216880,D4_43,0.165
,,00004.217360,D4_44,0.037
,,00004.217760,D4_34,0.022
,,00004.217920,D4_21,0.117
,,00004.217920,D4_24,0.06
,,00004.218160,D4_23,0.05
,,00004.218240,D4_42,0.015
,,00004.218480,D4_11,0.031
,,00004.218480,D4_14,0.064
,,00004.219200,D4_41,0.017
,,00004.219280,D4_33,0.077
,,00004.219920,D4_44,0.034
,,00004.220240,D4_43,0.058
,,00004.220320,D4_12,0.019
,,00004.220560,D4_21,0.135
,,00004.220560,D4_42,0.016
,,00004.220880,D4_23,0.043
,,00004.220960,D4_24,0.046
,,00004.221040,D4_14,0.042
,,00004.221440,D4_41,0.018
,,00004.221520,D4_33,0.041
,,00004.222000,D4_11,0.019
,,00004.222560,D4_43,0.057
,,00004.222880,D4_12,0.023
,,00004.222960,D4_31,0.014
,,00004.223120,D4_21,0.047
,,00004.223440,D4_24,0.048
,,00004.223520,D4_34,0.02
,,00004.223680,D4_23,0.123
,,00004.223760,D4_14,0.062
,,00004.224000,D4_44,0.033
,,00004.224240,D4_11,0.031
,,00004.224880,D4_33,0.107
,,00004.225440,D4_21,0.107
,,00004.225520,D4_12,0.023
,,00004.225520,D4_43,0.226
,,00004.225680,D4_24,0.045
,,00004.225760,D4_41,0.027
,,00004.226400,D4_23,0.072
,,00004.226560,D4_14,0.044
,,00004.226560,D4_44,0.038
,,00004.228160,D4_24,0.034
,,00004.228240,D4_41,0.015
,,00004.228400,D4_43,0.039
,,00004.228720,D4_33,0.054
,,00004.228800,D4_11,0.034
,,00004.228800,D4_12,0.039
,,00004.228960,D4_21,0.052
,,00004.229360,D4_14,0.024
,,00004.229360,D4_42,0.016
,,00004.229600,D4_23,0.054
,,00004.230720,D4_24,0.045
,,00004.230720,D4_41,0.032
,,00004.230960,D4_44,0.041
,,00004.231120,D4_43,0.089
,,00004.231360,D4_33,0.031
,,00004.231680,D4_11,0.027
,,00004.232480,D4_14,0.063
,,00004.232560,D4_21,0.04
,,00004.233200,D4_24,0.029
,,00004.233360,D4_41,0.016
,,00004.233440,D4_43,0.125
,,00004.233440,D4_44,0.032
,,00004.233520,D4_23,0.04
,,00004.233600,D4_12,0.037
,,00004.233840,D4_33,0.065
,,00004.235440,D4_21,0.074
,,00004.235600,D4_41,0.024
,,00004.235760,D4_24,0.063
,,00004.235840,D4_14,0.041
,,00004.235920,D4_23,0.068
,,00004.236080,D4_33,0.046
,,00004.236400,D4_12,0.029
,,00004.236720,D4_44,0.04
,,00004.237040,D4_43,0.038
,,00004.237680,D4_11,0.02
,,00004.238560,D4_24,0.043
,,00004.238640,D4_33,0.052
,,00004.238880,D4_21,0.108
,,00004.239040,D4_23,0.047
,,00004.239120,D4_41,0.017
,,00004.239200,D4_14,0.032
,,00004.239600,D4_44,0.039
,,00004.239760,D4_43,0.065
,,00004.240160,D4_11,0.023
,,00004.241120,D4_33,0.028
,,00004.241760,D4_41,0.021
,,00004.241840,D4_21,0.036
,,00004.242000,D4_23,0.06
,,00004.242240,D4_44,0.029
,,00004.242400,D4_24,0.065
,,00004.242800,D4_14,0.025
,,00004.243440,D4_33,0.032
,,00004.244000,D4_43,0.078
,,00004.244240,D4_41,0.014
,,00004.244640,D4_23,0.067
,,00004.244960,D4_24,0.037
,,00004.245200,D4_21,0.049
,,00004.245440,D4_12,0.027
,,00004.245440,D4_14,0.04
,,00004.245600,D4_44,0.051
,,00004.245840,D4_33,0.035
,,00004.245920,D4_11,0.022
,,00004.246320,D4_43,0.064
,,00004.246960,D4_41,0.027
,,00004.247520,D4_21,0.197
,,00004.248000,D4_23,0.043
,,00004.248080,D4_24,0.05
,,00004.248080,D4_33,0.04
,,00004.248560,D4_11,0.026
,,00004.248640,D4_14,0.039
,,00004.248800,D4_12,0.022
,,00004.248880,D4_43,0.069
,,00004.250000,D4_41,0.025
,,00004.250560,D4_24,0.037
,,00004.250800,D4_44,0.048
,,00004.251200,D4_23,0.057
,,00004.251200,D4_33,0.039
,,00004.251360,D4_21,0.036
,,00004.251360,D4_43,0.054
,,00004.251520,D4_12,0.024
,,00004.252160,D4_14,0.042
,,00004.252880,D4_11,0.019
,,00004.253280,D4_24,0.051
,,00004.253440,D4_23,0.036
,,00004.253920,D4_21,0.111
,,00004.253920,D4_33,0.025
,,00004.254240,D4_41,0.02
,,00004.254480,D4_44,0.034
,,00004.254720,D4_14,0.049
,,00004.254880,D4_43,0.031
,,00004.255440,D4_12,0.024
,,00004.256000,D4_23,0.078
,,00004.256000,D4_24,0.096
,,00004.256400,D4_33,0.032
,,00004.257120,D4_11,0.031
,,00004.257280,D4_43,0.059
,,00004.257360,D4_21,0.045
,,00004.257360,D4_41,0.01
,,00004.257760,D4_34,0.021
,,00004.258080,D4_14,0.04
,,00004.258480,D4_12,0.025
,,00004.258560,D4_44,0.039
,,00004.258960,D4_23,0.047
,,00004.258960,D4_24,0.051
,,00004.259360,D4_33,0.068
,,00004.259840,D4_21,0.052
,,00004.260000,D4_43,0.024
,,00004.260080,D4_41,0.022
,,00004.260160,D4_11,0.02
,,00004.261280,D4_24,0.046
,,00004.261520,D4_44,0.051
,,00004.261600,D4_14,0.063
,,00004.261680,D4_12,0.026
,,00004.261680,D4_23,0.026
,,00004.261760,D4_33,0.042
,,00004.262320,D4_41,0.025
,,00004.262480,D4_11,0.025
,,00004.262800,D4_34,0.021
,,00004.262960,D4_43,0.108
,,00004.263760,D4_24,0.046
,,00004.264000,D4_12,0.02
,,00004.264080,D4_21,0.043
,,00004.264320,D4_33,0.043
,,00004.264560,D4_41,0.013
,,00004.264960,D4_44,0.061
,,00004.265040,D4_14,0.024
,,00004.265920,D4_23,0.052
,,00004.266560,D4_12,0.018
,,00004.266800,D4_41,0.031
,,00004.267120,D4_43,0.077
,,00004.267280,D4_33,0.029
,,00004.267520,D4_21,0.111
,,00004.268080,D4_14,0.017
,,00004.268560,D4_24,0.053
,,00004.269280,D4_23,0.063
,,00004.269440,D4_41,0.018
,,00004.269680,D4_11,0.032
,,00004.269680,D4_44,0.045
,,00004.270240,D4_33,0.043
,,00004.270480,D4_43,0.05
,,00004.270880,D4_21,0.025
,,00004.272000,D4_14,0.03
,,00004.272240,D4_23,0.018
,,00004.272400,D4_44,0.038
,,00004.272880,D4_41,0.028
,,00004.272960,D4_11,0.019
,,00004.273040,D4_43,0.049
,,00004.273440,D4_33,0.037
,,00004.273600,D4_24,0.036
,,00004.274160,D4_21,0.189
,,00004.274880,D4_44,0.036
,,00004.275120,D4_23,0.024
,,00004.275200,D4_41,0.023
