Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A5_(IV),00000.043120,A5_31,0.123
Description,,00000.054480,A5_31,0.029
Maestro Edge (Maestro-091) Settings,,00000.097760,A5_31,0.125
   Original File Time,04/29/2024 14:18:10,00000.116720,A5_22,0.019
   Sampling Frequency,12.5 kHz,00000.123120,A5_22,0.016
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.129440,A5_22,0.02
   Experiment Start Time,04/29/2024 14:13:42,00000.138240,A5_22,0.018
   Referencing Method,Median,00000.179120,A5_31,0.116
   Analog Mode Setting,Neural Spikes,00000.215200,A5_44,0.022
   Plate Type,CytoView MEA 24,00000.224880,A5_34,0.025
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.226720,A5_23,0.146
   Digital High Pass Filter,200 Hz IIR,00000.227120,A5_31,0.313
   Temperature Set Point,37.0 Degrees C,00000.227280,A5_34,0.054
   Current Temperature,37.1 Degrees C,00000.229440,A5_23,0.024
   Heater Power,On,00000.229520,A5_34,0.034
   Legacy Heating Mode,Off,00000.230320,A5_22,0.024
   Barcode Plate Type,TwentyFourWell,00000.230640,A5_32,0.03
   Plate Serial Number,114-3631,00000.231680,A5_31,0.123
   CO2 Conc. Set Point,5.0 %,00000.232640,A5_14,0.023
   Actual CO2 Conc.,4.9 %,00000.232640,A5_34,0.023
   Gas Mixer Status,Regulating,00000.233280,A5_22,0.032
   AxIS Version,3.10.3.6,00000.234080,A5_31,0.037
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.236640,A5_31,0.381
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.236880,A5_34,0.057
,,00000.238240,A5_23,0.026
Spike Detector Settings,,00000.239040,A5_22,0.047
   Method,Adaptive Threshold Crossing,00000.239120,A5_32,0.396
   Threshold,6,00000.240480,A5_23,0.125
   Threshold Status,Variable,00000.241200,A5_31,0.196
   Threshold Crossing Only,True,00000.241520,A5_34,0.081
   Pre-Spike Duration,0.84 ms,00000.241760,A5_22,0.01
   Post-Spike Duration,2.16 ms,00000.242000,A5_44,0.019
   Coincident Event Filter,Default (Well),00000.243360,A5_32,0.359
   Coincidence Occurrence Threshold,4 Electrodes,00000.243840,A5_34,0.074
   Coincidence Event Window,80 µs,00000.244880,A5_22,0.035
   Allow Sample Overlap,false,00000.244880,A5_23,0.022
   Spike Count Interval,1 s,00000.245040,A5_31,0.136
,,00000.246560,A5_34,0.053
,,00000.247760,A5_32,0.01
,,00000.248800,A5_31,0.129
,,00000.250080,A5_34,0.026
,,00000.250160,A5_23,0.017
,,00000.250880,A5_22,0.019
,,00000.251520,A5_31,0.037
,,00000.252400,A5_34,0.048
,,00000.253760,A5_22,0.03
,,00000.253840,A5_31,0.266
,,00000.254160,A5_24,0.023
,,00000.254960,A5_34,0.089
,,00000.256000,A5_23,0.13
,,00000.256000,A5_32,0.02
,,00000.256400,A5_22,0.027
,,00000.257280,A5_31,0.044
,,00000.257680,A5_34,0.019
,,00000.258640,A5_23,0.032
,,00000.259520,A5_32,0.387
,,00000.260000,A5_34,0.056
,,00000.260560,A5_31,0.163
,,00000.260800,A5_22,0.034
,,00000.261760,A5_32,0.11
,,00000.261840,A5_23,0.038
,,00000.262400,A5_44,0.017
,,00000.262960,A5_34,0.024
,,00000.264000,A5_22,0.047
,,00000.264400,A5_31,0.079
,,00000.264800,A5_32,0.353
,,00000.265360,A5_34,0.087
,,00000.266320,A5_22,0.052
,,00000.266880,A5_23,0.031
,,00000.267040,A5_32,0.177
,,00000.267200,A5_31,0.092
,,00000.267840,A5_34,0.045
,,00000.269440,A5_22,0.055
,,00000.269440,A5_32,0.22
,,00000.270080,A5_31,0.071
,,00000.270400,A5_34,0.036
,,00000.270560,A5_23,0.037
,,00000.271920,A5_22,0.037
,,00000.272240,A5_32,0.055
,,00000.272560,A5_31,0.138
,,00000.273120,A5_34,0.046
,,00000.273440,A5_23,0.031
,,00000.273520,A5_44,0.02
