Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_D2_(IV),00000.041600,D2_24,0.014
Description,,00000.116720,D2_43,0.017
Maestro Edge (Maestro-091) Settings,,00000.136480,D2_42,0.026
   Original File Time,04/29/2024 15:14:12,00000.140320,D2_42,0.015
   Sampling Frequency,12.5 kHz,00000.171040,D2_42,0.021
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.287680,D2_24,0.015
   Experiment Start Time,04/29/2024 14:38:27,00000.288320,D2_13,0.014
   Referencing Method,Median,00000.296000,D2_24,0.018
   Analog Mode Setting,Neural Spikes,00000.296640,D2_13,0.014
   Plate Type,CytoView MEA 24,00000.341760,D2_13,0.013
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.402720,D2_42,0.029
   Digital High Pass Filter,200 Hz IIR,00000.443360,D2_14,0.018
   Temperature Set Point,37.0 Degrees C,00000.444400,D2_13,0.017
   Current Temperature,37.0 Degrees C,00000.485440,D2_14,0.023
   Heater Power,On,00000.486560,D2_13,0.019
   Legacy Heating Mode,Off,00000.656080,D2_42,0.022
   Barcode Plate Type,TwentyFourWell,00000.891760,D2_42,0.024
   Plate Serial Number,114-3631,00000.939440,D2_42,0.018
   CO2 Conc. Set Point,5.0 %,00001.071840,D2_24,0.014
   Actual CO2 Conc.,5.1 %,00001.089600,D2_24,0.017
   Gas Mixer Status,Regulating,00001.107280,D2_24,0.016
   AxIS Version,3.10.3.6,00001.107920,D2_13,0.018
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.138000,D2_14,0.025
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.139040,D2_13,0.012
,,00001.160400,D2_24,0.015
Spike Detector Settings,,00001.174720,D2_14,0.025
   Method,Adaptive Threshold Crossing,00001.175760,D2_24,0.014
   Threshold,6,00001.178080,D2_42,0.028
   Threshold Status,Variable,00001.198640,D2_14,0.022
   Threshold Crossing Only,True,00001.199680,D2_42,0.017
   Pre-Spike Duration,0.84 ms,00001.215840,D2_24,0.017
   Post-Spike Duration,2.16 ms,00001.229360,D2_24,0.021
   Coincident Event Filter,Default (Well),00001.246560,D2_12,0.027
   Coincidence Occurrence Threshold,4 Electrodes,00001.249280,D2_22,0.053
   Coincidence Event Window,80 µs,00001.252000,D2_22,0.022
   Allow Sample Overlap,false,00001.266000,D2_14,0.021
   Spike Count Interval,1 s,00001.267040,D2_13,0.018
,,00001.277280,D2_24,0.021
,,00001.279840,D2_42,0.022
,,00001.284080,D2_14,0.024
,,00001.285040,D2_13,0.02
,,00001.293040,D2_14,0.028
,,00001.298240,D2_24,0.015
,,00001.300640,D2_13,0.016
,,00001.301200,D2_24,0.031
,,00001.301280,D2_14,0.028
,,00001.301760,D2_44,0.03
,,00001.302160,D2_42,0.022
,,00001.303520,D2_12,0.015
,,00001.303680,D2_24,0.012
,,00001.304320,D2_14,0.036
,,00001.305200,D2_42,0.022
,,00001.305680,D2_22,0.025
,,00001.306000,D2_24,0.027
,,00001.306000,D2_44,0.051
,,00001.306080,D2_12,0.237
,,00001.306720,D2_14,0.028
,,00001.307680,D2_42,0.031
,,00001.307920,D2_13,0.025
,,00001.308560,D2_22,0.068
,,00001.308800,D2_44,0.109
,,00001.309520,D2_24,0.02
,,00001.310640,D2_14,0.032
,,00001.310960,D2_42,0.025
,,00001.311040,D2_22,0.027
,,00001.312560,D2_13,0.024
,,00001.313520,D2_22,0.062
,,00001.314240,D2_44,0.038
,,00001.314880,D2_24,0.033
,,00001.315600,D2_14,0.032
,,00001.315680,D2_42,0.018
,,00001.315840,D2_22,0.077
,,00001.316960,D2_44,0.139
,,00001.317200,D2_24,0.031
,,00001.317520,D2_41,0.015
,,00001.318080,D2_42,0.016
,,00001.318880,D2_14,0.043
,,00001.319440,D2_22,0.069
,,00001.319680,D2_44,0.152
,,00001.319760,D2_13,0.029
,,00001.320000,D2_24,0.047
,,00001.320560,D2_42,0.034
,,00001.320800,D2_12,0.028
,,00001.321200,D2_14,0.029
,,00001.321760,D2_22,0.068
,,00001.322160,D2_44,0.121
,,00001.322960,D2_42,0.018
,,00001.323120,D2_13,0.031
,,00001.323440,D2_14,0.03
,,00001.324320,D2_22,0.043
,,00001.324720,D2_24,0.064
,,00001.325360,D2_44,0.136
,,00001.325440,D2_13,0.101
,,00001.325520,D2_43,0.029
,,00001.325760,D2_14,0.049
,,00001.326240,D2_42,0.022
,,00001.326720,D2_12,0.028
,,00001.327040,D2_22,0.099
,,00001.327040,D2_34,0.023
,,00001.327520,D2_24,0.061
,,00001.327760,D2_44,0.171
,,00001.327920,D2_13,0.044
,,00001.328160,D2_43,0.043
,,00001.328800,D2_42,0.042
,,00001.328880,D2_14,0.04
,,00001.329520,D2_34,0.042
,,00001.330400,D2_13,0.079
,,00001.330480,D2_22,0.053
,,00001.330480,D2_43,0.039
,,00001.330560,D2_24,0.052
,,00001.331120,D2_12,0.039
,,00001.331200,D2_44,0.123
,,00001.331760,D2_34,0.109
,,00001.331920,D2_14,0.062
,,00001.332080,D2_42,0.065
,,00001.332240,D2_41,0.007
,,00001.332800,D2_13,0.122
,,00001.332960,D2_43,0.045
,,00001.333040,D2_24,0.057
,,00001.333120,D2_22,0.08
,,00001.333680,D2_32,0.019
,,00001.333920,D2_12,0.073
,,00001.333920,D2_44,0.076
,,00001.334240,D2_34,0.027
,,00001.334320,D2_14,0.022
,,00001.334560,D2_42,0.09
,,00001.335120,D2_23,0.032
,,00001.335360,D2_13,0.112
,,00001.335520,D2_24,0.042
,,00001.335760,D2_21,0.013
,,00001.335920,D2_22,0.126
,,00001.336320,D2_44,0.077
,,00001.336400,D2_41,0.012
,,00001.336640,D2_14,0.02
,,00001.336720,D2_34,0.077
,,00001.337120,D2_12,0.087
,,00001.337360,D2_42,0.043
,,00001.337360,D2_43,0.04
,,00001.337760,D2_24,0.046
,,00001.338160,D2_13,0.211
,,00001.338640,D2_22,0.128
,,00001.338880,D2_23,0.018
,,00001.339200,D2_21,0.025
,,00001.339280,D2_44,0.069
,,00001.339360,D2_34,0.023
,,00001.339840,D2_32,0.021
,,00001.339920,D2_42,0.114
,,00001.340000,D2_12,0.178
,,00001.340080,D2_14,0.021
,,00001.340240,D2_24,0.066
,,00001.340400,D2_13,0.119
,,00001.341280,D2_22,0.178
,,00001.341680,D2_34,0.035
,,00001.342000,D2_21,0.032
,,00001.342080,D2_44,0.085
,,00001.342160,D2_31,0.025
,,00001.342240,D2_12,0.152
,,00001.342320,D2_42,0.175
,,00001.342560,D2_23,0.02
,,00001.342880,D2_14,0.036
,,00001.342880,D2_32,0.028
,,00001.343040,D2_13,0.134
,,00001.343680,D2_24,0.057
,,00001.343840,D2_22,0.117
,,00001.344080,D2_43,0.041
,,00001.344320,D2_21,0.034
,,00001.344480,D2_12,0.195
,,00001.344560,D2_34,0.019
,,00001.344800,D2_42,0.097
,,00001.345120,D2_44,0.046
,,00001.345680,D2_13,0.082
,,00001.345840,D2_23,0.023
,,00001.346560,D2_22,0.095
,,00001.346560,D2_31,0.039
,,00001.346720,D2_21,0.017
,,00001.346720,D2_24,0.033
,,00001.346880,D2_14,0.037
,,00001.346960,D2_12,0.184
,,00001.347280,D2_42,0.142
,,00001.347360,D2_33,0.03
,,00001.347680,D2_44,0.047
,,00001.347760,D2_32,0.023
,,00001.347920,D2_13,0.106
,,00001.348160,D2_43,0.015
,,00001.348320,D2_23,0.02
,,00001.348320,D2_41,0.016
,,00001.348480,D2_34,0.023
,,00001.349040,D2_21,0.02
,,00001.349040,D2_31,0.017
,,00001.349120,D2_24,0.059
,,00001.349200,D2_12,0.196
,,00001.349600,D2_22,0.085
,,00001.349680,D2_14,0.031
,,00001.350400,D2_43,0.028
,,00001.350640,D2_42,0.17
,,00001.350720,D2_32,0.015
,,00001.350880,D2_34,0.054
,,00001.350880,D2_44,0.064
,,00001.351360,D2_13,0.043
,,00001.352000,D2_24,0.045
,,00001.352080,D2_12,0.044
,,00001.352080,D2_14,0.028
,,00001.352240,D2_22,0.055
,,00001.352800,D2_21,0.029
,,00001.352880,D2_43,0.032
,,00001.353360,D2_34,0.027
,,00001.353440,D2_31,0.014
,,00001.353840,D2_42,0.021
,,00001.353920,D2_44,0.073
,,00001.354000,D2_13,0.067
,,00001.354400,D2_23,0.021
,,00001.354560,D2_22,0.07
,,00001.354560,D2_24,0.036
,,00001.354640,D2_14,0.035
,,00001.354720,D2_12,0.232
,,00001.354880,D2_32,0.025
,,00001.355760,D2_34,0.07
,,00001.356000,D2_43,0.035
,,00001.356160,D2_21,0.022
,,00001.356240,D2_42,0.07
,,00001.356480,D2_13,0.032
