Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A1_(IV),00000.048000,A1_32,0.016
Description,,00000.169200,A1_33,0.025
Maestro Edge (Maestro-091) Settings,,00000.253600,A1_22,0.023
   Original File Time,04/29/2024 13:41:09,00000.279600,A1_32,0.017
   Sampling Frequency,12.5 kHz,00000.394800,A1_32,0.02
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.445600,A1_32,0.015
   Experiment Start Time,04/29/2024 13:38:19,00000.561280,A1_22,0.015
   Referencing Method,Median,00000.622640,A1_32,0.017
   Analog Mode Setting,Neural Spikes,00000.642720,A1_22,0.022
   Plate Type,CytoView MEA 24,00000.822000,A1_41,0.021
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.916720,A1_22,0.019
   Digital High Pass Filter,200 Hz IIR,00001.021760,A1_32,0.017
   Temperature Set Point,37.0 Degrees C,00001.030160,A1_22,0.021
   Current Temperature,36.5 Degrees C,00001.089120,A1_33,0.019
   Heater Power,On,00001.125440,A1_32,0.021
   Legacy Heating Mode,Off,00001.221360,A1_24,0.039
   Barcode Plate Type,TwentyFourWell,00001.223840,A1_22,0.019
   Plate Serial Number,114-3631,00001.228320,A1_24,0.024
   CO2 Conc. Set Point,5.0 %,00001.231120,A1_23,0.021
   Actual CO2 Conc.,4.8 %,00001.231600,A1_22,0.02
   Gas Mixer Status,Regulating,00001.231840,A1_24,0.018
   AxIS Version,3.10.3.6,00001.234320,A1_24,0.044
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.234480,A1_33,0.037
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.234640,A1_23,0.019
,,00001.235360,A1_22,0.02
Spike Detector Settings,,00001.236960,A1_24,0.037
   Method,Adaptive Threshold Crossing,00001.237040,A1_23,0.027
   Threshold,6,00001.237200,A1_33,0.015
   Threshold Status,Variable,00001.238960,A1_43,0.039
   Threshold Crossing Only,True,00001.239520,A1_24,0.055
   Pre-Spike Duration,0.84 ms,00001.239840,A1_33,0.041
